City,Population,Transect,Plant,Lat.pop,Long.pop,HCN_Result,Locus.Li,Locus.Ac,Dmg.1,Dmg.2,Dmg.Avg,Distance
Atlanta,28,NA,10,33.671274,-84.460025,1,1,1,NA,NA,NA,10.91302458
Atlanta,28,NA,11,33.671274,-84.460025,0,0,1,NA,NA,NA,10.91302458
Atlanta,28,NA,12,33.671274,-84.460025,1,1,1,NA,NA,NA,10.91302458
Atlanta,28,NA,13,33.671274,-84.460025,0,1,0,NA,NA,NA,10.91302458
Atlanta,28,NA,14,33.671274,-84.460025,0,0,0,NA,NA,NA,10.91302458
Atlanta,28,NA,15,33.671274,-84.460025,1,1,1,NA,NA,NA,10.91302458
Atlanta,29,NA,1,33.675384,-84.448907,0,0,1,NA,NA,NA,9.937493456
Atlanta,29,NA,2,33.675384,-84.448907,1,1,1,NA,NA,NA,9.937493456
Atlanta,29,NA,3,33.675384,-84.448907,1,1,1,NA,NA,NA,9.937493456
Atlanta,29,NA,4,33.675384,-84.448907,0,0,1,NA,NA,NA,9.937493456
Atlanta,29,NA,5,33.675384,-84.448907,0,0,1,NA,NA,NA,9.937493456
Atlanta,29,NA,6,33.675384,-84.448907,0,0,1,NA,NA,NA,9.937493456
Atlanta,29,NA,7,33.675384,-84.448907,1,1,1,NA,NA,NA,9.937493456
Atlanta,29,NA,8,33.675384,-84.448907,0,0,1,NA,NA,NA,9.937493456
Atlanta,29,NA,9,33.675384,-84.448907,1,1,1,NA,NA,NA,9.937493456
Atlanta,29,NA,10,33.675384,-84.448907,0,0,1,NA,NA,NA,9.937493456
Atlanta,29,NA,11,33.675384,-84.448907,1,1,1,NA,NA,NA,9.937493456
Atlanta,29,NA,12,33.675384,-84.448907,0,0,0,NA,NA,NA,9.937493456
Atlanta,29,NA,13,33.675384,-84.448907,0,0,1,NA,NA,NA,9.937493456
Atlanta,29,NA,14,33.675384,-84.448907,1,1,1,NA,NA,NA,9.937493456
Atlanta,29,NA,15,33.675384,-84.448907,0,0,0,NA,NA,NA,9.937493456
Atlanta,3,NA,1,33.575253,-84.671089,0,0,1,NA,NA,NA,32.55380133
Atlanta,3,NA,2,33.575253,-84.671089,1,1,1,NA,NA,NA,32.55380133
Atlanta,3,NA,3,33.575253,-84.671089,0,0,1,NA,NA,NA,32.55380133
Atlanta,3,NA,4,33.575253,-84.671089,0,0,1,NA,NA,NA,32.55380133
Atlanta,3,NA,5,33.575253,-84.671089,1,1,1,NA,NA,NA,32.55380133
Atlanta,3,NA,6,33.575253,-84.671089,0,0,0,NA,NA,NA,32.55380133
Atlanta,3,NA,7,33.575253,-84.671089,0,0,1,NA,NA,NA,32.55380133
Atlanta,3,NA,8,33.575253,-84.671089,0,0,1,NA,NA,NA,32.55380133
Atlanta,3,NA,9,33.575253,-84.671089,0,0,1,NA,NA,NA,32.55380133
Atlanta,3,NA,10,33.575253,-84.671089,0,0,1,NA,NA,NA,32.55380133
Atlanta,3,NA,11,33.575253,-84.671089,1,1,1,NA,NA,NA,32.55380133
Atlanta,3,NA,12,33.575253,-84.671089,1,1,1,NA,NA,NA,32.55380133
Atlanta,3,NA,13,33.575253,-84.671089,1,1,1,NA,NA,NA,32.55380133
Atlanta,3,NA,14,33.575253,-84.671089,1,1,1,NA,NA,NA,32.55380133
Atlanta,30,NA,1,33.680742,-84.440582,0,0,0,NA,NA,NA,9.014895075
Atlanta,30,NA,2,33.680742,-84.440582,1,1,1,NA,NA,NA,9.014895075
Atlanta,30,NA,3,33.680742,-84.440582,1,1,1,NA,NA,NA,9.014895075
Atlanta,30,NA,4,33.680742,-84.440582,1,1,1,NA,NA,NA,9.014895075
Atlanta,30,NA,5,33.680742,-84.440582,0,0,1,NA,NA,NA,9.014895075
Atlanta,30,NA,6,33.680742,-84.440582,0,0,0,NA,NA,NA,9.014895075
Atlanta,30,NA,7,33.680742,-84.440582,1,1,1,NA,NA,NA,9.014895075
Atlanta,30,NA,8,33.680742,-84.440582,0,0,1,NA,NA,NA,9.014895075
Atlanta,30,NA,9,33.680742,-84.440582,1,1,1,NA,NA,NA,9.014895075
Atlanta,30,NA,10,33.680742,-84.440582,0,0,1,NA,NA,NA,9.014895075
Atlanta,30,NA,11,33.680742,-84.440582,0,0,0,NA,NA,NA,9.014895075
Atlanta,30,NA,12,33.680742,-84.440582,1,1,1,NA,NA,NA,9.014895075
Atlanta,30,NA,13,33.680742,-84.440582,0,1,0,NA,NA,NA,9.014895075
Atlanta,30,NA,14,33.680742,-84.440582,0,0,0,NA,NA,NA,9.014895075
Atlanta,30,NA,15,33.680742,-84.440582,0,1,0,NA,NA,NA,9.014895075
Atlanta,31,NA,1,33.696144,-84.432528,0,1,0,NA,NA,NA,7.176998756
Atlanta,31,NA,2,33.696144,-84.432528,0,1,0,NA,NA,NA,7.176998756
Atlanta,31,NA,3,33.696144,-84.432528,0,1,0,NA,NA,NA,7.176998756
Atlanta,31,NA,4,33.696144,-84.432528,0,1,0,NA,NA,NA,7.176998756
Atlanta,31,NA,5,33.696144,-84.432528,0,0,1,NA,NA,NA,7.176998756
Atlanta,31,NA,6,33.696144,-84.432528,0,0,1,NA,NA,NA,7.176998756
Atlanta,31,NA,7,33.696144,-84.432528,0,0,0,NA,NA,NA,7.176998756
Atlanta,31,NA,8,33.696144,-84.432528,1,1,1,NA,NA,NA,7.176998756
Atlanta,31,NA,9,33.696144,-84.432528,0,1,0,NA,NA,NA,7.176998756
Atlanta,31,NA,10,33.696144,-84.432528,0,1,0,NA,NA,NA,7.176998756
Atlanta,31,NA,11,33.696144,-84.432528,0,1,0,NA,NA,NA,7.176998756
Atlanta,31,NA,12,33.696144,-84.432528,0,0,0,NA,NA,NA,7.176998756
Atlanta,31,NA,13,33.696144,-84.432528,0,0,1,NA,NA,NA,7.176998756
Atlanta,31,NA,14,33.696144,-84.432528,0,1,0,NA,NA,NA,7.176998756
Atlanta,32,NA,1,33.717523,-84.427056,0,1,0,NA,NA,NA,5.030171103
Atlanta,32,NA,2,33.717523,-84.427056,0,1,0,NA,NA,NA,5.030171103
Atlanta,32,NA,3,33.717523,-84.427056,1,1,1,NA,NA,NA,5.030171103
Atlanta,32,NA,4,33.717523,-84.427056,0,1,0,NA,NA,NA,5.030171103
Atlanta,32,NA,5,33.717523,-84.427056,0,1,0,NA,NA,NA,5.030171103
Atlanta,32,NA,6,33.717523,-84.427056,1,1,1,NA,NA,NA,5.030171103
Atlanta,32,NA,7,33.717523,-84.427056,0,1,0,NA,NA,NA,5.030171103
Atlanta,32,NA,8,33.717523,-84.427056,0,1,1,NA,NA,NA,5.030171103
Atlanta,32,NA,9,33.717523,-84.427056,0,1,0,NA,NA,NA,5.030171103
Atlanta,32,NA,10,33.717523,-84.427056,0,1,0,NA,NA,NA,5.030171103
Atlanta,32,NA,11,33.717523,-84.427056,0,1,0,NA,NA,NA,5.030171103
Atlanta,32,NA,12,33.717523,-84.427056,0,1,0,NA,NA,NA,5.030171103
Atlanta,32,NA,13,33.717523,-84.427056,0,0,0,NA,NA,NA,5.030171103
Atlanta,32,NA,14,33.717523,-84.427056,0,1,0,NA,NA,NA,5.030171103
Atlanta,32,NA,15,33.717523,-84.427056,0,1,1,NA,NA,NA,5.030171103
Atlanta,33,NA,1,33.731223,-84.419373,1,1,1,NA,NA,NA,3.511446529
Atlanta,33,NA,2,33.731223,-84.419373,0,0,0,NA,NA,NA,3.511446529
Atlanta,33,NA,3,33.731223,-84.419373,1,1,1,NA,NA,NA,3.511446529
Atlanta,33,NA,4,33.731223,-84.419373,0,0,1,NA,NA,NA,3.511446529
Atlanta,33,NA,5,33.731223,-84.419373,0,0,1,NA,NA,NA,3.511446529
Atlanta,33,NA,6,33.731223,-84.419373,0,0,1,NA,NA,NA,3.511446529
Atlanta,33,NA,7,33.731223,-84.419373,0,0,1,NA,NA,NA,3.511446529
Atlanta,33,NA,8,33.731223,-84.419373,0,0,0,NA,NA,NA,3.511446529
Atlanta,33,NA,9,33.731223,-84.419373,1,1,1,NA,NA,NA,3.511446529
Atlanta,33,NA,10,33.731223,-84.419373,0,0,0,NA,NA,NA,3.511446529
Atlanta,33,NA,11,33.731223,-84.419373,0,0,0,NA,NA,NA,3.511446529
Atlanta,33,NA,12,33.731223,-84.419373,0,0,0,NA,NA,NA,3.511446529
Atlanta,33,NA,13,33.731223,-84.419373,1,1,1,NA,NA,NA,3.511446529
Atlanta,33,NA,14,33.731223,-84.419373,0,NA,NA,NA,NA,NA,3.511446529
Atlanta,34,NA,1,33.744458,-84.417923,1,1,1,NA,NA,NA,2.813900236
Atlanta,34,NA,2,33.744458,-84.417923,0,0,0,NA,NA,NA,2.813900236
Atlanta,34,NA,3,33.744458,-84.417923,0,0,0,NA,NA,NA,2.813900236
Atlanta,34,NA,4,33.744458,-84.417923,1,1,1,NA,NA,NA,2.813900236
Atlanta,34,NA,5,33.744458,-84.417923,0,1,0,NA,NA,NA,2.813900236
Atlanta,34,NA,6,33.744458,-84.417923,0,0,0,NA,NA,NA,2.813900236
Atlanta,34,NA,7,33.744458,-84.417923,0,1,1,NA,NA,NA,2.813900236
Atlanta,34,NA,8,33.744458,-84.417923,0,0,0,NA,NA,NA,2.813900236
Atlanta,34,NA,9,33.744458,-84.417923,0,1,0,NA,NA,NA,2.813900236
Atlanta,34,NA,10,33.744458,-84.417923,0,0,0,NA,NA,NA,2.813900236
Atlanta,34,NA,11,33.744458,-84.417923,1,1,1,NA,NA,NA,2.813900236
Atlanta,34,NA,12,33.744458,-84.417923,0,0,1,NA,NA,NA,2.813900236
Atlanta,34,NA,13,33.744458,-84.417923,1,1,1,NA,NA,NA,2.813900236
Atlanta,34,NA,14,33.744458,-84.417923,0,0,0,NA,NA,NA,2.813900236
Atlanta,34,NA,15,33.744458,-84.417923,0,0,0,NA,NA,NA,2.813900236
Atlanta,35,NA,1,33.73715,-84.403285,1,1,1,NA,NA,NA,1.933096968
Atlanta,35,NA,2,33.73715,-84.403285,0,0,0,NA,NA,NA,1.933096968
Atlanta,35,NA,3,33.73715,-84.403285,1,1,1,NA,NA,NA,1.933096968
Atlanta,35,NA,4,33.73715,-84.403285,0,1,1,NA,NA,NA,1.933096968
Atlanta,35,NA,5,33.73715,-84.403285,0,1,0,NA,NA,NA,1.933096968
Atlanta,35,NA,6,33.73715,-84.403285,1,1,1,NA,NA,NA,1.933096968
Atlanta,35,NA,7,33.73715,-84.403285,0,1,0,NA,NA,NA,1.933096968
Atlanta,35,NA,8,33.73715,-84.403285,1,1,1,NA,NA,NA,1.933096968
Atlanta,35,NA,9,33.73715,-84.403285,0,1,0,NA,NA,NA,1.933096968
Atlanta,35,NA,10,33.73715,-84.403285,0,1,0,NA,NA,NA,1.933096968
Atlanta,35,NA,11,33.73715,-84.403285,0,1,0,NA,NA,NA,1.933096968
Atlanta,35,NA,12,33.73715,-84.403285,0,1,0,NA,NA,NA,1.933096968
Atlanta,35,NA,13,33.73715,-84.403285,0,1,0,NA,NA,NA,1.933096968
Atlanta,35,NA,14,33.73715,-84.403285,0,0,0,NA,NA,NA,1.933096968
Atlanta,35,NA,15,33.73715,-84.403285,0,0,0,NA,NA,NA,1.933096968
Atlanta,36,NA,1,33.740698,-84.393074,0,0,1,NA,NA,NA,1.03577219
Atlanta,36,NA,2,33.740698,-84.393074,0,1,0,NA,NA,NA,1.03577219
Atlanta,36,NA,3,33.740698,-84.393074,0,0,1,NA,NA,NA,1.03577219
Atlanta,36,NA,4,33.740698,-84.393074,0,1,0,NA,NA,NA,1.03577219
Atlanta,36,NA,5,33.740698,-84.393074,1,1,1,NA,NA,NA,1.03577219
Atlanta,36,NA,6,33.740698,-84.393074,0,1,0,NA,NA,NA,1.03577219
Atlanta,36,NA,7,33.740698,-84.393074,1,1,1,NA,NA,NA,1.03577219
Atlanta,36,NA,8,33.740698,-84.393074,0,0,0,NA,NA,NA,1.03577219
Atlanta,36,NA,9,33.740698,-84.393074,0,0,1,NA,NA,NA,1.03577219
Atlanta,36,NA,10,33.740698,-84.393074,0,0,1,NA,NA,NA,1.03577219
Atlanta,36,NA,11,33.740698,-84.393074,0,0,1,NA,NA,NA,1.03577219
Atlanta,36,NA,12,33.740698,-84.393074,0,0,1,NA,NA,NA,1.03577219
Atlanta,37,NA,1,33.748,-84.390479,0,0,0,NA,NA,NA,0.256006798
Atlanta,37,NA,2,33.748,-84.390479,1,1,1,NA,NA,NA,0.256006798
Atlanta,37,NA,3,33.748,-84.390479,0,0,0,NA,NA,NA,0.256006798
Atlanta,37,NA,4,33.748,-84.390479,0,0,0,NA,NA,NA,0.256006798
Atlanta,37,NA,5,33.748,-84.390479,0,0,0,NA,NA,NA,0.256006798
Atlanta,37,NA,6,33.748,-84.390479,0,1,0,NA,NA,NA,0.256006798
Atlanta,37,NA,7,33.748,-84.390479,0,1,1,NA,NA,NA,0.256006798
Atlanta,37,NA,8,33.748,-84.390479,0,0,1,NA,NA,NA,0.256006798
Atlanta,37,NA,9,33.748,-84.390479,0,0,0,NA,NA,NA,0.256006798
Atlanta,37,NA,10,33.748,-84.390479,1,1,1,NA,NA,NA,0.256006798
Atlanta,37,NA,11,33.748,-84.390479,1,1,1,NA,NA,NA,0.256006798
Atlanta,37,NA,12,33.748,-84.390479,0,1,0,NA,NA,NA,0.256006798
Atlanta,37,NA,13,33.748,-84.390479,1,1,1,NA,NA,NA,0.256006798
Atlanta,37,NA,14,33.748,-84.390479,0,1,0,NA,NA,NA,0.256006798
Atlanta,38,NA,1,33.754412,-84.385008,0,0,1,NA,NA,NA,0.662131379
Atlanta,38,NA,2,33.754412,-84.385008,1,1,1,NA,NA,NA,0.662131379
Atlanta,38,NA,3,33.754412,-84.385008,1,1,1,NA,NA,NA,0.662131379
Atlanta,38,NA,4,33.754412,-84.385008,1,1,1,NA,NA,NA,0.662131379
Atlanta,38,NA,5,33.754412,-84.385008,0,1,0,NA,NA,NA,0.662131379
Atlanta,38,NA,6,33.754412,-84.385008,0,0,1,NA,NA,NA,0.662131379
Atlanta,38,NA,7,33.754412,-84.385008,1,1,1,NA,NA,NA,0.662131379
Atlanta,38,NA,8,33.754412,-84.385008,0,0,1,NA,NA,NA,0.662131379
Atlanta,38,NA,9,33.754412,-84.385008,0,0,1,NA,NA,NA,0.662131379
Atlanta,38,NA,10,33.754412,-84.385008,0,0,1,NA,NA,NA,0.662131379
Atlanta,38,NA,11,33.754412,-84.385008,1,1,1,NA,NA,NA,0.662131379
Atlanta,38,NA,12,33.754412,-84.385008,0,0,1,NA,NA,NA,0.662131379
Atlanta,38,NA,13,33.754412,-84.385008,0,0,0,NA,NA,NA,0.662131379
Atlanta,38,NA,14,33.754412,-84.385008,0,1,0,NA,NA,NA,0.662131379
Atlanta,38,NA,15,33.754412,-84.385008,0,1,0,NA,NA,NA,0.662131379
Atlanta,39,NA,1,33.760479,-84.381855,0,0,1,NA,NA,NA,1.396957248
Atlanta,39,NA,2,33.760479,-84.381855,0,0,1,NA,NA,NA,1.396957248
Atlanta,39,NA,3,33.760479,-84.381855,0,0,1,NA,NA,NA,1.396957248
Atlanta,39,NA,4,33.760479,-84.381855,0,0,0,NA,NA,NA,1.396957248
Atlanta,39,NA,5,33.760479,-84.381855,0,0,1,NA,NA,NA,1.396957248
Atlanta,39,NA,6,33.760479,-84.381855,0,0,1,NA,NA,NA,1.396957248
Atlanta,39,NA,7,33.760479,-84.381855,0,0,1,NA,NA,NA,1.396957248
Atlanta,39,NA,8,33.760479,-84.381855,0,0,0,NA,NA,NA,1.396957248
Atlanta,39,NA,9,33.760479,-84.381855,0,0,1,NA,NA,NA,1.396957248
Atlanta,4,NA,1,33.572524,-84.662849,1,1,1,NA,NA,NA,32.12796326
Atlanta,4,NA,2,33.572524,-84.662849,1,1,1,NA,NA,NA,32.12796326
Atlanta,4,NA,3,33.572524,-84.662849,1,1,1,NA,NA,NA,32.12796326
Atlanta,4,NA,4,33.572524,-84.662849,1,1,1,NA,NA,NA,32.12796326
Atlanta,4,NA,5,33.572524,-84.662849,1,1,1,NA,NA,NA,32.12796326
Atlanta,4,NA,6,33.572524,-84.662849,1,1,1,NA,NA,NA,32.12796326
Atlanta,4,NA,7,33.572524,-84.662849,1,1,1,NA,NA,NA,32.12796326
Atlanta,4,NA,8,33.572524,-84.662849,0,0,1,NA,NA,NA,32.12796326
Atlanta,4,NA,9,33.572524,-84.662849,1,1,1,NA,NA,NA,32.12796326
Atlanta,4,NA,10,33.572524,-84.662849,0,0,1,NA,NA,NA,32.12796326
Atlanta,4,NA,11,33.572524,-84.662849,0,0,0,NA,NA,NA,32.12796326
Atlanta,4,NA,12,33.572524,-84.662849,1,1,1,NA,NA,NA,32.12796326
Atlanta,4,NA,13,33.572524,-84.662849,1,1,1,NA,NA,NA,32.12796326
Atlanta,4,NA,14,33.572524,-84.662849,1,1,1,NA,NA,NA,32.12796326
Atlanta,4,NA,15,33.572524,-84.662849,1,1,1,NA,NA,NA,32.12796326
Atlanta,40,NA,1,33.766849,-84.385062,0,0,0,NA,NA,NA,2.003542769
Atlanta,40,NA,2,33.766849,-84.385062,0,1,0,NA,NA,NA,2.003542769
Atlanta,40,NA,3,33.766849,-84.385062,0,0,0,NA,NA,NA,2.003542769
Atlanta,40,NA,4,33.766849,-84.385062,0,0,0,NA,NA,NA,2.003542769
Atlanta,40,NA,5,33.766849,-84.385062,0,1,0,NA,NA,NA,2.003542769
Atlanta,40,NA,6,33.766849,-84.385062,0,0,0,NA,NA,NA,2.003542769
Atlanta,40,NA,7,33.766849,-84.385062,0,0,1,NA,NA,NA,2.003542769
Atlanta,40,NA,8,33.766849,-84.385062,0,1,0,NA,NA,NA,2.003542769
Atlanta,40,NA,9,33.766849,-84.385062,0,0,0,NA,NA,NA,2.003542769
Atlanta,40,NA,10,33.766849,-84.385062,0,0,0,NA,NA,NA,2.003542769
Atlanta,40,NA,11,33.766849,-84.385062,0,0,1,NA,NA,NA,2.003542769
Atlanta,40,NA,12,33.766849,-84.385062,1,1,1,NA,NA,NA,2.003542769
Atlanta,40,NA,13,33.766849,-84.385062,0,0,0,NA,NA,NA,2.003542769
Atlanta,40,NA,14,33.766849,-84.385062,0,0,1,NA,NA,NA,2.003542769
Atlanta,40,NA,15,33.766849,-84.385062,0,0,1,NA,NA,NA,2.003542769
Atlanta,41,NA,1,33.768616,-84.382138,0,0,0,NA,NA,NA,2.247650046
Atlanta,41,NA,2,33.768616,-84.382138,0,0,1,NA,NA,NA,2.247650046
Atlanta,41,NA,3,33.768616,-84.382138,0,1,0,NA,NA,NA,2.247650046
Atlanta,41,NA,4,33.768616,-84.382138,0,0,1,NA,NA,NA,2.247650046
Atlanta,41,NA,5,33.768616,-84.382138,0,0,0,NA,NA,NA,2.247650046
Atlanta,41,NA,6,33.768616,-84.382138,0,1,0,NA,NA,NA,2.247650046
Atlanta,41,NA,7,33.768616,-84.382138,0,0,0,NA,NA,NA,2.247650046
Atlanta,41,NA,8,33.768616,-84.382138,0,0,0,NA,NA,NA,2.247650046
Atlanta,41,NA,9,33.768616,-84.382138,0,1,0,NA,NA,NA,2.247650046
Atlanta,41,NA,10,33.768616,-84.382138,0,1,0,NA,NA,NA,2.247650046
Atlanta,41,NA,11,33.768616,-84.382138,1,1,1,NA,NA,NA,2.247650046
Atlanta,41,NA,12,33.768616,-84.382138,0,1,0,NA,NA,NA,2.247650046
Atlanta,41,NA,13,33.768616,-84.382138,0,0,0,NA,NA,NA,2.247650046
Atlanta,41,NA,14,33.768616,-84.382138,1,1,1,NA,NA,NA,2.247650046
Atlanta,41,NA,15,33.768616,-84.382138,0,0,0,NA,NA,NA,2.247650046
Atlanta,42,NA,1,33.770818,-84.376497,0,1,0,NA,NA,NA,2.648713192
Atlanta,42,NA,2,33.770818,-84.376497,0,0,1,NA,NA,NA,2.648713192
Atlanta,42,NA,3,33.770818,-84.376497,0,0,0,NA,NA,NA,2.648713192
Atlanta,42,NA,4,33.770818,-84.376497,1,1,1,NA,NA,NA,2.648713192
Atlanta,42,NA,5,33.770818,-84.376497,0,0,0,NA,NA,NA,2.648713192
Atlanta,42,NA,6,33.770818,-84.376497,0,0,0,NA,NA,NA,2.648713192
Atlanta,42,NA,7,33.770818,-84.376497,0,0,1,NA,NA,NA,2.648713192
Atlanta,42,NA,8,33.770818,-84.376497,1,1,1,NA,NA,NA,2.648713192
Atlanta,42,NA,9,33.770818,-84.376497,0,0,1,NA,NA,NA,2.648713192
Atlanta,42,NA,10,33.770818,-84.376497,0,1,0,NA,NA,NA,2.648713192
Atlanta,42,NA,11,33.770818,-84.376497,1,1,1,NA,NA,NA,2.648713192
Atlanta,42,NA,12,33.770818,-84.376497,0,1,0,NA,NA,NA,2.648713192
Atlanta,42,NA,13,33.770818,-84.376497,0,0,0,NA,NA,NA,2.648713192
Atlanta,42,NA,14,33.770818,-84.376497,0,0,0,NA,NA,NA,2.648713192
Atlanta,43,NA,1,33.76918,-84.363643,1,1,1,NA,NA,NA,3.178092608
Atlanta,43,NA,2,33.76918,-84.363643,1,1,1,NA,NA,NA,3.178092608
Atlanta,43,NA,3,33.76918,-84.363643,1,1,1,NA,NA,NA,3.178092608
Atlanta,43,NA,4,33.76918,-84.363643,1,1,1,NA,NA,NA,3.178092608
Atlanta,43,NA,5,33.76918,-84.363643,0,0,1,NA,NA,NA,3.178092608
Atlanta,43,NA,6,33.76918,-84.363643,0,0,1,NA,NA,NA,3.178092608
Atlanta,43,NA,7,33.76918,-84.363643,0,1,0,NA,NA,NA,3.178092608
Atlanta,43,NA,8,33.76918,-84.363643,0,0,1,NA,NA,NA,3.178092608
Atlanta,43,NA,9,33.76918,-84.363643,0,0,0,NA,NA,NA,3.178092608
Atlanta,43,NA,10,33.76918,-84.363643,0,1,0,NA,NA,NA,3.178092608
Atlanta,43,NA,11,33.76918,-84.363643,0,1,0,NA,NA,NA,3.178092608
Atlanta,43,NA,12,33.76918,-84.363643,1,1,1,NA,NA,NA,3.178092608
Atlanta,43,NA,13,33.76918,-84.363643,0,1,0,NA,NA,NA,3.178092608
Atlanta,43,NA,14,33.76918,-84.363643,0,0,1,NA,NA,NA,3.178092608
Atlanta,43,NA,15,33.76918,-84.363643,0,1,0,NA,NA,NA,3.178092608
Atlanta,44,NA,1,33.770606,-84.357177,0,0,1,NA,NA,NA,3.726162865
Atlanta,44,NA,2,33.770606,-84.357177,1,1,1,NA,NA,NA,3.726162865
Atlanta,44,NA,3,33.770606,-84.357177,1,1,1,NA,NA,NA,3.726162865
Atlanta,44,NA,4,33.770606,-84.357177,0,1,1,NA,NA,NA,3.726162865
Atlanta,44,NA,5,33.770606,-84.357177,0,0,1,NA,NA,NA,3.726162865
Atlanta,44,NA,6,33.770606,-84.357177,0,0,1,NA,NA,NA,3.726162865
Atlanta,44,NA,7,33.770606,-84.357177,1,1,1,NA,NA,NA,3.726162865
Atlanta,44,NA,8,33.770606,-84.357177,0,0,0,NA,NA,NA,3.726162865
Atlanta,44,NA,9,33.770606,-84.357177,0,1,0,NA,NA,NA,3.726162865
Atlanta,44,NA,10,33.770606,-84.357177,0,0,1,NA,NA,NA,3.726162865
Atlanta,44,NA,11,33.770606,-84.357177,1,1,1,NA,NA,NA,3.726162865
Atlanta,44,NA,12,33.770606,-84.357177,1,1,1,NA,NA,NA,3.726162865
Atlanta,44,NA,13,33.770606,-84.357177,0,0,1,NA,NA,NA,3.726162865
Atlanta,44,NA,14,33.770606,-84.357177,0,1,0,NA,NA,NA,3.726162865
Atlanta,44,NA,15,33.770606,-84.357177,0,0,0,NA,NA,NA,3.726162865
Atlanta,45,NA,1,33.772432,-84.350374,1,1,1,NA,NA,NA,4.344941998
Atlanta,45,NA,2,33.772432,-84.350374,1,1,1,NA,NA,NA,4.344941998
Atlanta,45,NA,3,33.772432,-84.350374,1,1,1,NA,NA,NA,4.344941998
Atlanta,45,NA,4,33.772432,-84.350374,0,0,1,NA,NA,NA,4.344941998
Atlanta,45,NA,5,33.772432,-84.350374,1,1,1,NA,NA,NA,4.344941998
Atlanta,45,NA,6,33.772432,-84.350374,1,1,1,NA,NA,NA,4.344941998
Atlanta,45,NA,7,33.772432,-84.350374,1,1,1,NA,NA,NA,4.344941998
Atlanta,45,NA,8,33.772432,-84.350374,0,0,0,NA,NA,NA,4.344941998
Atlanta,45,NA,9,33.772432,-84.350374,1,1,1,NA,NA,NA,4.344941998
Atlanta,45,NA,10,33.772432,-84.350374,0,0,1,NA,NA,NA,4.344941998
Atlanta,45,NA,11,33.772432,-84.350374,1,1,1,NA,NA,NA,4.344941998
Atlanta,45,NA,12,33.772432,-84.350374,1,1,1,NA,NA,NA,4.344941998
Atlanta,45,NA,13,33.772432,-84.350374,0,0,1,NA,NA,NA,4.344941998
Atlanta,45,NA,14,33.772432,-84.350374,0,1,0,NA,NA,NA,4.344941998
Atlanta,5,NA,1,33.572719,-84.651049,0,0,1,NA,NA,NA,31.25671531
Atlanta,5,NA,2,33.572719,-84.651049,0,0,1,NA,NA,NA,31.25671531
Atlanta,5,NA,3,33.572719,-84.651049,1,1,1,NA,NA,NA,31.25671531
Atlanta,5,NA,4,33.572719,-84.651049,1,1,1,NA,NA,NA,31.25671531
Atlanta,5,NA,5,33.572719,-84.651049,1,1,1,NA,NA,NA,31.25671531
Atlanta,5,NA,6,33.572719,-84.651049,1,1,1,NA,NA,NA,31.25671531
Atlanta,5,NA,7,33.572719,-84.651049,1,1,1,NA,NA,NA,31.25671531
Atlanta,5,NA,8,33.572719,-84.651049,0,1,0,NA,NA,NA,31.25671531
Atlanta,5,NA,9,33.572719,-84.651049,1,1,1,NA,NA,NA,31.25671531
Atlanta,5,NA,10,33.572719,-84.651049,0,1,1,NA,NA,NA,31.25671531
Atlanta,5,NA,11,33.572719,-84.651049,1,1,1,NA,NA,NA,31.25671531
Atlanta,5,NA,12,33.572719,-84.651049,1,1,1,NA,NA,NA,31.25671531
Atlanta,5,NA,13,33.572719,-84.651049,0,0,1,NA,NA,NA,31.25671531
Atlanta,6,NA,1,33.571768,-84.63809,1,1,1,NA,NA,NA,30.40034361
Atlanta,6,NA,2,33.571768,-84.63809,1,1,1,NA,NA,NA,30.40034361
Atlanta,6,NA,3,33.571768,-84.63809,1,1,1,NA,NA,NA,30.40034361
Atlanta,6,NA,4,33.571768,-84.63809,0,1,0,NA,NA,NA,30.40034361
Atlanta,6,NA,5,33.571768,-84.63809,1,1,1,NA,NA,NA,30.40034361
Atlanta,6,NA,6,33.571768,-84.63809,1,1,1,NA,NA,NA,30.40034361
Atlanta,6,NA,7,33.571768,-84.63809,1,1,1,NA,NA,NA,30.40034361
Atlanta,6,NA,8,33.571768,-84.63809,1,1,1,NA,NA,NA,30.40034361
Atlanta,6,NA,9,33.571768,-84.63809,1,1,1,NA,NA,NA,30.40034361
Atlanta,6,NA,10,33.571768,-84.63809,1,1,1,NA,NA,NA,30.40034361
Atlanta,6,NA,11,33.571768,-84.63809,1,1,1,NA,NA,NA,30.40034361
Atlanta,6,NA,12,33.571768,-84.63809,0,0,1,NA,NA,NA,30.40034361
Atlanta,6,NA,13,33.571768,-84.63809,1,1,1,NA,NA,NA,30.40034361
Atlanta,7,NA,1,33.575296,-84.630425,1,1,1,NA,NA,NA,29.60596395
Atlanta,7,NA,2,33.575296,-84.630425,1,1,1,NA,NA,NA,29.60596395
Atlanta,7,NA,3,33.575296,-84.630425,0,0,1,NA,NA,NA,29.60596395
Atlanta,7,NA,4,33.575296,-84.630425,0,0,1,NA,NA,NA,29.60596395
Atlanta,7,NA,5,33.575296,-84.630425,0,0,1,NA,NA,NA,29.60596395
Atlanta,7,NA,6,33.575296,-84.630425,1,1,1,NA,NA,NA,29.60596395
Atlanta,7,NA,7,33.575296,-84.630425,0,1,0,NA,NA,NA,29.60596395
