continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating,max_qubit,initial_vol,TE_vol,leftover,Bioruptor_label
EU,Munster,37,2,r,Munster_37_2,3.71,NA,12.8,d,8,d,8,12.8,19.53,5.47,Yes,MUN-69
EU,Munster,37,3,r,Munster_37_3,7.38,NA,28,e,8,e,8,28,8.93,16.07,Yes,MUN-70
EU,Munster,37,5,r,Munster_37_5,9.11,NA,10.2,f,8,f,8,10.2,24.51,0.49,No,MUN-71
EU,Munster,37,7,r,Munster_37_7,12.1,NA,20.2,g,8,g,8,20.2,12.38,12.62,Yes,MUN-72
EU,Munster,37,9,r,Munster_37_9,3.16,NA,6.26,a,9,a,9,6.26,25,0,No,MUN-73
EU,Munster,37,12,r,Munster_37_12,4.72,NA,6.54,c,9,d,9,6.54,25,0,No,MUN-74
EU,Munster,38,1,r,Munster_38_1,4.92,NA,11.6,d,9,e,9,11.6,21.55,3.45,No,MUN-75
EU,Munster,38,3,r,Munster_38_3,6.08,NA,29,f,9,g,9,29,8.62,16.38,Yes,MUN-76
EU,Munster,38,5,r,Munster_38_5,5.57,NA,2.22,g,9,a,10,5.57,25,0,No,MUN-77
EU,Munster,38,6,r,Munster_38_6,8.53,NA,6.94,h,9,b,10,8.53,25,0,No,MUN-78
EU,Munster,38,7,r,Munster_38_7,8.28,NA,5.74,a,10,c,10,8.28,25,0,No,MUN-79
EU,Munster,38,8,r,Munster_38_8,20.3,NA,18.1,b,10,d,10,20.3,12.32,12.68,Yes,MUN-80
EU,Munster,38,10,r,Munster_38_10,8.34,NA,25.8,d,10,f,10,25.8,9.69,15.31,Yes,MUN-81
EU,Munster,39,1,r,Munster_39_1,8.77,NA,7.62,g,10,g,10,8.77,25,0,No,MUN-82
EU,Munster,39,2,r,Munster_39_2,25.2,NA,0,h,10,h,10,25.2,9.92,15.08,Yes,MUN-83
EU,Munster,39,3,r,Munster_39_3,7.75,NA,3.34,a,11,a,11,7.75,25,0,No,MUN-84
EU,Munster,39,10,r,Munster_39_10,4.46,NA,0,b,11,h,11,4.46,25,0,No,MUN-85
EU,Munster,39,6,r,Munster_39_6,5.51,NA,19.6,c,11,d,11,19.6,12.76,12.24,Yes,MUN-86
EU,Munster,39,4,r,Munster_39_4,6.57,NA,13,d,11,b,11,13,19.23,5.77,Yes,MUN-87
EU,Munster,39,9,r,Munster_39_9,8.45,NA,2.02,e,11,g,11,8.45,25,0,No,MUN-88
EU,Munster,39,7,r,Munster_39_7,20.2,NA,13.7,f,11,e,11,20.2,12.38,12.62,Yes,MUN-89
EU,Munster,40,1,r,Munster_40_1,2.97,NA,NA,g,11,NA,NA,2.97,25,0,No,MUN-90
EU,Munster,40,10,r,Munster_40_10,3.15,NA,10.8,a,12,e,12,10.8,23.15,1.85,No,MUN-91
EU,Munster,40,13,r,Munster_40_13,13.3,NA,0,b,12,d,12,13.3,18.8,6.2,Yes,MUN-92
EU,Munster,40,3,r,Munster_40_3,5.73,NA,3.4,c,12,h,12,5.73,25,0,No,MUN-93
EU,Munster,40,12,r,Munster_40_12,3.34,NA,3.54,d,12,g,12,3.54,25,0,No,MUN-94
EU,Munster,40,5,r,Munster_40_5,4.88,NA,0,e,12,a,12,4.88,25,0,No,MUN-95
EU,Munster,40,11,r,Munster_40_11,2.23,NA,5.42,f,12,f,12,5.42,25,0,No,MUN-96
EU,Munster,40,7,r,Munster_40_7,7.72,NA,0,g,12,c,12,7.72,25,0,No,MUN-97
EU,Munster,5,7,u,Munster_5_7,NA,NA,14.7,NA,NA,f,6,14.7,17.01,7.99,Yes,MUN-98
EU,Munster,37,11,r,Munster_37_11,NA,NA,4.88,NA,NA,c,9,4.88,25,0,No,MUN-99
EU,Munster,38,4,r,Munster_38_4,NA,NA,8.56,NA,NA,h,9,8.56,25,0,No,MUN-100
OCE,Palmerston_North,6,15,u,Palmerston_North_6_15,66.9,NA,NA,a,1,NA,NA,66.9,3.74,21.26,Yes,PNR-21
OCE,Palmerston_North,6,14,u,Palmerston_North_6_14,33.2,NA,NA,b,1,NA,NA,33.2,7.53,17.47,Yes,PNR-22
OCE,Palmerston_North,6,13,u,Palmerston_North_6_13,13.2,NA,NA,c,1,NA,NA,13.2,18.94,6.06,Yes,PNR-23
OCE,Palmerston_North,6,11,u,Palmerston_North_6_11,7.62,NA,NA,d,1,NA,NA,7.62,25,0,No,PNR-24
OCE,Palmerston_North,6,9,u,Palmerston_North_6_9,9.11,NA,NA,e,1,NA,NA,9.11,25,0,No,PNR-25
OCE,Palmerston_North,6,8,u,Palmerston_North_6_8,8.2,NA,NA,f,1,NA,NA,8.2,25,0,No,PNR-26
OCE,Palmerston_North,6,4,u,Palmerston_North_6_4,21,NA,NA,g,1,NA,NA,21,11.9,13.1,Yes,PNR-27
OCE,Palmerston_North,6,1,u,Palmerston_North_6_1,51.5,NA,NA,a,2,NA,NA,51.5,4.85,20.15,Yes,PNR-28
OCE,Palmerston_North,7,15,u,Palmerston_North_7_15,42.3,NA,NA,c,2,NA,NA,42.3,5.91,19.09,Yes,PNR-29
OCE,Palmerston_North,7,12,u,Palmerston_North_7_12,21.8,NA,NA,d,2,NA,NA,21.8,11.47,13.53,Yes,PNR-30
OCE,Palmerston_North,7,10,u,Palmerston_North_7_10,7.44,NA,NA,e,2,NA,NA,7.44,25,0,No,PNR-31
OCE,Palmerston_North,7,7,u,Palmerston_North_7_7,5.27,NA,NA,h,2,NA,NA,5.27,25,0,No,PNR-32
OCE,Palmerston_North,7,4,u,Palmerston_North_7_4,23.2,NA,NA,a,3,NA,NA,23.2,10.78,14.22,Yes,PNR-33
OCE,Palmerston_North,7,2,u,Palmerston_North_7_2,25.2,NA,NA,b,3,NA,NA,25.2,9.92,15.08,Yes,PNR-34
OCE,Palmerston_North,7,17,u,Palmerston_North_7_17,72.7,NA,NA,c,3,NA,NA,72.7,3.44,21.56,Yes,PNR-35
OCE,Palmerston_North,7,16,u,Palmerston_North_7_16,36.3,NA,NA,d,3,NA,NA,36.3,6.89,18.11,Yes,PNR-36
OCE,Palmerston_North,8,15,u,Palmerston_North_8_15,51.5,NA,NA,e,3,NA,NA,51.5,4.85,20.15,Yes,PNR-37
OCE,Palmerston_North,8,11,u,Palmerston_North_8_11,68.2,NA,NA,g,3,NA,NA,68.2,3.67,21.33,Yes,PNR-38
OCE,Palmerston_North,8,9,u,Palmerston_North_8_9,43.2,NA,NA,h,3,NA,NA,43.2,5.79,19.21,Yes,PNR-39
OCE,Palmerston_North,8,8,u,Palmerston_North_8_8,12.3,NA,NA,a,4,NA,NA,12.3,20.33,4.67,No,PNR-40
OCE,Palmerston_North,8,4,u,Palmerston_North_8_4,20.1,NA,NA,c,4,NA,NA,20.1,12.44,12.56,Yes,PNR-41
OCE,Palmerston_North,8,17,u,Palmerston_North_8_17,12,NA,NA,d,4,NA,NA,12,20.83,4.17,No,PNR-42
OCE,Palmerston_North,8,16,u,Palmerston_North_8_16,19.5,NA,NA,e,4,NA,NA,19.5,12.82,12.18,Yes,PNR-43
OCE,Palmerston_North,10,4,u,Palmerston_North_10_4,17.2,NA,NA,f,4,NA,NA,17.2,14.53,10.47,Yes,PNR-44
OCE,Palmerston_North,10,5,u,Palmerston_North_10_5,13.6,NA,NA,g,4,NA,NA,13.6,18.38,6.62,Yes,PNR-45
OCE,Palmerston_North,10,9,u,Palmerston_North_10_9,24.6,NA,NA,b,5,NA,NA,24.6,10.16,14.84,Yes,PNR-46
OCE,Palmerston_North,10,10,u,Palmerston_North_10_10,24.4,NA,NA,c,5,NA,NA,24.4,10.25,14.75,Yes,PNR-47
OCE,Palmerston_North,10,13,u,Palmerston_North_10_13,49.5,NA,NA,d,5,NA,NA,49.5,5.05,19.95,Yes,PNR-48
OCE,Palmerston_North,10,15,u,Palmerston_North_10_15,14,NA,NA,e,5,NA,NA,14,17.86,7.14,Yes,PNR-49
OCE,Palmerston_North,10,16,u,Palmerston_North_10_16,9.34,NA,NA,f,5,NA,NA,9.34,25,0,No,PNR-50
OCE,Palmerston_North,10,17,u,Palmerston_North_10_17,19.9,NA,NA,g,5,NA,NA,19.9,12.56,12.44,Yes,PNR-51
OCE,Palmerston_North,11,1,u,Palmerston_North_11_1,13,NA,NA,h,5,NA,NA,13,19.23,5.77,Yes,PNR-52
OCE,Palmerston_North,11,6,u,Palmerston_North_11_6,16,NA,NA,b,6,NA,NA,16,15.62,9.38,Yes,PNR-53
OCE,Palmerston_North,11,7,u,Palmerston_North_11_7,10.6,NA,NA,c,6,NA,NA,10.6,23.58,1.42,No,PNR-54
OCE,Palmerston_North,11,10,u,Palmerston_North_11_10,13.6,NA,NA,e,6,NA,NA,13.6,18.38,6.62,Yes,PNR-55
OCE,Palmerston_North,11,17,u,Palmerston_North_11_17,8.68,NA,NA,f,6,NA,NA,8.68,25,0,No,PNR-56
OCE,Palmerston_North,11,18,u,Palmerston_North_11_18,7.41,NA,NA,g,6,NA,NA,7.41,25,0,No,PNR-57
OCE,Palmerston_North,36,3,r,Palmerston_North_36_3,47.4,NA,NA,b,7,NA,NA,47.4,5.27,19.73,Yes,PNR-58
OCE,Palmerston_North,36,4,r,Palmerston_North_36_4,9.72,NA,NA,c,7,NA,NA,9.72,25,0,No,PNR-59
OCE,Palmerston_North,36,6,r,Palmerston_North_36_6,7.99,NA,NA,d,7,NA,NA,7.99,25,0,No,PNR-60
OCE,Palmerston_North,36,7,r,Palmerston_North_36_7,4.25,NA,NA,e,7,NA,NA,4.25,25,0,No,PNR-61
OCE,Palmerston_North,36,9,r,Palmerston_North_36_9,7.42,NA,NA,f,7,NA,NA,7.42,25,0,No,PNR-62
OCE,Palmerston_North,36,11,r,Palmerston_North_36_11,9.91,NA,NA,h,7,NA,NA,9.91,25,0,No,PNR-63
OCE,Palmerston_North,36,13,r,Palmerston_North_36_13,15.5,NA,NA,a,8,NA,NA,15.5,16.13,8.87,Yes,PNR-64
OCE,Palmerston_North,36,15,r,Palmerston_North_36_15,18.5,NA,NA,b,8,NA,NA,18.5,13.51,11.49,Yes,PNR-65
OCE,Palmerston_North,37,1,r,Palmerston_North_37_1,8.12,NA,NA,c,8,NA,NA,8.12,25,0,No,PNR-66
OCE,Palmerston_North,37,2,r,Palmerston_North_37_2,7.67,NA,NA,d,8,NA,NA,7.67,25,0,No,PNR-67
OCE,Palmerston_North,37,4,r,Palmerston_North_37_4,13.6,NA,NA,f,8,NA,NA,13.6,18.38,6.62,Yes,PNR-68
OCE,Palmerston_North,37,5,r,Palmerston_North_37_5,4.76,NA,NA,g,8,NA,NA,4.76,25,0,No,PNR-69
OCE,Palmerston_North,37,6,r,Palmerston_North_37_6,13.7,NA,NA,h,8,NA,NA,13.7,18.25,6.75,Yes,PNR-70
OCE,Palmerston_North,37,8,r,Palmerston_North_37_8,6.81,NA,NA,b,9,NA,NA,6.81,25,0,No,PNR-71
OCE,Palmerston_North,37,12,r,Palmerston_North_37_12,10.2,NA,NA,c,9,NA,NA,10.2,24.51,0.49,No,PNR-72
OCE,Palmerston_North,37,17,r,Palmerston_North_37_17,13.5,NA,NA,d,9,NA,NA,13.5,18.52,6.48,Yes,PNR-73
OCE,Palmerston_North,38,1,r,Palmerston_North_38_1,12.3,NA,NA,e,9,NA,NA,12.3,20.33,4.67,No,PNR-74
OCE,Palmerston_North,38,3,r,Palmerston_North_38_3,7.24,NA,NA,f,9,NA,NA,7.24,25,0,No,PNR-75
OCE,Palmerston_North,38,6,r,Palmerston_North_38_6,105,NA,NA,a,10,NA,NA,105,2.38,22.62,Yes,PNR-76
OCE,Palmerston_North,38,11,r,Palmerston_North_38_11,7.27,NA,NA,b,10,NA,NA,7.27,25,0,No,PNR-77
OCE,Palmerston_North,38,12,r,Palmerston_North_38_12,4.74,NA,NA,c,10,NA,NA,4.74,25,0,No,PNR-78
OCE,Palmerston_North,38,10,r,Palmerston_North_38_10,7.32,NA,NA,d,10,NA,NA,7.32,25,0,No,PNR-79
OCE,Palmerston_North,38,9,r,Palmerston_North_38_9,11.5,NA,NA,e,10,NA,NA,11.5,21.74,3.26,No,PNR-80
OCE,Palmerston_North,39,7,r,Palmerston_North_39_7,17.5,NA,NA,f,10,NA,NA,17.5,14.29,10.71,Yes,PNR-81
OCE,Palmerston_North,39,16,r,Palmerston_North_39_16,15.8,NA,NA,g,10,NA,NA,15.8,15.82,9.18,Yes,PNR-82
OCE,Palmerston_North,39,13,r,Palmerston_North_39_13,7.86,NA,NA,b,11,NA,NA,7.86,25,0,No,PNR-83
OCE,Palmerston_North,39,14,r,Palmerston_North_39_14,13.8,NA,NA,c,11,NA,NA,13.8,18.12,6.88,Yes,PNR-84
OCE,Palmerston_North,39,15,r,Palmerston_North_39_15,14.3,NA,NA,d,11,NA,NA,14.3,17.48,7.52,Yes,PNR-85
OCE,Palmerston_North,39,9,r,Palmerston_North_39_9,16.3,NA,NA,f,11,NA,NA,16.3,15.34,9.66,Yes,PNR-86
OCE,Palmerston_North,39,8,r,Palmerston_North_39_8,16.1,NA,NA,g,11,NA,NA,16.1,15.53,9.47,Yes,PNR-87
OCE,Palmerston_North,40,18,r,Palmerston_North_40_18,19.7,NA,NA,b,12,NA,NA,19.7,12.69,12.31,Yes,PNR-88
OCE,Palmerston_North,40,19,r,Palmerston_North_40_19,10.8,NA,NA,c,12,NA,NA,10.8,23.15,1.85,No,PNR-89
OCE,Palmerston_North,40,10,r,Palmerston_North_40_10,7.88,NA,NA,d,12,NA,NA,7.88,25,0,No,PNR-90
OCE,Palmerston_North,40,12,r,Palmerston_North_40_12,8.96,NA,NA,e,12,NA,NA,8.96,25,0,No,PNR-91
EU,Paris,2,1,u,Paris_2_1,8.62,NA,5.8,a,1,a,1,8.62,25,0,No,PRS-21
EU,Paris,2,3,u,Paris_2_3,6.89,NA,8.02,c,1,b,1,8.02,25,0,No,PRS-22
EU,Paris,2,8,u,Paris_2_8,27.4,NA,NA,d,1,NA,NA,27.4,9.12,15.88,Yes,PRS-23
EU,Paris,2,10,u,Paris_2_10,16,NA,NA,f,1,NA,NA,16,15.62,9.38,Yes,PRS-24
EU,Paris,2,12,u,Paris_2_12,18.9,NA,NA,g,1,NA,NA,18.9,13.23,11.77,Yes,PRS-25
EU,Paris,2,14,u,Paris_2_14,10.7,NA,NA,h,1,NA,NA,10.7,23.36,1.64,No,PRS-26
EU,Paris,2,16,u,Paris_2_16,10.8,NA,NA,a,2,NA,NA,10.8,23.15,1.85,No,PRS-27
EU,Paris,2,17,u,Paris_2_17,8.22,NA,31.8,b,2,d,1,31.8,7.86,17.14,Yes,PRS-28
EU,Paris,3,5,u,Paris_3_5,2.37,NA,44.8,c,2,e,1,44.8,5.58,19.42,Yes,PRS-29
EU,Paris,3,8,u,Paris_3_8,24.6,NA,NA,d,2,NA,NA,24.6,10.16,14.84,Yes,PRS-30
EU,Paris,3,7,u,Paris_3_7,7.97,NA,NA,e,2,NA,NA,7.97,25,0,No,PRS-31
EU,Paris,3,1,u,Paris_3_1,8.56,NA,64.6,g,2,f,1,64.6,3.87,21.13,Yes,PRS-32
EU,Paris,3,2,u,Paris_3_2,13.7,NA,NA,h,2,NA,NA,13.7,18.25,6.75,Yes,PRS-33
EU,Paris,3,4,u,Paris_3_4,8.11,NA,NA,a,3,NA,NA,8.11,25,0,No,PRS-34
EU,Paris,3,11,u,Paris_3_11,6.68,NA,NA,b,3,NA,NA,6.68,25,0,No,PRS-35
EU,Paris,3,6,u,Paris_3_6,9.31,NA,9.6,d,3,g,1,9.6,25,0,No,PRS-36
EU,Paris,23,1,u,Paris_23_1,17.7,NA,NA,e,3,NA,NA,17.7,14.12,10.88,Yes,PRS-37
EU,Paris,23,10,u,Paris_23_10,8.91,NA,28.8,f,3,h,1,28.8,8.68,16.32,Yes,PRS-38
EU,Paris,23,15,u,Paris_23_15,4.35,NA,NA,g,3,NA,NA,4.35,25,0,No,PRS-39
EU,Paris,23,3,u,Paris_23_3,18.5,NA,NA,h,3,NA,NA,18.5,13.51,11.49,Yes,PRS-40
EU,Paris,23,4,u,Paris_23_4,9.06,NA,37.8,a,4,b,2,37.8,6.61,18.39,Yes,PRS-41
EU,Paris,23,5,u,Paris_23_5,8.89,NA,14.8,b,4,c,2,14.8,16.89,8.11,Yes,PRS-42
EU,Paris,23,2,u,Paris_23_2,18.7,NA,NA,c,4,NA,NA,18.7,13.37,11.63,Yes,PRS-43
EU,Paris,23,6,u,Paris_23_6,21.1,NA,NA,d,4,NA,NA,21.1,11.85,13.15,Yes,PRS-44
EU,Paris,25,4,u,Paris_25_4,8.68,NA,14.6,f,4,e,2,14.6,17.12,7.88,Yes,PRS-45
EU,Paris,25,6,u,Paris_25_6,17.1,NA,NA,g,4,NA,NA,17.1,14.62,10.38,Yes,PRS-46
EU,Paris,25,15,u,Paris_25_15,36.6,NA,NA,h,4,NA,NA,36.6,6.83,18.17,Yes,PRS-47
EU,Paris,25,10,u,Paris_25_10,16.3,NA,NA,a,5,NA,NA,16.3,15.34,9.66,Yes,PRS-48
EU,Paris,25,3,u,Paris_25_3,12.1,NA,NA,b,5,NA,NA,12.1,20.66,4.34,No,PRS-49
EU,Paris,25,1,u,Paris_25_1,15.5,NA,NA,d,5,NA,NA,15.5,16.13,8.87,Yes,PRS-50
EU,Paris,25,5,u,Paris_25_5,16.2,NA,NA,e,5,NA,NA,16.2,15.43,9.57,Yes,PRS-51
EU,Paris,25,12,u,Paris_25_12,11.6,NA,NA,f,5,NA,NA,11.6,21.55,3.45,No,PRS-52
EU,Paris,39,1,u,Paris_39_1,19.5,NA,NA,h,5,NA,NA,19.5,12.82,12.18,Yes,PRS-53
EU,Paris,39,2,u,Paris_39_2,12.4,NA,NA,a,6,NA,NA,12.4,20.16,4.84,No,PRS-54
EU,Paris,39,19,u,Paris_39_19,7.31,NA,33,b,6,f,2,33,7.58,17.42,Yes,PRS-55
EU,Paris,39,7,u,Paris_39_7,9.84,NA,0,c,6,g,2,9.84,25,0,No,PRS-56
EU,Paris,39,3,u,Paris_39_3,9.31,NA,0,e,6,h,2,9.31,25,0,No,PRS-57
EU,Paris,39,6,u,Paris_39_6,26.2,NA,NA,f,6,NA,NA,26.2,9.54,15.46,Yes,PRS-58
EU,Paris,39,4,u,Paris_39_4,17.3,NA,NA,h,6,NA,NA,17.3,14.45,10.55,Yes,PRS-59
EU,Paris,6,5,r,Paris_6_5,2.17,NA,0,b,7,b,3,2.17,25,0,No,PRS-60
EU,Paris,6,3,r,Paris_6_3,1.04,NA,0,c,7,c,3,1.04,25,0,No,PRS-61
EU,Paris,6,7,r,Paris_6_7,2.96,NA,0,d,7,d,3,2.96,25,0,No,PRS-62
EU,Paris,6,2,r,Paris_6_2,2.99,NA,2.46,e,7,e,3,2.99,25,0,No,PRS-63
EU,Paris,6,6,r,Paris_6_6,8.34,NA,0,g,7,f,3,8.34,25,0,No,PRS-64
EU,Paris,6,8,r,Paris_6_8,28.3,NA,NA,h,7,NA,NA,28.3,8.83,16.17,Yes,PRS-65
EU,Paris,6,15,r,Paris_6_15,7.72,NA,0,a,8,g,3,7.72,25,0,No,PRS-66
EU,Paris,6,10,r,Paris_6_10,2.11,NA,6.34,b,8,h,3,6.34,25,0,No,PRS-67
EU,Paris,8,6,r,Paris_8_6,1.07,NA,NA,d,8,NA,NA,1.07,25,0,No,PRS-68
EU,Paris,8,15,r,Paris_8_15,7.55,NA,4.44,e,8,b,4,7.55,25,0,No,PRS-69
EU,Paris,8,3,r,Paris_8_3,4.99,NA,5.54,g,8,d,4,5.54,25,0,No,PRS-70
EU,Paris,8,9,r,Paris_8_9,7.22,NA,0,a,9,e,4,7.22,25,0,No,PRS-71
EU,Paris,8,16,r,Paris_8_16,2.2,NA,2.2,b,9,f,4,2.2,25,0,No,PRS-72
EU,Paris,8,13,r,Paris_8_13,0,NA,4.68,c,9,g,4,4.68,25,0,No,PRS-73
EU,Paris,13,20,r,Paris_13_20,2.19,NA,0,d,9,h,4,2.19,25,0,No,PRS-74
EU,Paris,13,15,r,Paris_13_15,7.46,NA,37.2,e,9,a,5,37.2,6.72,18.28,Yes,PRS-75
EU,Paris,13,16,r,Paris_13_16,20,NA,NA,g,9,NA,NA,20,12.5,12.5,Yes,PRS-76
EU,Paris,13,18,r,Paris_13_18,10.2,NA,NA,h,9,NA,NA,10.2,24.51,0.49,No,PRS-77
EU,Paris,13,11,r,Paris_13_11,13,NA,NA,a,10,NA,NA,13,19.23,5.77,Yes,PRS-78
EU,Paris,13,9,r,Paris_13_9,25.7,NA,NA,b,10,NA,NA,25.7,9.73,15.27,Yes,PRS-79
EU,Paris,13,2,r,Paris_13_2,3.22,NA,40,c,10,c,5,40,6.25,18.75,Yes,PRS-80
EU,Paris,13,1,r,Paris_13_1,18.1,NA,NA,e,10,NA,NA,18.1,13.81,11.19,Yes,PRS-81
EU,Paris,11,18,r,Paris_11_18,6.3,NA,18.4,f,10,d,5,18.4,13.59,11.41,Yes,PRS-82
EU,Paris,11,19,r,Paris_11_19,18,NA,NA,g,10,NA,NA,18,13.89,11.11,Yes,PRS-83
EU,Paris,11,16,r,Paris_11_16,22.5,NA,NA,h,10,NA,NA,22.5,11.11,13.89,Yes,PRS-84
EU,Paris,11,14,r,Paris_11_14,12.3,NA,NA,a,11,NA,NA,12.3,20.33,4.67,No,PRS-85
EU,Paris,11,10,r,Paris_11_10,7.75,NA,5.88,b,11,e,5,7.75,25,0,No,PRS-86
EU,Paris,11,12,r,Paris_11_12,1.54,NA,11.9,c,11,f,5,11.9,21.01,3.99,No,PRS-87
EU,Paris,11,8,r,Paris_11_8,2.83,NA,12.2,d,11,g,5,12.2,20.49,4.51,No,PRS-88
EU,Paris,11,7,r,Paris_11_7,1.08,NA,25.8,f,11,a,6,25.8,9.69,15.31,Yes,PRS-89
EU,Paris,15,2,r,Paris_15_2,7.87,NA,7.5,h,11,b,6,7.87,25,0,No,PRS-90
EU,Paris,15,3,r,Paris_15_3,5.56,NA,2.72,a,12,c,6,5.56,25,0,No,PRS-91
EU,Paris,15,5,r,Paris_15_5,11.4,NA,NA,b,12,NA,NA,11.4,21.93,3.07,No,PRS-92
EU,Paris,15,8,r,Paris_15_8,7.69,NA,0,c,12,d,6,7.69,25,0,No,PRS-93
EU,Paris,15,9,r,Paris_15_9,9.54,NA,0,d,12,e,6,9.54,25,0,No,PRS-94
EU,Paris,15,11,r,Paris_15_11,3.88,NA,7.98,e,12,f,6,7.98,25,0,No,PRS-95
EU,Paris,15,12,r,Paris_15_12,3.91,NA,0,f,12,g,6,3.91,25,0,No,PRS-96
SAM,Punta_Arenas,1,1,u,Punta_Arenas_1_1,NA,NA,39.6,NA,NA,a,1,39.6,6.31,18.69,Yes,PAR-21
SAM,Punta_Arenas,1,2,u,Punta_Arenas_1_2,NA,NA,24.2,NA,NA,b,1,24.2,10.33,14.67,Yes,PAR-22
SAM,Punta_Arenas,1,5,u,Punta_Arenas_1_5,NA,NA,5.7,NA,NA,c,1,5.7,25,0,No,PAR-23
SAM,Punta_Arenas,1,6,u,Punta_Arenas_1_6,NA,NA,59.6,NA,NA,d,1,59.6,4.19,20.81,Yes,PAR-24
SAM,Punta_Arenas,2,3,u,Punta_Arenas_2_3,NA,NA,27.2,NA,NA,e,1,27.2,9.19,15.81,Yes,PAR-25
SAM,Punta_Arenas,1,9,u,Punta_Arenas_1_9,NA,NA,7.38,NA,NA,f,1,7.38,25,0,No,PAR-26
SAM,Punta_Arenas,1,12,u,Punta_Arenas_1_12,NA,NA,8.08,NA,NA,h,1,8.08,25,0,No,PAR-27
SAM,Punta_Arenas,1,15,u,Punta_Arenas_1_15,NA,NA,4.16,NA,NA,a,2,4.16,25,0,No,PAR-28
SAM,Punta_Arenas,1,19,u,Punta_Arenas_1_19,NA,NA,4.28,NA,NA,b,2,4.28,25,0,No,PAR-29
SAM,Punta_Arenas,2,2,u,Punta_Arenas_2_2,NA,NA,87.2,NA,NA,d,2,87.2,2.87,22.13,Yes,PAR-30
SAM,Punta_Arenas,2,4,u,Punta_Arenas_2_4,NA,NA,162,NA,NA,e,2,162,1.54,23.46,Yes,PAR-31
SAM,Punta_Arenas,2,5,u,Punta_Arenas_2_5,NA,NA,22.8,NA,NA,f,2,22.8,10.96,14.04,Yes,PAR-32
SAM,Punta_Arenas,2,7,u,Punta_Arenas_2_7,NA,NA,8.1,NA,NA,g,2,8.1,25,0,No,PAR-33
SAM,Punta_Arenas,2,13,u,Punta_Arenas_2_13,NA,NA,8.38,NA,NA,a,3,8.38,25,0,No,PAR-34
SAM,Punta_Arenas,2,19,u,Punta_Arenas_2_19,NA,NA,12.6,NA,NA,c,3,12.6,19.84,5.16,Yes,PAR-35
SAM,Punta_Arenas,3,3,u,Punta_Arenas_3_3,NA,NA,64,NA,NA,d,3,64,3.91,21.09,Yes,PAR-36
SAM,Punta_Arenas,3,4,u,Punta_Arenas_3_4,NA,NA,74.8,NA,NA,e,3,74.8,3.34,21.66,Yes,PAR-37
SAM,Punta_Arenas,3,16,u,Punta_Arenas_3_16,NA,NA,19.2,NA,NA,b,4,19.2,13.02,11.98,Yes,PAR-38
SAM,Punta_Arenas,3,17,u,Punta_Arenas_3_17,NA,NA,25.2,NA,NA,c,4,25.2,9.92,15.08,Yes,PAR-39
SAM,Punta_Arenas,3,18,u,Punta_Arenas_3_18,NA,NA,17.7,NA,NA,d,4,17.7,14.12,10.88,Yes,PAR-40
SAM,Punta_Arenas,3,19,u,Punta_Arenas_3_19,NA,NA,5.92,NA,NA,e,4,5.92,25,0,No,PAR-41
SAM,Punta_Arenas,4,4,u,Punta_Arenas_4_4,NA,NA,86.4,NA,NA,f,4,86.4,2.89,22.11,Yes,PAR-42
SAM,Punta_Arenas,4,6,u,Punta_Arenas_4_6,NA,NA,9.84,NA,NA,g,4,9.84,25,0,No,PAR-43
SAM,Punta_Arenas,4,8,u,Punta_Arenas_4_8,NA,NA,14.6,NA,NA,h,4,14.6,17.12,7.88,Yes,PAR-44
SAM,Punta_Arenas,4,10,u,Punta_Arenas_4_10,NA,NA,16.8,NA,NA,a,5,16.8,14.88,10.12,Yes,PAR-45
SAM,Punta_Arenas,4,13,u,Punta_Arenas_4_13,NA,NA,8.34,NA,NA,c,5,8.34,25,0,No,PAR-46
SAM,Punta_Arenas,4,14,u,Punta_Arenas_4_14,NA,NA,9.7,NA,NA,d,5,9.7,25,0,No,PAR-47
SAM,Punta_Arenas,4,16,u,Punta_Arenas_4_16,NA,NA,54.6,NA,NA,e,5,54.6,4.58,20.42,Yes,PAR-48
SAM,Punta_Arenas,5,1,u,Punta_Arenas_5_1,NA,NA,19.3,NA,NA,g,5,19.3,12.95,12.05,Yes,PAR-49
SAM,Punta_Arenas,5,2,u,Punta_Arenas_5_2,NA,NA,14.9,NA,NA,h,5,14.9,16.78,8.22,Yes,PAR-50
SAM,Punta_Arenas,5,6,u,Punta_Arenas_5_6,NA,NA,9.52,NA,NA,c,6,9.52,25,0,No,PAR-51
SAM,Punta_Arenas,5,8,u,Punta_Arenas_5_8,NA,NA,18.9,NA,NA,d,6,18.9,13.23,11.77,Yes,PAR-52
SAM,Punta_Arenas,5,16,u,Punta_Arenas_5_16,NA,NA,98.2,NA,NA,e,6,98.2,2.55,22.45,Yes,PAR-53
SAM,Punta_Arenas,5,17,u,Punta_Arenas_5_17,NA,NA,36.6,NA,NA,f,6,36.6,6.83,18.17,Yes,PAR-54
SAM,Punta_Arenas,5,20,u,Punta_Arenas_5_20,NA,NA,14.9,NA,NA,h,6,14.9,16.78,8.22,Yes,PAR-55
SAM,Punta_Arenas,20,2,r,Punta_Arenas_20_2,NA,NA,29,NA,NA,a,7,29,8.62,16.38,Yes,PAR-56
