continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating
NAM,Athens,8,3,u,Athens_8_3,4.21,NA,22,a,4,d,3
NAM,Athens,8,19,u,Athens_8_19,7.09,NA,27.2,b,4,e,3
NAM,Athens,8,4,u,Athens_8_4,2.65,NA,22.2,c,4,f,3
NAM,Athens,8,18,u,Athens_8_18,29.9,NA,NA,d,4,NA,NA
NAM,Athens,8,2,u,Athens_8_2,2.44,NA,26.4,e,4,g,3
NAM,Athens,9,15,u,Athens_9_15,9.8,NA,19.8,f,4,h,3
NAM,Athens,9,18,u,Athens_9_18,2.85,NA,0,g,4,a,4
NAM,Athens,9,7,u,Athens_9_7,4.6,NA,8.26,h,4,b,4
NAM,Athens,9,20,u,Athens_9_20,5.52,NA,2.8,a,5,c,4
NAM,Athens,9,5,u,Athens_9_5,8.57,NA,20.6,b,5,d,4
NAM,Athens,9,2,u,Athens_9_2,5.14,NA,0,c,5,e,4
NAM,Athens,9,12,u,Athens_9_12,0,NA,18.9,d,5,f,4
NAM,Athens,9,19,u,Athens_9_19,3.16,NA,9.12,e,5,g,4
NAM,Athens,9,3,u,Athens_9_3,9.98,NA,4.1,f,5,h,4
NAM,Athens,10,13,u,Athens_10_13,3.36,NA,7,g,5,a,5
NAM,Athens,10,4,u,Athens_10_4,4.74,NA,0,h,5,b,5
NAM,Athens,10,17,u,Athens_10_17,2.79,NA,9.46,a,6,c,5
NAM,Athens,10,5,u,Athens_10_5,4.37,NA,0,b,6,d,5
NAM,Athens,10,16,u,Athens_10_16,5.12,NA,6.34,c,6,e,5
NAM,Athens,10,15,u,Athens_10_15,7.66,NA,46.6,d,6,f,5
NAM,Athens,10,2,u,Athens_10_2,4.66,NA,27.8,e,6,g,5
NAM,Athens,10,14,u,Athens_10_14,4.21,NA,21.2,f,6,h,5
NAM,Athens,10,3,u,Athens_10_3,11.7,NA,NA,g,6,NA,NA
NAM,Athens,10,8,u,Athens_10_8,11.7,NA,NA,h,6,NA,NA
NAM,Athens,21,14,r,Athens_21_14,12.2,NA,NA,a,7,NA,NA
NAM,Athens,21,8,r,Athens_21_8,5.79,NA,7.8,b,7,a,6
NAM,Athens,21,18,r,Athens_21_18,4.75,NA,10.3,c,7,b,6
NAM,Athens,21,7,r,Athens_21_7,5.49,NA,5,d,7,c,6
NAM,Athens,21,17,r,Athens_21_17,3.41,NA,29.2,e,7,d,6
NAM,Athens,21,6,r,Athens_21_6,4.36,NA,4.48,f,7,e,6
NAM,Athens,21,5,r,Athens_21_5,3.04,NA,2.28,g,7,f,6
NAM,Athens,21,3,r,Athens_21_3,17.6,NA,NA,h,7,NA,NA
NAM,Athens,21,9,r,Athens_21_9,30.4,NA,NA,a,8,NA,NA
NAM,Athens,22,14,r,Athens_22_14,4.61,NA,12.4,b,8,g,6
NAM,Athens,22,16,r,Athens_22_16,2.96,NA,0,c,8,h,6
NAM,Athens,22,13,r,Athens_22_13,52.6,NA,NA,d,8,NA,NA
NAM,Athens,22,15,r,Athens_22_15,4.64,NA,19.1,e,8,a,7
NAM,Athens,22,3,r,Athens_22_3,15.1,NA,NA,f,8,NA,NA
NAM,Athens,22,10,r,Athens_22_10,10.5,NA,NA,g,8,NA,NA
NAM,Athens,22,17,r,Athens_22_17,9.29,NA,16.4,h,8,b,7
NAM,Athens,23,6,r,Athens_23_6,5.83,NA,71.6,a,9,e,7
NAM,Athens,23,12,r,Athens_23_12,3.79,NA,29.2,b,9,d,7
NAM,Athens,23,5,r,Athens_23_5,10.3,NA,NA,c,9,NA,NA
NAM,Athens,22,6,r,Athens_22_6,10.6,NA,NA,d,9,NA,NA
NAM,Athens,22,19,r,Athens_22_19,6.86,NA,6.9,e,9,c,7
NAM,Athens,22,4,r,Athens_22_4,10.9,NA,NA,f,9,NA,NA
NAM,Athens,23,18,r,Athens_23_18,45.8,NA,NA,g,9,NA,NA
NAM,Athens,23,11,r,Athens_23_11,7.58,NA,17.9,h,9,f,7
NAM,Athens,23,14,r,Athens_23_14,8.47,NA,73,a,10,g,7
NAM,Athens,23,15,r,Athens_23_15,16.9,NA,NA,b,10,NA,NA
NAM,Athens,23,10,r,Athens_23_10,5,NA,0,c,10,h,7
NAM,Athens,23,7,r,Athens_23_7,11.7,NA,NA,d,10,NA,NA
NAM,Athens,24,13,r,Athens_24_13,18.3,NA,NA,e,10,NA,NA
NAM,Athens,24,19,r,Athens_24_19,12.9,NA,NA,f,10,NA,NA
NAM,Athens,24,18,r,Athens_24_18,8.12,NA,26.4,g,10,a,8
NAM,Athens,24,17,r,Athens_24_17,18.5,NA,NA,h,10,NA,NA
NAM,Athens,24,7,r,Athens_24_7,25.5,NA,NA,a,11,NA,NA
NAM,Athens,24,14,r,Athens_24_14,5.64,NA,2,b,11,b,8
NAM,Athens,24,4,r,Athens_24_4,6,NA,2,c,11,c,8
NAM,Athens,24,9,r,Athens_24_9,10,NA,NA,d,11,NA,NA
NAM,Athens,24,12,r,Athens_24_12,3.42,NA,3.9,e,11,d,8
NAM,Athens,24,2,r,Athens_24_2,2.85,NA,12.6,f,11,e,8
NAM,Athens,25,2,r,Athens_25_2,3.8,NA,0,g,11,f,8
NAM,Athens,25,21,r,Athens_25_21,4.25,NA,6.44,h,11,g,8
NAM,Athens,25,8,r,Athens_25_8,0,NA,0,a,12,h,8
NAM,Athens,25,6,r,Athens_25_6,3.05,NA,2,b,12,a,9
NAM,Athens,25,12,r,Athens_25_12,4.67,NA,8.46,c,12,b,9
NAM,Athens,25,18,r,Athens_25_18,2.97,NA,8.78,d,12,c,9
NAM,Athens,25,3,r,Athens_25_3,3.13,NA,9.3,e,12,d,9
NAM,Athens,25,16,r,Athens_25_16,2.45,NA,6.5,f,12,e,9
NAM,Athens,25,17,r,Athens_25_17,5.01,NA,17.9,g,12,f,9
NAM,Athens,25,20,r,Athens_25_20,2.35,NA,3.9,h,12,g,9
ASI,Beijing,1,3,u,Beijing_1_3,NA,NA,0,NA,NA,a,1
ASI,Beijing,1,7,u,Beijing_1_7,NA,NA,6.74,NA,NA,b,1
ASI,Beijing,1,1,u,Beijing_1_1,NA,NA,0,NA,NA,c,1
ASI,Beijing,1,16,u,Beijing_1_16,NA,NA,2.8,NA,NA,d,1
ASI,Beijing,1,11,u,Beijing_1_11,NA,NA,0,NA,NA,e,1
ASI,Beijing,1,12,u,Beijing_1_12,NA,NA,0,NA,NA,f,1
ASI,Beijing,1,5,u,Beijing_1_5,NA,NA,0,NA,NA,g,1
ASI,Beijing,1,20,u,Beijing_1_20,NA,NA,5.4,NA,NA,h,1
ASI,Beijing,1,21,u,Beijing_1_21,NA,NA,0,NA,NA,a,2
ASI,Beijing,1,9,u,Beijing_1_9,NA,NA,0,NA,NA,b,2
ASI,Beijing,2,11,u,Beijing_2_11,NA,NA,2.32,NA,NA,c,2
ASI,Beijing,2,1,u,Beijing_2_1,NA,NA,3.94,NA,NA,d,2
ASI,Beijing,2,9,u,Beijing_2_9,NA,NA,4.4,NA,NA,e,2
ASI,Beijing,2,8,u,Beijing_2_8,NA,NA,0,NA,NA,f,2
ASI,Beijing,2,3,u,Beijing_2_3,NA,NA,8.6,NA,NA,g,2
ASI,Beijing,2,5,u,Beijing_2_5,NA,NA,3.12,NA,NA,h,2
ASI,Beijing,2,18,u,Beijing_2_18,NA,NA,2.3,NA,NA,a,3
ASI,Beijing,2,16,u,Beijing_2_16,NA,NA,3.28,NA,NA,b,3
ASI,Beijing,2,14,u,Beijing_2_14,NA,NA,0,NA,NA,c,3
ASI,Beijing,10,12,u,Beijing_10_12,NA,NA,3.68,NA,NA,d,3
ASI,Beijing,10,9,u,Beijing_10_9,NA,NA,0,NA,NA,e,3
ASI,Beijing,10,20,u,Beijing_10_20,NA,NA,0,NA,NA,f,3
ASI,Beijing,10,5,u,Beijing_10_5,NA,NA,12.3,NA,NA,g,3
ASI,Beijing,10,11,u,Beijing_10_11,NA,NA,3.06,NA,NA,h,3
ASI,Beijing,10,3,u,Beijing_10_3,NA,NA,0,NA,NA,a,4
ASI,Beijing,10,15,u,Beijing_10_15,NA,NA,0,NA,NA,b,4
ASI,Beijing,10,1,u,Beijing_10_1,NA,NA,0,NA,NA,c,4
ASI,Beijing,10,7,u,Beijing_10_7,NA,NA,4.88,NA,NA,d,4
ASI,Beijing,10,17,u,Beijing_10_17,NA,NA,4.64,NA,NA,e,4
ASI,Beijing,11,9,u,Beijing_11_9,NA,NA,2.08,NA,NA,f,4
ASI,Beijing,11,18,u,Beijing_11_18,NA,NA,3.36,NA,NA,g,4
ASI,Beijing,11,6,u,Beijing_11_6,NA,NA,3.9,NA,NA,h,4
ASI,Beijing,11,7,u,Beijing_11_7,NA,NA,6.56,NA,NA,a,5
ASI,Beijing,11,2,u,Beijing_11_2,NA,NA,5.22,NA,NA,b,5
ASI,Beijing,11,3,u,Beijing_11_3,NA,NA,8.22,NA,NA,c,5
ASI,Beijing,11,13,u,Beijing_11_13,NA,NA,5.14,NA,NA,d,5
ASI,Beijing,11,15,u,Beijing_11_15,NA,NA,3.06,NA,NA,e,5
ASI,Beijing,11,4,u,Beijing_11_4,NA,NA,0,NA,NA,f,5
ASI,Beijing,24,4,u,Beijing_24_4,NA,NA,23.8,NA,NA,g,5
ASI,Beijing,24,1,u,Beijing_24_1,NA,NA,0,NA,NA,h,5
ASI,Beijing,24,9,u,Beijing_24_9,NA,NA,0,NA,NA,a,6
ASI,Beijing,24,10,u,Beijing_24_10,NA,NA,3.02,NA,NA,b,6
ASI,Beijing,24,14,u,Beijing_24_14,NA,NA,0,NA,NA,c,6
ASI,Beijing,24,13,u,Beijing_24_13,NA,NA,0,NA,NA,d,6
ASI,Beijing,24,12,u,Beijing_24_12,NA,NA,0,NA,NA,e,6
ASI,Beijing,24,5,u,Beijing_24_5,NA,NA,0,NA,NA,f,6
ASI,Beijing,24,7,u,Beijing_24_7,NA,NA,0,NA,NA,g,6
ASI,Beijing,24,17,u,Beijing_24_17,NA,NA,4.6,NA,NA,h,6
ASI,Beijing,12,1,r,Beijing_12_1,NA,NA,5.88,NA,NA,a,7
ASI,Beijing,12,11,r,Beijing_12_11,NA,NA,0,NA,NA,b,7
ASI,Beijing,12,14,r,Beijing_12_14,NA,NA,7.66,NA,NA,c,7
ASI,Beijing,12,5,r,Beijing_12_5,NA,NA,3.38,NA,NA,d,7
ASI,Beijing,12,9,r,Beijing_12_9,NA,NA,7.5,NA,NA,e,7
ASI,Beijing,12,18,r,Beijing_12_18,NA,NA,2.88,NA,NA,f,7
ASI,Beijing,12,8,r,Beijing_12_8,NA,NA,5.06,NA,NA,g,7
ASI,Beijing,12,4,r,Beijing_12_4,NA,NA,7.2,NA,NA,h,7
ASI,Beijing,12,15,r,Beijing_12_15,NA,NA,2.18,NA,NA,a,8
ASI,Beijing,12,2,r,Beijing_12_2,NA,NA,9.62,NA,NA,b,8
ASI,Beijing,17,5,r,Beijing_17_5,NA,NA,0,NA,NA,c,8
ASI,Beijing,17,2,r,Beijing_17_2,NA,NA,0,NA,NA,d,8
ASI,Beijing,17,12,r,Beijing_17_12,NA,NA,2.52,NA,NA,e,8
ASI,Beijing,17,3,r,Beijing_17_3,NA,NA,3.38,NA,NA,f,8
ASI,Beijing,17,17,r,Beijing_17_17,NA,NA,6.78,NA,NA,g,8
ASI,Beijing,17,21,r,Beijing_17_21,NA,NA,4.04,NA,NA,h,8
ASI,Beijing,17,24,r,Beijing_17_24,NA,NA,12.3,NA,NA,a,9
ASI,Beijing,17,7,r,Beijing_17_7,NA,NA,4.96,NA,NA,b,9
ASI,Beijing,17,9,r,Beijing_17_9,NA,NA,3.58,NA,NA,c,9
ASI,Beijing,18,14,r,Beijing_18_14,NA,NA,7.36,NA,NA,d,9
ASI,Beijing,18,8,r,Beijing_18_8,NA,NA,0,NA,NA,e,9
ASI,Beijing,18,10,r,Beijing_18_10,NA,NA,0,NA,NA,f,9
ASI,Beijing,18,5,r,Beijing_18_5,NA,NA,3.08,NA,NA,g,9
ASI,Beijing,18,15,r,Beijing_18_15,NA,NA,7.9,NA,NA,h,9
ASI,Beijing,18,12,r,Beijing_18_12,NA,NA,0,NA,NA,a,10
ASI,Beijing,18,3,r,Beijing_18_3,NA,NA,0,NA,NA,b,10
ASI,Beijing,18,22,r,Beijing_18_22,NA,NA,3.14,NA,NA,c,10
ASI,Beijing,18,1,r,Beijing_18_1,NA,NA,3.6,NA,NA,d,10
ASI,Beijing,18,7,r,Beijing_18_7,NA,NA,0,NA,NA,e,10
ASI,Beijing,19,11,r,Beijing_19_11,NA,NA,3.06,NA,NA,f,10
ASI,Beijing,19,19,r,Beijing_19_19,NA,NA,0,NA,NA,g,10
ASI,Beijing,19,15,r,Beijing_19_15,NA,NA,3.02,NA,NA,h,10
ASI,Beijing,19,3,r,Beijing_19_3,NA,NA,3.8,NA,NA,a,11
ASI,Beijing,19,5,r,Beijing_19_5,NA,NA,0,NA,NA,b,11
ASI,Beijing,19,17,r,Beijing_19_17,NA,NA,0,NA,NA,c,11
ASI,Beijing,19,13,r,Beijing_19_13,NA,NA,8.74,NA,NA,d,11
ASI,Beijing,19,9,r,Beijing_19_9,NA,NA,5.44,NA,NA,e,11
ASI,Beijing,19,1,r,Beijing_19_1,NA,NA,2.9,NA,NA,f,11
ASI,Beijing,20,16,r,Beijing_20_16,NA,NA,4.38,NA,NA,g,11
ASI,Beijing,20,10,r,Beijing_20_10,NA,NA,2.58,NA,NA,h,11
ASI,Beijing,20,14,r,Beijing_20_14,NA,NA,4.44,NA,NA,a,12
ASI,Beijing,20,6,r,Beijing_20_6,NA,NA,43.6,NA,NA,b,12
ASI,Beijing,20,4,r,Beijing_20_4,NA,NA,3.9,NA,NA,c,12
ASI,Beijing,20,7,r,Beijing_20_7,NA,NA,4.6,NA,NA,d,12
ASI,Beijing,20,12,r,Beijing_20_12,NA,NA,0,NA,NA,e,12
ASI,Beijing,20,19,r,Beijing_20_19,NA,NA,6.12,NA,NA,f,12
ASI,Beijing,20,23,r,Beijing_20_23,NA,NA,4.06,NA,NA,g,12
ASI,Beijing,20,2,r,Beijing_20_2,NA,NA,7.86,NA,NA,h,12
SAM,Bogota,1,1,u,Bogota_1_1,NA,NA,0,NA,NA,a,1
SAM,Bogota,1,2,u,Bogota_1_2,NA,NA,6.92,NA,NA,b,1
SAM,Bogota,1,3,u,Bogota_1_3,NA,NA,61.2,NA,NA,c,1
SAM,Bogota,1,4,u,Bogota_1_4,NA,NA,59.2,NA,NA,d,1
SAM,Bogota,1,5,u,Bogota_1_5,NA,NA,0,NA,NA,e,1
SAM,Bogota,1,6,u,Bogota_1_6,NA,NA,19.5,NA,NA,f,1
SAM,Bogota,1,7,u,Bogota_1_7,NA,NA,0,NA,NA,g,1
SAM,Bogota,1,8,u,Bogota_1_8,NA,NA,11.4,NA,NA,h,1
SAM,Bogota,1,10,u,Bogota_1_10,NA,NA,0,NA,NA,a,2
SAM,Bogota,2,1,u,Bogota_2_1,NA,NA,3.24,NA,NA,b,2
SAM,Bogota,2,2,u,Bogota_2_2,NA,NA,0,NA,NA,c,2
SAM,Bogota,2,3,u,Bogota_2_3,NA,NA,0,NA,NA,d,2
SAM,Bogota,2,4,u,Bogota_2_4,NA,NA,0,NA,NA,e,2
SAM,Bogota,2,5,u,Bogota_2_5,NA,NA,0,NA,NA,f,2
SAM,Bogota,2,6,u,Bogota_2_6,NA,NA,0,NA,NA,g,2
SAM,Bogota,2,7,u,Bogota_2_7,NA,NA,0,NA,NA,h,2
SAM,Bogota,2,8,u,Bogota_2_8,NA,NA,0,NA,NA,a,3
SAM,Bogota,2,9,u,Bogota_2_9,NA,NA,42.8,NA,NA,b,3
SAM,Bogota,2,10,u,Bogota_2_10,NA,NA,0,NA,NA,c,3
SAM,Bogota,3,1,u,Bogota_3_1,NA,NA,33.8,NA,NA,d,3
SAM,Bogota,3,2,u,Bogota_3_2,NA,NA,0,NA,NA,e,3
SAM,Bogota,3,3,u,Bogota_3_3,NA,NA,5.66,NA,NA,f,3
SAM,Bogota,3,4,u,Bogota_3_4,NA,NA,4.72,NA,NA,g,3
SAM,Bogota,3,5,u,Bogota_3_5,NA,NA,0,NA,NA,h,3
SAM,Bogota,3,6,u,Bogota_3_6,NA,NA,11.3,NA,NA,a,4
SAM,Bogota,3,7,u,Bogota_3_7,NA,NA,13.9,NA,NA,b,4
SAM,Bogota,3,8,u,Bogota_3_8,NA,NA,10.4,NA,NA,c,4
SAM,Bogota,3,9,u,Bogota_3_9,NA,NA,0,NA,NA,d,4
SAM,Bogota,3,10,u,Bogota_3_10,NA,NA,10.1,NA,NA,e,4
SAM,Bogota,4,1,u,Bogota_4_1,NA,NA,3.66,NA,NA,f,4
SAM,Bogota,4,2,u,Bogota_4_2,NA,NA,5.26,NA,NA,g,4
SAM,Bogota,4,3,u,Bogota_4_3,NA,NA,6.02,NA,NA,h,4
SAM,Bogota,4,4,u,Bogota_4_4,NA,NA,12,NA,NA,a,5
SAM,Bogota,4,5,u,Bogota_4_5,NA,NA,4.34,NA,NA,b,5
SAM,Bogota,4,6,u,Bogota_4_6,NA,NA,4.86,NA,NA,c,5
SAM,Bogota,4,7,u,Bogota_4_7,NA,NA,19.6,NA,NA,d,5
SAM,Bogota,4,8,u,Bogota_4_8,NA,NA,5.42,NA,NA,e,5
SAM,Bogota,4,9,u,Bogota_4_9,NA,NA,64,NA,NA,f,5
SAM,Bogota,4,10,u,Bogota_4_10,NA,NA,22.4,NA,NA,g,5
SAM,Bogota,5,1,u,Bogota_5_1,NA,NA,14.9,NA,NA,h,5
SAM,Bogota,5,2,u,Bogota_5_2,NA,NA,11.2,NA,NA,a,6
SAM,Bogota,5,3,u,Bogota_5_3,NA,NA,14.7,NA,NA,b,6
SAM,Bogota,5,4,u,Bogota_5_4,NA,NA,43.6,NA,NA,c,6
SAM,Bogota,5,5,u,Bogota_5_5,NA,NA,4.38,NA,NA,d,6
SAM,Bogota,5,6,u,Bogota_5_6,NA,NA,3.18,NA,NA,e,6
SAM,Bogota,5,7,u,Bogota_5_7,NA,NA,23.6,NA,NA,f,6
SAM,Bogota,5,8,u,Bogota_5_8,NA,NA,22.2,NA,NA,g,6
SAM,Bogota,5,9,u,Bogota_5_9,NA,NA,11.8,NA,NA,h,6
SAM,Bogota,36,1,r,Bogota_36_1,NA,NA,24.4,NA,NA,a,7
SAM,Bogota,36,2,r,Bogota_36_2,NA,NA,47.4,NA,NA,b,7
SAM,Bogota,36,3,r,Bogota_36_3,NA,NA,4.62,NA,NA,c,7
SAM,Bogota,36,4,r,Bogota_36_4,NA,NA,16.7,NA,NA,d,7
SAM,Bogota,36,5,r,Bogota_36_5,NA,NA,11.2,NA,NA,e,7
SAM,Bogota,36,6,r,Bogota_36_6,NA,NA,0,NA,NA,f,7
SAM,Bogota,36,7,r,Bogota_36_7,NA,NA,5.18,NA,NA,g,7
SAM,Bogota,36,8,r,Bogota_36_8,NA,NA,28.2,NA,NA,h,7
SAM,Bogota,36,9,r,Bogota_36_9,NA,NA,0,NA,NA,a,8
SAM,Bogota,36,10,r,Bogota_36_10,NA,NA,0,NA,NA,b,8
SAM,Bogota,37,1,r,Bogota_37_1,NA,NA,12.7,NA,NA,c,8
SAM,Bogota,37,2,r,Bogota_37_2,NA,NA,0,NA,NA,d,8
SAM,Bogota,37,3,r,Bogota_37_3,NA,NA,0,NA,NA,e,8
SAM,Bogota,37,4,r,Bogota_37_4,NA,NA,0,NA,NA,f,8
SAM,Bogota,37,5,r,Bogota_37_5,NA,NA,0,NA,NA,g,8
SAM,Bogota,37,6,r,Bogota_37_6,NA,NA,0,NA,NA,h,8
SAM,Bogota,37,7,r,Bogota_37_7,NA,NA,0,NA,NA,a,9
SAM,Bogota,37,8,r,Bogota_37_8,NA,NA,0,NA,NA,b,9
SAM,Bogota,37,9,r,Bogota_37_9,NA,NA,0,NA,NA,c,9
SAM,Bogota,37,10,r,Bogota_37_10,NA,NA,4.3,NA,NA,d,9
SAM,Bogota,38,1,r,Bogota_38_1,NA,NA,46.2,NA,NA,e,9
SAM,Bogota,38,2,r,Bogota_38_2,NA,NA,3.08,NA,NA,f,9
SAM,Bogota,38,3,r,Bogota_38_3,NA,NA,9.94,NA,NA,g,9
SAM,Bogota,38,4,r,Bogota_38_4,NA,NA,35.2,NA,NA,h,9
SAM,Bogota,38,6,r,Bogota_38_6,NA,NA,0,NA,NA,a,10
SAM,Bogota,38,7,r,Bogota_38_7,NA,NA,2.72,NA,NA,b,10
SAM,Bogota,38,8,r,Bogota_38_8,NA,NA,0,NA,NA,c,10
SAM,Bogota,38,9,r,Bogota_38_9,NA,NA,0,NA,NA,d,10
SAM,Bogota,38,10,r,Bogota_38_10,NA,NA,2.84,NA,NA,e,10
SAM,Bogota,39,1,r,Bogota_39_1,NA,NA,8.88,NA,NA,f,10
SAM,Bogota,39,2,r,Bogota_39_2,NA,NA,10.2,NA,NA,g,10
SAM,Bogota,39,3,r,Bogota_39_3,NA,NA,2.84,NA,NA,h,10
SAM,Bogota,39,4,r,Bogota_39_4,NA,NA,8.72,NA,NA,a,11
SAM,Bogota,39,5,r,Bogota_39_5,NA,NA,21.6,NA,NA,b,11
SAM,Bogota,39,6,r,Bogota_39_6,NA,NA,15.1,NA,NA,c,11
SAM,Bogota,39,7,r,Bogota_39_7,NA,NA,7.46,NA,NA,d,11
SAM,Bogota,39,8,r,Bogota_39_8,NA,NA,0,NA,NA,e,11
SAM,Bogota,39,9,r,Bogota_39_9,NA,NA,63.6,NA,NA,f,11
SAM,Bogota,39,10,r,Bogota_39_10,NA,NA,0,NA,NA,g,11
SAM,Bogota,40,1,r,Bogota_40_1,NA,NA,18.3,NA,NA,h,11
SAM,Bogota,40,2,r,Bogota_40_2,NA,NA,2.94,NA,NA,a,12
SAM,Bogota,40,4,r,Bogota_40_4,NA,NA,8.4,NA,NA,b,12
SAM,Bogota,40,5,r,Bogota_40_5,NA,NA,3.02,NA,NA,c,12
SAM,Bogota,40,6,r,Bogota_40_6,NA,NA,6.36,NA,NA,d,12
SAM,Bogota,40,7,r,Bogota_40_7,NA,NA,0,NA,NA,e,12
SAM,Bogota,40,8,r,Bogota_40_8,NA,NA,0,NA,NA,f,12
SAM,Bogota,40,9,r,Bogota_40_9,NA,NA,2.2,NA,NA,g,12
SAM,Bogota,40,10,r,Bogota_40_10,NA,NA,0,NA,NA,h,12
EU,Brighton,1,2,u,Brighton_1_2,NA,NA,37.2,NA,NA,a,1
EU,Brighton,1,3,u,Brighton_1_3,NA,NA,45.4,NA,NA,b,1
EU,Brighton,1,5,u,Brighton_1_5,NA,NA,38.2,NA,NA,c,1
EU,Brighton,1,7,u,Brighton_1_7,NA,NA,13.7,NA,NA,d,1
EU,Brighton,1,8,u,Brighton_1_8,NA,NA,41.4,NA,NA,e,1
EU,Brighton,1,9,u,Brighton_1_9,NA,NA,31.4,NA,NA,f,1
EU,Brighton,1,10,u,Brighton_1_10,NA,NA,20,NA,NA,g,1
EU,Brighton,1,11,u,Brighton_1_11,NA,NA,21.4,NA,NA,h,1
EU,Brighton,1,13,u,Brighton_1_13,NA,NA,13.1,NA,NA,a,2
EU,Brighton,1,14,u,Brighton_1_14,NA,NA,46.8,NA,NA,b,2
EU,Brighton,2,1,u,Brighton_2_1,NA,NA,33,NA,NA,c,2
EU,Brighton,2,2,u,Brighton_2_2,NA,NA,64.4,NA,NA,d,2
EU,Brighton,2,3,u,Brighton_2_3,NA,NA,18,NA,NA,e,2
EU,Brighton,2,5,u,Brighton_2_5,NA,NA,40.4,NA,NA,f,2
EU,Brighton,2,6,u,Brighton_2_6,NA,NA,25.4,NA,NA,g,2
EU,Brighton,2,7,u,Brighton_2_7,NA,NA,27.8,NA,NA,h,2
EU,Brighton,2,8,u,Brighton_2_8,NA,NA,4,NA,NA,a,3
EU,Brighton,2,11,u,Brighton_2_11,NA,NA,0,NA,NA,b,3
EU,Brighton,2,13,u,Brighton_2_13,NA,NA,0,NA,NA,c,3
EU,Brighton,3,3,u,Brighton_3_3,NA,NA,11.1,NA,NA,d,3
EU,Brighton,3,5,u,Brighton_3_5,NA,NA,43.4,NA,NA,e,3
EU,Brighton,3,6,u,Brighton_3_6,NA,NA,14.2,NA,NA,f,3
EU,Brighton,3,8,u,Brighton_3_8,NA,NA,13.1,NA,NA,g,3
EU,Brighton,3,9,u,Brighton_3_9,NA,NA,9.22,NA,NA,h,3
EU,Brighton,3,17,u,Brighton_3_17,NA,NA,0,NA,NA,a,4
EU,Brighton,3,12,u,Brighton_3_12,NA,NA,7.46,NA,NA,b,4
EU,Brighton,3,13,u,Brighton_3_13,NA,NA,0,NA,NA,c,4
EU,Brighton,3,14,u,Brighton_3_14,NA,NA,31.2,NA,NA,d,4
EU,Brighton,3,15,u,Brighton_3_15,NA,NA,5.62,NA,NA,e,4
EU,Brighton,4,1,u,Brighton_4_1,NA,NA,9.52,NA,NA,f,4
EU,Brighton,4,2,u,Brighton_4_2,NA,NA,0,NA,NA,g,4
EU,Brighton,4,3,u,Brighton_4_3,NA,NA,25.4,NA,NA,h,4
EU,Brighton,4,4,u,Brighton_4_4,NA,NA,6.16,NA,NA,a,5
EU,Brighton,4,5,u,Brighton_4_5,NA,NA,16.6,NA,NA,b,5
EU,Brighton,4,6,u,Brighton_4_6,NA,NA,0,NA,NA,c,5
EU,Brighton,4,7,u,Brighton_4_7,NA,NA,0,NA,NA,d,5
EU,Brighton,4,8,u,Brighton_4_8,NA,NA,4.08,NA,NA,e,5
EU,Brighton,5,1,u,Brighton_5_1,NA,NA,38.4,NA,NA,f,5
EU,Brighton,5,2,u,Brighton_5_2,NA,NA,26.2,NA,NA,g,5
EU,Brighton,5,3,u,Brighton_5_3,NA,NA,22.8,NA,NA,h,5
EU,Brighton,5,4,u,Brighton_5_4,NA,NA,0,NA,NA,a,6
EU,Brighton,5,6,u,Brighton_5_6,NA,NA,7.14,NA,NA,b,6
EU,Brighton,5,9,u,Brighton_5_9,NA,NA,28.4,NA,NA,c,6
EU,Brighton,5,10,u,Brighton_5_10,NA,NA,17.9,NA,NA,d,6
EU,Brighton,5,15,u,Brighton_5_15,NA,NA,34.2,NA,NA,e,6
EU,Brighton,5,18,u,Brighton_5_18,NA,NA,0,NA,NA,f,6
EU,Brighton,5,19,u,Brighton_5_19,NA,NA,29.6,NA,NA,g,6
EU,Brighton,36,1,r,Brighton_36_1,NA,NA,95.8,NA,NA,h,6
EU,Brighton,36,2,r,Brighton_36_2,NA,NA,21.6,NA,NA,a,7
EU,Brighton,36,3,r,Brighton_36_3,NA,NA,0,NA,NA,b,7
EU,Brighton,36,4,r,Brighton_36_4,NA,NA,55.2,NA,NA,c,7
EU,Brighton,36,5,r,Brighton_36_5,NA,NA,20.2,NA,NA,d,7
EU,Brighton,36,6,r,Brighton_36_6,NA,NA,62.4,NA,NA,e,7
EU,Brighton,36,13,r,Brighton_36_13,NA,NA,83.2,NA,NA,f,7
EU,Brighton,36,18,r,Brighton_36_18,NA,NA,31.2,NA,NA,g,7
EU,Brighton,36,19,r,Brighton_36_19,NA,NA,0,NA,NA,h,7
EU,Brighton,36,20,r,Brighton_36_20,NA,NA,36.2,NA,NA,a,8
EU,Brighton,37,1,r,Brighton_37_1,NA,NA,11.5,NA,NA,b,8
EU,Brighton,37,2,r,Brighton_37_2,NA,NA,17.1,NA,NA,c,8
EU,Brighton,37,6,r,Brighton_37_6,NA,NA,69,NA,NA,d,8
EU,Brighton,37,9,r,Brighton_37_9,NA,NA,23,NA,NA,e,8
EU,Brighton,37,10,r,Brighton_37_10,NA,NA,20.8,NA,NA,f,8
EU,Brighton,37,11,r,Brighton_37_11,NA,NA,110,NA,NA,g,8
