Sample	total_reads	mapped_reads	mapped_reads_pct	forward_strand	forward_strand_pct	reverse_strand	reverse_strand_pct	failed_qc	failed_qc_pct	duplicates	duplicates_pct	paired_end	paired_end_pct	both_mapped	both_mapped_pct	read_1	read_2	singletons	singletons_pct
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_1_2	5570380.0	4933076.0	88.5591	3100699.0	55.6641	2469681.0	44.336	0.0	0.0	581160.0	10.433	5536316.0	99.3885	4901312.0	88.5302	2768194.0	2768122.0	6769.0	0.122265
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_1_5	8403345.0	7792342.0	92.729	4505938.0	53.6208	3897407.0	46.3792	0.0	0.0	923786.0	10.9931	8372126.0	99.6285	7764323.0	92.7402	4186020.0	4186106.0	4364.0	0.0521253
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_1_7	11151486.0	10768368.0	96.5644	5765966.0	51.7058	5385520.0	48.2942	0.0	0.0	1501873.0	13.4679	11096832.0	99.5099	10717525.0	96.5818	5548241.0	5548591.0	5378.0	0.0484643
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_1_9	7021018.0	6613748.0	94.1993	3711581.0	52.8639	3309437.0	47.1361	0.0	0.0	805954.0	11.4792	6982361.0	99.4494	6576097.0	94.1816	3491058.0	3491303.0	7035.0	0.100754
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_2_11	6026057.0	5541904.0	91.9657	3253473.0	53.9901	2772584.0	46.0099	0.0	0.0	627754.0	10.4173	6002314.0	99.606	5520213.0	91.9681	3001140.0	3001174.0	4823.0	0.0803523
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_2_12	2090990.0	1904775.0	91.0944	1138274.0	54.4371	952716.0	45.5629	0.0	0.0	181594.0	8.68459	2081190.0	99.5313	1896357.0	91.1189	1040570.0	1040620.0	1670.0	0.0802426
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_2_13	10336345.0	9793986.0	94.7529	5437769.0	52.6082	4898576.0	47.3918	0.0	0.0	1162493.0	11.2467	10298346.0	99.6324	9757236.0	94.7457	5149092.0	5149254.0	5217.0	0.0506586
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_2_15	4210681.0	3569598.0	84.7748	2423612.0	57.5587	1787069.0	42.4413	0.0	0.0	376187.0	8.93411	4191888.0	99.5537	3551787.0	84.73	2095905.0	2095983.0	5169.0	0.12331
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_2_3	7682199.0	7226930.0	94.0737	4063503.0	52.8951	3618696.0	47.1049	0.0	0.0	1154531.0	15.0287	7523663.0	97.9363	7066079.0	93.9181	3760711.0	3762952.0	16359.0	0.217434
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_2_4	5972122.0	5071750.0	84.9238	3434090.0	57.502	2538032.0	42.498	0.0	0.0	610127.0	10.2163	5906382.0	98.8992	5046555.0	85.4424	2952661.0	2953721.0	5245.0	0.0888022
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_2_5	250570.0	227752.0	90.8936	136463.0	54.461	114107.0	45.539	0.0	0.0	6368.0	2.54141	246350.0	98.3158	225639.0	91.5929	123143.0	123207.0	389.0	0.157905
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_2_6	16523915.0	15265490.0	92.3842	8885669.0	53.7746	7638246.0	46.2254	0.0	0.0	1851186.0	11.2031	16413449.0	99.3315	15213899.0	92.6917	8206633.0	8206816.0	10881.0	0.0662932
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_2_7	8177124.0	7115675.0	87.0193	4610864.0	56.3874	3566260.0	43.6126	0.0	0.0	1119951.0	13.6961	7947725.0	97.1946	6899160.0	86.8067	3973205.0	3974520.0	20038.0	0.252122
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_2_9	7798356.0	6708167.0	86.0203	4440425.0	56.9405	3357931.0	43.0595	0.0	0.0	718780.0	9.21707	7771610.0	99.657	6679273.0	85.9445	3886069.0	3885541.0	9022.0	0.116089
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_36_11	6503010.0	6293818.0	96.7831	3355148.0	51.5938	3147862.0	48.4062	0.0	0.0	786247.0	12.0905	6434350.0	98.9442	6254750.0	97.2087	3217104.0	3217246.0	2815.0	0.0437496
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_36_12	44765027.0	43227537.0	96.5654	23144920.0	51.7031	21620107.0	48.2969	0.0	0.0	6297222.0	14.0673	44627963.0	99.6938	43084317.0	96.5411	22315487.0	22312476.0	22687.0	0.0508358
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_36_13	8041699.0	7610407.0	94.6368	4234976.0	52.6627	3806723.0	47.3373	0.0	0.0	981561.0	12.2059	7980497.0	99.2389	7586506.0	95.0631	3990225.0	3990272.0	2971.0	0.0372283
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_36_14	7941959.0	7539143.0	94.928	4170783.0	52.5158	3771176.0	47.4842	0.0	0.0	954918.0	12.0237	7868772.0	99.0785	7509900.0	95.4393	3934412.0	3934360.0	2708.0	0.0344145
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_36_15	3124543.0	2818651.0	90.21	1714464.0	54.8709	1410079.0	45.1291	0.0	0.0	296398.0	9.48612	3101264.0	99.255	2800811.0	90.3119	1550689.0	1550575.0	1998.0	0.0644253
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_36_2	464780.0	441070.0	94.8987	243933.0	52.4835	220847.0	47.5165	0.0	0.0	12805.0	2.75507	456492.0	98.2168	436402.0	95.5991	228236.0	228256.0	714.0	0.15641
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_36_4	11358666.0	9817120.0	86.4285	6437910.0	56.6784	4920756.0	43.3216	0.0	0.0	1727461.0	15.2083	11191653.0	98.5296	9656293.0	86.2812	5596320.0	5595333.0	27164.0	0.242717
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_36_7	11982723.0	11245856.0	93.8506	6356928.0	53.0508	5625795.0	46.9492	0.0	0.0	1634838.0	13.6433	11785159.0	98.3513	11187373.0	94.9276	5892410.0	5892749.0	4281.0	0.0363253
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_36_8	6799162.0	5649615.0	83.0928	3966094.0	58.3321	2833068.0	41.6679	0.0	0.0	959262.0	14.1085	6656083.0	97.8956	5513051.0	82.8273	3328229.0	3327854.0	19155.0	0.287782
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_36_9	4529453.0	3890568.0	85.8949	2583707.0	57.0424	1945746.0	42.9576	0.0	0.0	433391.0	9.56829	4488149.0	99.0881	3865017.0	86.1161	2244036.0	2244113.0	1965.0	0.043782
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_37_1	17254113.0	16592557.0	96.1658	8955134.0	51.9014	8298979.0	48.0986	0.0	0.0	2318527.0	13.4375	17096236.0	99.085	16500757.0	96.5169	8547962.0	8548274.0	7229.0	0.0422842
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_37_11	10713487.0	10052689.0	93.8321	5667557.0	52.9011	5045930.0	47.0989	0.0	0.0	1860609.0	17.367	10517542.0	98.171	9825874.0	93.4237	5259802.0	5257740.0	43358.0	0.412245
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_37_13	26321690.0	23016653.0	87.4437	14787657.0	56.1805	11534033.0	43.8195	0.0	0.0	4348230.0	16.5196	25934496.0	98.529	22624340.0	87.2365	12966748.0	12967748.0	57389.0	0.221284
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_37_15	2162741.0	2080234.0	96.1851	1122257.0	51.8905	1040484.0	48.1095	0.0	0.0	206307.0	9.53915	2136248.0	98.775	2071748.0	96.9807	1068093.0	1068155.0	920.0	0.0430662
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_37_17	8446283.0	7273541.0	86.1153	4808394.0	56.9291	3637889.0	43.0709	0.0	0.0	934210.0	11.0606	8379452.0	99.2088	7222197.0	86.1894	4189680.0	4189772.0	3155.0	0.0376516
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_37_19	11137331.0	10225855.0	91.816	6022094.0	54.0712	5115237.0	45.9287	0.0	0.0	1363392.0	12.2416	11058900.0	99.2958	10165765.0	91.9238	5529228.0	5529672.0	5363.0	0.0484949
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_37_3	244320.0	226486.0	92.7006	130858.0	53.5601	113462.0	46.4399	0.0	0.0	5081.0	2.07965	234971.0	96.1735	224168.0	95.4024	117493.0	117478.0	343.0	0.145975
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_37_6	9874792.0	9157582.0	92.737	5294715.0	53.6185	4580077.0	46.3815	0.0	0.0	1178348.0	11.9329	9828449.0	99.5307	9118328.0	92.7748	4913752.0	4914697.0	4582.0	0.0466198
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_37_7	681031.0	636746.0	93.4974	362446.0	53.2202	318585.0	46.7798	0.0	0.0	45358.0	6.6602	670474.0	98.4499	632747.0	94.3731	335219.0	335255.0	509.0	0.0759164
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_37_9	8997857.0	8286845.0	92.098	4853253.0	53.9379	4144604.0	46.0621	0.0	0.0	1079182.0	11.9938	8938736.0	99.3429	8236552.0	92.1445	4469256.0	4469480.0	4292.0	0.0480157
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_38_1	490072.0	467105.0	95.3135	256319.0	52.3023	233753.0	47.6977	0.0	0.0	18905.0	3.8576	482788.0	98.5137	463411.0	95.9864	241390.0	241398.0	560.0	0.115993
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_38_10	12770868.0	12336441.0	96.5983	6594442.0	51.6366	6176426.0	48.3634	0.0	0.0	1913428.0	14.9828	12535994.0	98.1609	12112529.0	96.622	6266671.0	6269323.0	22970.0	0.183232
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_38_12	11062643.0	10695119.0	96.6778	5714283.0	51.6539	5348360.0	48.3461	0.0	0.0	1541531.0	13.9346	11006735.0	99.4946	10648955.0	96.7494	5503109.0	5503626.0	3910.0	0.0355237
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_38_13	1638659.0	1578754.0	96.3443	849091.0	51.8162	789568.0	48.1838	0.0	0.0	157281.0	9.59815	1625841.0	99.2178	1571045.0	96.6297	812881.0	812960.0	903.0	0.0555405
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_38_14	15218032.0	14274692.0	93.8012	8065357.0	52.9987	7152675.0	47.0013	0.0	0.0	2394622.0	15.7354	15003047.0	98.5873	14048136.0	93.6352	7500948.0	7502099.0	36082.0	0.240498
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_38_17	11748740.0	11163754.0	95.0209	6164886.0	52.4727	5583854.0	47.5273	0.0	0.0	1410935.0	12.0092	11689190.0	99.4931	11112519.0	95.0666	5844317.0	5844873.0	7052.0	0.0603292
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_38_20	1323756.0	1214424.0	91.7408	716162.0	54.1008	607594.0	45.8992	0.0	0.0	115632.0	8.73514	1312523.0	99.1514	1208265.0	92.0567	656283.0	656240.0	692.0	0.0527229
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_38_5	410895.0	386371.0	94.0316	217491.0	52.931	193404.0	47.069	0.0	0.0	13951.0	3.39527	401603.0	97.7386	382848.0	95.33	200776.0	200827.0	475.0	0.118276
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_38_6	2163992.0	2008205.0	92.8009	1159304.0	53.5725	1004688.0	46.4275	0.0	0.0	222272.0	10.2714	2147493.0	99.2376	1997972.0	93.0374	1073684.0	1073809.0	1082.0	0.0503843
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_39_10	2017984.0	1964629.0	97.356	1035479.0	51.3125	982505.0	48.6875	0.0	0.0	234778.0	11.6343	1993438.0	98.7836	1952879.0	97.9654	996754.0	996684.0	1439.0	0.0721869
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_39_13	2263940.0	2168063.0	95.765	1179127.0	52.083	1084813.0	47.917	0.0	0.0	256480.0	11.3289	2242327.0	99.0453	2149878.0	95.8771	1121034.0	1121293.0	1727.0	0.0770182
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_39_15	25783617.0	24508599.0	95.0549	13518284.0	52.4297	12265333.0	47.5703	0.0	0.0	4475985.0	17.3598	25348019.0	98.3106	24072846.0	94.9693	12670849.0	12677170.0	29587.0	0.116723
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_39_16	1980324.0	1920028.0	96.9552	1019934.0	51.5034	960390.0	48.4966	0.0	0.0	216133.0	10.914	1966940.0	99.3242	1911440.0	97.1784	983412.0	983528.0	879.0	0.0446887
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_39_2	472704.0	450718.0	95.3489	246971.0	52.2464	225733.0	47.7536	0.0	0.0	12446.0	2.63294	463415.0	98.0349	446100.0	96.2636	231751.0	231664.0	704.0	0.151916
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_39_3	682823.0	643627.0	94.2597	360551.0	52.803	322272.0	47.197	0.0	0.0	36448.0	5.33784	666366.0	97.5899	638048.0	95.7504	333161.0	333205.0	804.0	0.120654
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_39_4	7553981.0	7332928.0	97.0737	3886224.0	51.446	3667757.0	48.554	0.0	0.0	1077828.0	14.2683	7498364.0	99.2637	7284647.0	97.1498	3749335.0	3749029.0	4514.0	0.0601998
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_39_6	489896.0	466540.0	95.2325	256312.0	52.3197	233584.0	47.6803	0.0	0.0	10798.0	2.20414	480287.0	98.0386	461528.0	96.0942	240156.0	240131.0	745.0	0.155116
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_39_7	531923.0	503343.0	94.627	280070.0	52.6524	251853.0	47.3476	0.0	0.0	21053.0	3.9579	517440.0	97.2772	498965.0	96.4295	258704.0	258736.0	664.0	0.128324
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_39_9	16053710.0	15363555.0	95.701	8362506.0	52.0908	7691204.0	47.9092	0.0	0.0	2507445.0	15.6191	15753999.0	98.1331	15068855.0	95.651	7875632.0	7878367.0	28534.0	0.181122
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_3_1	6261967.0	4914272.0	78.4781	3796105.0	60.6216	2465862.0	39.3784	0.0	0.0	716013.0	11.4343	6067232.0	96.8902	4733482.0	78.0172	3033409.0	3033823.0	22797.0	0.37574
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_3_10	6220863.0	5138507.0	82.6012	3650851.0	58.6872	2570012.0	41.3128	0.0	0.0	607061.0	9.75847	6179355.0	99.3328	5116807.0	82.8049	3089505.0	3089850.0	2544.0	0.0411693
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_3_12	4259485.0	3562731.0	83.6423	2476532.0	58.1416	1782953.0	41.8584	0.0	0.0	376804.0	8.84623	4237427.0	99.4821	3544160.0	83.6394	2118724.0	2118703.0	4004.0	0.0944913
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_3_13	5475974.0	4477987.0	81.7752	3236573.0	59.105	2239401.0	40.895	0.0	0.0	478282.0	8.73419	5453627.0	99.5919	4461370.0	81.8056	2726739.0	2726888.0	2074.0	0.0380297
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_3_14	8378824.0	7327686.0	87.4548	4712964.0	56.2485	3665860.0	43.7515	0.0	0.0	886887.0	10.5849	8335920.0	99.4879	7289013.0	87.441	4167849.0	4168071.0	6333.0	0.0759724
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_3_15	5518234.0	4611896.0	83.5756	3210149.0	58.1735	2308085.0	41.8265	0.0	0.0	490248.0	8.88415	5494864.0	99.5765	4589168.0	83.5174	2747517.0	2747347.0	5934.0	0.107992
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_3_5	7047454.0	5797914.0	82.2696	4145701.0	58.8255	2901753.0	41.1745	0.0	0.0	640975.0	9.09513	7005566.0	99.4056	5763016.0	82.2634	3502959.0	3502607.0	6862.0	0.0979507
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_3_6	842243.0	741996.0	88.0976	470945.0	55.9156	371298.0	44.0844	0.0	0.0	65578.0	7.78611	835170.0	99.1602	737253.0	88.2758	417564.0	417606.0	550.0	0.0658549
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_3_9	4431368.0	3653450.0	82.4452	2600552.0	58.6851	1830816.0	41.3149	0.0	0.0	523228.0	11.8074	4343581.0	98.019	3572355.0	82.2445	2171389.0	2172192.0	10005.0	0.23034
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_40_1	9644817.0	9241125.0	95.8144	5021477.0	52.064	4623340.0	47.936	0.0	0.0	1404266.0	14.5598	9553599.0	99.0542	9164622.0	95.9285	4776857.0	4776742.0	8151.0	0.0853186
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_40_10	239328.0	219951.0	91.9036	128873.0	53.8479	110455.0	46.1521	0.0	0.0	8830.0	3.6895	235259.0	98.2998	215747.0	91.7062	117628.0	117631.0	885.0	0.376181
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_40_3	1757291.0	1675864.0	95.3663	919042.0	52.2988	838249.0	47.7012	0.0	0.0	154996.0	8.82017	1737587.0	98.8787	1668138.0	96.0031	868774.0	868813.0	1068.0	0.0614645
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_40_4	356348.0	336098.0	94.3174	187978.0	52.7512	168370.0	47.2488	0.0	0.0	8529.0	2.39345	345255.0	96.887	332593.0	96.3326	172678.0	172577.0	602.0	0.174364
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_40_5	6380104.0	5903577.0	92.5311	3423400.0	53.6574	2956704.0	46.3426	0.0	0.0	901025.0	14.1224	6281773.0	98.4588	5802103.0	92.3641	3140877.0	3140896.0	13045.0	0.207664
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_40_6	7034482.0	6746372.0	95.9043	3659815.0	52.0268	3374667.0	47.9732	0.0	0.0	738944.0	10.5046	6999614.0	99.5043	6714955.0	95.9332	3499771.0	3499843.0	4892.0	0.0698896
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_40_7	4791078.0	4665746.0	97.3841	2457632.0	51.296	2333446.0	48.704	0.0	0.0	513291.0	10.7135	4761972.0	99.3925	4643803.0	97.5185	2380938.0	2381034.0	2032.0	0.0426714
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_40_8	3931934.0	3795890.0	96.54	2033372.0	51.7143	1898562.0	48.2857	0.0	0.0	464035.0	11.8017	3907944.0	99.3899	3778922.0	96.6985	1953791.0	1954153.0	2002.0	0.051229
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_40_9	3802761.0	3575381.0	94.0207	2014114.0	52.9645	1788647.0	47.0355	0.0	0.0	383845.0	10.0939	3764243.0	98.9871	3547252.0	94.2355	1882170.0	1882073.0	2539.0	0.0674505
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_4_1	243590.0	215396.0	88.4256	135694.0	55.7059	107896.0	44.2941	0.0	0.0	5348.0	2.19549	236368.0	97.0352	212689.0	89.9821	118184.0	118184.0	416.0	0.175997
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_4_10	9936347.0	7953516.0	80.0447	5953304.0	59.9144	3983043.0	40.0856	0.0	0.0	1283472.0	12.9169	9692735.0	97.5483	7738811.0	79.8414	4845330.0	4847405.0	18539.0	0.191267
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_4_11	16094332.0	13157942.0	81.7551	9509281.0	59.0847	6585051.0	40.9153	0.0	0.0	1649907.0	10.2515	16020766.0	99.5429	13088228.0	81.6954	8010845.0	8009921.0	15725.0	0.0981539
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_4_15	5831778.0	4969861.0	85.2203	3337113.0	57.2229	2494665.0	42.7771	0.0	0.0	625515.0	10.726	5204778.0	89.2486	4876225.0	93.6875	2602151.0	2602627.0	9613.0	0.184696
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_4_16	8184781.0	7537622.0	92.0931	4408883.0	53.8668	3775898.0	46.1332	0.0	0.0	982814.0	12.0078	7911391.0	96.6598	7448078.0	94.1437	3955428.0	3955963.0	10588.0	0.133832
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_4_18	424948.0	365412.0	85.9898	242017.0	56.9521	182931.0	43.0479	0.0	0.0	19280.0	4.53703	416348.0	97.9762	362028.0	86.9532	208172.0	208176.0	555.0	0.133302
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_4_20	5707043.0	3675061.0	64.3952	3854017.0	67.5309	1853026.0	32.4691	0.0	0.0	412609.0	7.22982	4093167.0	71.7213	3607325.0	88.1304	2046603.0	2046564.0	6519.0	0.159265
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_4_3	8236673.0	7405359.0	89.9072	4527137.0	54.9632	3709536.0	45.0368	0.0	0.0	1166414.0	14.1612	8121591.0	98.6028	7286886.0	89.7224	4060170.0	4061421.0	16595.0	0.204332
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_4_8	3164115.0	1827553.0	57.7587	2236308.0	70.6772	927807.0	29.3228	0.0	0.0	217763.0	6.88227	1999013.0	63.1776	1742843.0	87.1852	999184.0	999829.0	5721.0	0.286191
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_4_9	4279171.0	3964757.0	92.6525	2292848.0	53.5816	1986323.0	46.4184	0.0	0.0	442070.0	10.3307	4151381.0	97.0137	3909315.0	94.169	2075943.0	2075438.0	8679.0	0.209063
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_5_10	41818059.0	37049453.0	88.5968	23287007.0	55.6865	18531052.0	44.3135	0.0	0.0	5428077.0	12.9802	41693266.0	99.7016	36928619.0	88.5722	20846539.0	20846727.0	19401.0	0.0465327
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_5_15	2009055.0	1842075.0	91.6886	1087669.0	54.1383	921386.0	45.8617	0.0	0.0	178761.0	8.89777	1990769.0	99.0898	1834055.0	92.128	995477.0	995292.0	1154.0	0.0579675
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_5_17	835064.0	775400.0	92.8552	447028.0	53.5322	388036.0	46.4678	0.0	0.0	51235.0	6.13546	825090.0	98.8056	770158.0	93.3423	412539.0	412551.0	750.0	0.0908992
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_5_18	14554867.0	13670871.0	93.9265	7716344.0	53.0156	6838523.0	46.9844	0.0	0.0	1854821.0	12.7436	14492488.0	99.5714	13611909.0	93.9239	7246227.0	7246261.0	8224.0	0.0567466
home | santang3 | scratch | glue | results | qc | bamtools_stats | Antwerp_5_4	15137970.0	13733684.0	90.7234	8260008.0	54.5648	6877962.0	45.4352	0.0	0.0	2303050.0	15.2137	14873239.0	98.2512	13471067.0	90.5725	7435278.0	7437961.0	26717.0	0.179631
