continent,city,population,individual,site,sample,country,population_latitude,population_longitude
EU,Linkoping,16,7,u,Linkoping_16_7,Sweden,58.38246,15.65132
EU,Linkoping,16,8,u,Linkoping_16_8,Sweden,58.38246,15.65132
EU,Linkoping,16,9,u,Linkoping_16_9,Sweden,58.38246,15.65132
EU,Linkoping,16,10,u,Linkoping_16_10,Sweden,58.38246,15.65132
EU,Linkoping,25,1,r,Linkoping_25_1,Sweden,58.3691,15.68462
EU,Linkoping,25,2,r,Linkoping_25_2,Sweden,58.3691,15.68462
EU,Linkoping,25,3,r,Linkoping_25_3,Sweden,58.3691,15.68462
EU,Linkoping,25,4,r,Linkoping_25_4,Sweden,58.3691,15.68462
EU,Linkoping,25,5,r,Linkoping_25_5,Sweden,58.3691,15.68462
EU,Linkoping,25,6,r,Linkoping_25_6,Sweden,58.3691,15.68462
EU,Linkoping,25,8,r,Linkoping_25_8,Sweden,58.3691,15.68462
EU,Linkoping,25,11,r,Linkoping_25_11,Sweden,58.3691,15.68462
EU,Linkoping,27,1,r,Linkoping_27_1,Sweden,58.36566,15.69535
EU,Linkoping,27,2,r,Linkoping_27_2,Sweden,58.36566,15.69535
EU,Linkoping,27,3,r,Linkoping_27_3,Sweden,58.36566,15.69535
EU,Linkoping,27,5,r,Linkoping_27_5,Sweden,58.36566,15.69535
EU,Linkoping,27,7,r,Linkoping_27_7,Sweden,58.36566,15.69535
EU,Linkoping,27,9,r,Linkoping_27_9,Sweden,58.36566,15.69535
EU,Linkoping,27,10,r,Linkoping_27_10,Sweden,58.36566,15.69535
EU,Linkoping,37,1,r,Linkoping_37_1,Sweden,58.34725,15.70851
EU,Linkoping,37,2,r,Linkoping_37_2,Sweden,58.34725,15.70851
EU,Linkoping,37,3,r,Linkoping_37_3,Sweden,58.34725,15.70851
EU,Linkoping,37,4,r,Linkoping_37_4,Sweden,58.34725,15.70851
EU,Linkoping,37,5,r,Linkoping_37_5,Sweden,58.34725,15.70851
EU,Linkoping,37,8,r,Linkoping_37_8,Sweden,58.34725,15.70851
EU,Linkoping,37,9,r,Linkoping_37_9,Sweden,58.34725,15.70851
EU,Linkoping,37,10,r,Linkoping_37_10,Sweden,58.34725,15.70851
EU,Linkoping,38,2,r,Linkoping_38_2,Sweden,58.34164,15.71239
EU,Linkoping,38,3,r,Linkoping_38_3,Sweden,58.34164,15.71239
EU,Linkoping,38,4,r,Linkoping_38_4,Sweden,58.34164,15.71239
EU,Linkoping,38,5,r,Linkoping_38_5,Sweden,58.34164,15.71239
EU,Linkoping,38,6,r,Linkoping_38_6,Sweden,58.34164,15.71239
EU,Linkoping,38,7,r,Linkoping_38_7,Sweden,58.34164,15.71239
EU,Linkoping,38,8,r,Linkoping_38_8,Sweden,58.34164,15.71239
EU,Linkoping,38,9,r,Linkoping_38_9,Sweden,58.34164,15.71239
EU,Linkoping,40,3,r,Linkoping_40_3,Sweden,58.33371,15.71329
EU,Linkoping,40,4,r,Linkoping_40_4,Sweden,58.33371,15.71329
EU,Linkoping,40,5,r,Linkoping_40_5,Sweden,58.33371,15.71329
EU,Linkoping,40,6,r,Linkoping_40_6,Sweden,58.33371,15.71329
EU,Linkoping,40,7,r,Linkoping_40_7,Sweden,58.33371,15.71329
EU,Linkoping,40,8,r,Linkoping_40_8,Sweden,58.33371,15.71329
EU,Linkoping,40,9,r,Linkoping_40_9,Sweden,58.33371,15.71329
EU,Linkoping,40,10,r,Linkoping_40_10,Sweden,58.33371,15.71329
EU,Linkoping,15,8,u,Linkoping_15_8,Sweden,58.38554,15.64853
EU,Linkoping,27,4,r,Linkoping_27_4,Sweden,58.36566,15.69535
SAM,Loja,1,9,r,Loja_1_9,Ecuador,-4.0654,-79.1974
SAM,Loja,1,11,r,Loja_1_11,Ecuador,-4.0654,-79.1974
SAM,Loja,1,16,r,Loja_1_16,Ecuador,-4.0654,-79.1974
SAM,Loja,1,18,r,Loja_1_18,Ecuador,-4.0654,-79.1974
SAM,Loja,2,1,r,Loja_2_1,Ecuador,-4.0637,-79.1975
SAM,Loja,2,3,r,Loja_2_3,Ecuador,-4.0637,-79.1975
SAM,Loja,2,11,r,Loja_2_11,Ecuador,-4.0637,-79.1975
SAM,Loja,2,13,r,Loja_2_13,Ecuador,-4.0637,-79.1975
SAM,Loja,3,3,r,Loja_3_3,Ecuador,-4.062,-79.1971
SAM,Loja,5,1,r,Loja_5_1,Ecuador,-4.0594,-79.1967
SAM,Loja,5,3,r,Loja_5_3,Ecuador,-4.0594,-79.1967
SAM,Loja,5,4,r,Loja_5_4,Ecuador,-4.0594,-79.1967
SAM,Loja,5,5,r,Loja_5_5,Ecuador,-4.0594,-79.1967
SAM,Loja,5,8,r,Loja_5_8,Ecuador,-4.0594,-79.1967
SAM,Loja,5,10,r,Loja_5_10,Ecuador,-4.0594,-79.1967
SAM,Loja,5,20,r,Loja_5_20,Ecuador,-4.0594,-79.1967
SAM,Loja,36,8,u,Loja_36_8,Ecuador,-3.9995,-79.2009
SAM,Loja,36,13,u,Loja_36_13,Ecuador,-3.9995,-79.2009
SAM,Loja,36,16,u,Loja_36_16,Ecuador,-3.9995,-79.2009
SAM,Loja,36,17,u,Loja_36_17,Ecuador,-3.9995,-79.2009
SAM,Loja,37,1,u,Loja_37_1,Ecuador,-3.9984,-79.2018
SAM,Loja,37,6,u,Loja_37_6,Ecuador,-3.9984,-79.2018
SAM,Loja,37,11,u,Loja_37_11,Ecuador,-3.9984,-79.2018
SAM,Loja,37,13,u,Loja_37_13,Ecuador,-3.9984,-79.2018
SAM,Loja,37,18,u,Loja_37_18,Ecuador,-3.9984,-79.2018
SAM,Loja,37,19,u,Loja_37_19,Ecuador,-3.9984,-79.2018
SAM,Loja,38,6,u,Loja_38_6,Ecuador,-3.9967,-79.2017
SAM,Loja,38,4,u,Loja_38_4,Ecuador,-3.9967,-79.2017
SAM,Loja,38,8,u,Loja_38_8,Ecuador,-3.9967,-79.2017
SAM,Loja,38,14,u,Loja_38_14,Ecuador,-3.9967,-79.2017
SAM,Loja,39,13,u,Loja_39_13,Ecuador,-3.995,-79.2021
SAM,Loja,39,16,u,Loja_39_16,Ecuador,-3.995,-79.2021
SAM,Loja,40,2,u,Loja_40_2,Ecuador,-3.9948,-79.2046
SAM,Loja,40,5,u,Loja_40_5,Ecuador,-3.9948,-79.2046
SAM,Loja,40,11,u,Loja_40_11,Ecuador,-3.9948,-79.2046
SAM,Loja,40,NA,u,Loja_40_NA,Ecuador,-3.9948,-79.2046
SAM,Medellin,1,10,u,Medellin_1_10,Colombia,6.2478,-75.5788
SAM,Medellin,1,4,u,Medellin_1_4,Colombia,6.2478,-75.5788
SAM,Medellin,2,5,u,Medellin_2_5,Colombia,6.2472,-75.5815
SAM,Medellin,2,6,u,Medellin_2_6,Colombia,6.2472,-75.5815
SAM,Medellin,2,12,u,Medellin_2_12,Colombia,6.2472,-75.5815
SAM,Medellin,2,1,u,Medellin_2_1,Colombia,6.2472,-75.5815
SAM,Medellin,3,18,u,Medellin_3_18,Colombia,6.2454,-75.5801
SAM,Medellin,3,19,u,Medellin_3_19,Colombia,6.2454,-75.5801
SAM,Medellin,3,8,u,Medellin_3_8,Colombia,6.2454,-75.5801
SAM,Medellin,4,1,u,Medellin_4_1,Colombia,6.2393,-75.5765
SAM,Medellin,4,7,u,Medellin_4_7,Colombia,6.2393,-75.5765
SAM,Medellin,5,5,u,Medellin_5_5,Colombia,6.232,-75.5765
SAM,Medellin,5,7,u,Medellin_5_7,Colombia,6.232,-75.5765
SAM,Medellin,5,10,u,Medellin_5_10,Colombia,6.232,-75.5765
SAM,Medellin,36,5,r,Medellin_36_5,Colombia,6.1136,-75.6299
SAM,Medellin,36,4,r,Medellin_36_4,Colombia,6.1136,-75.6299
SAM,Medellin,36,6,r,Medellin_36_6,Colombia,6.1136,-75.6299
SAM,Medellin,36,8,r,Medellin_36_8,Colombia,6.1136,-75.6299
SAM,Medellin,37,18,r,Medellin_37_18,Colombia,6.1137,-75.6335
SAM,Medellin,37,19,r,Medellin_37_19,Colombia,6.1137,-75.6335
SAM,Medellin,37,15,r,Medellin_37_15,Colombia,6.1137,-75.6335
SAM,Medellin,38,7,r,Medellin_38_7,Colombia,6.1105,-75.6333
SAM,Medellin,38,1,r,Medellin_38_1,Colombia,6.1105,-75.6333
SAM,Medellin,38,19,r,Medellin_38_19,Colombia,6.1105,-75.6333
SAM,Medellin,38,14,r,Medellin_38_14,Colombia,6.1105,-75.6333
SAM,Medellin,39,10,r,Medellin_39_10,Colombia,6.1073,-75.6334
SAM,Medellin,39,11,r,Medellin_39_11,Colombia,6.1073,-75.6334
SAM,Medellin,40,16,r,Medellin_40_16,Colombia,6.1022,-75.635
SAM,Medellin,40,19,r,Medellin_40_19,Colombia,6.1022,-75.635
SAM,Medellin,40,9,r,Medellin_40_9,Colombia,6.1022,-75.635
SAM,Medellin,40,3,r,Medellin_40_3,Colombia,6.1022,-75.635
OCE,Melbourne,1,9,r,Melbourne_1_9,Australia,-38.016,144.4476
OCE,Melbourne,1,12,r,Melbourne_1_12,Australia,-38.016,144.4476
OCE,Melbourne,1,10,r,Melbourne_1_10,Australia,-38.016,144.4476
OCE,Melbourne,1,1,r,Melbourne_1_1,Australia,-38.016,144.4476
OCE,Melbourne,2,10,r,Melbourne_2_10,Australia,-37.9611,144.4973
OCE,Melbourne,2,7,r,Melbourne_2_7,Australia,-37.9611,144.4973
OCE,Melbourne,2,5,r,Melbourne_2_5,Australia,-37.9611,144.4973
OCE,Melbourne,2,6,r,Melbourne_2_6,Australia,-37.9611,144.4973
OCE,Melbourne,2,19,r,Melbourne_2_19,Australia,-37.9611,144.4973
OCE,Melbourne,2,18,r,Melbourne_2_18,Australia,-37.9611,144.4973
OCE,Melbourne,5,17,r,Melbourne_5_17,Australia,-37.9205,144.6817
OCE,Melbourne,5,16,r,Melbourne_5_16,Australia,-37.9205,144.6817
OCE,Melbourne,5,2,r,Melbourne_5_2,Australia,-37.9205,144.6817
OCE,Melbourne,5,18,r,Melbourne_5_18,Australia,-37.9205,144.6817
OCE,Melbourne,6,10,r,Melbourne_6_10,Australia,-37.9215,144.6758
OCE,Melbourne,6,14,r,Melbourne_6_14,Australia,-37.9215,144.6758
OCE,Melbourne,6,13,r,Melbourne_6_13,Australia,-37.9215,144.6758
OCE,Melbourne,6,16,r,Melbourne_6_16,Australia,-37.9215,144.6758
OCE,Melbourne,6,15,r,Melbourne_6_15,Australia,-37.9215,144.6758
OCE,Melbourne,6,18,r,Melbourne_6_18,Australia,-37.9215,144.6758
OCE,Melbourne,7,1,r,Melbourne_7_1,Australia,-37.9383,144.6729
OCE,Melbourne,7,15,r,Melbourne_7_15,Australia,-37.9383,144.6729
OCE,Melbourne,7,3,r,Melbourne_7_3,Australia,-37.9383,144.6729
OCE,Melbourne,7,11,r,Melbourne_7_11,Australia,-37.9383,144.6729
OCE,Melbourne,7,7,r,Melbourne_7_7,Australia,-37.9383,144.6729
OCE,Melbourne,7,16,r,Melbourne_7_16,Australia,-37.9383,144.6729
OCE,Melbourne,7,5,r,Melbourne_7_5,Australia,-37.9383,144.6729
OCE,Melbourne,25,9,u,Melbourne_25_9,Australia,-37.8097,144.9534
OCE,Melbourne,25,4,u,Melbourne_25_4,Australia,-37.8097,144.9534
OCE,Melbourne,25,11,u,Melbourne_25_11,Australia,-37.8097,144.9534
OCE,Melbourne,25,13,u,Melbourne_25_13,Australia,-37.8097,144.9534
OCE,Melbourne,25,1,u,Melbourne_25_1,Australia,-37.8097,144.9534
OCE,Melbourne,25,7,u,Melbourne_25_7,Australia,-37.8097,144.9534
OCE,Melbourne,25,2,u,Melbourne_25_2,Australia,-37.8097,144.9534
OCE,Melbourne,26,12,u,Melbourne_26_12,Australia,-37.815,144.9759
OCE,Melbourne,26,16,u,Melbourne_26_16,Australia,-37.815,144.9759
OCE,Melbourne,26,2,u,Melbourne_26_2,Australia,-37.815,144.9759
OCE,Melbourne,26,5,u,Melbourne_26_5,Australia,-37.815,144.9759
OCE,Melbourne,29,11,u,Melbourne_29_11,Australia,-37.811,144.9783
OCE,Melbourne,29,8,u,Melbourne_29_8,Australia,-37.811,144.9783
OCE,Melbourne,29,3,u,Melbourne_29_3,Australia,-37.811,144.9783
OCE,Melbourne,29,13,u,Melbourne_29_13,Australia,-37.811,144.9783
OCE,Melbourne,29,16,u,Melbourne_29_16,Australia,-37.811,144.9783
OCE,Melbourne,29,1,u,Melbourne_29_1,Australia,-37.811,144.9783
OCE,Melbourne,30,13,u,Melbourne_30_13,Australia,-37.8014,144.97
OCE,Melbourne,30,18,u,Melbourne_30_18,Australia,-37.8014,144.97
OCE,Melbourne,30,17,u,Melbourne_30_17,Australia,-37.8014,144.97
OCE,Melbourne,30,9,u,Melbourne_30_9,Australia,-37.8014,144.97
OCE,Melbourne,31,14,u,Melbourne_31_14,Australia,-37.7971,144.9587
OCE,Melbourne,31,11,u,Melbourne_31_11,Australia,-37.7971,144.9587
OCE,Melbourne,31,9,u,Melbourne_31_9,Australia,-37.7971,144.9587
OCE,Melbourne,31,5,u,Melbourne_31_5,Australia,-37.7971,144.9587
OCE,Melbourne,31,17,u,Melbourne_31_17,Australia,-37.7971,144.9587
OCE,Melbourne,31,20,u,Melbourne_31_20,Australia,-37.7971,144.9587
OCE,Melbourne,26,10,u,Melbourne_26_10,Australia,-37.815,144.9759
NAM,Memphis,1,1,u,Memphis_1_1,USA,35.15748,-90.04805
NAM,Memphis,1,9,u,Memphis_1_9,USA,35.15748,-90.04805
NAM,Memphis,1,7,u,Memphis_1_7,USA,35.15748,-90.04805
NAM,Memphis,1,11,u,Memphis_1_11,USA,35.15748,-90.04805
NAM,Memphis,1,13,u,Memphis_1_13,USA,35.15748,-90.04805
NAM,Memphis,1,8,u,Memphis_1_8,USA,35.15748,-90.04805
NAM,Memphis,1,20,u,Memphis_1_20,USA,35.15748,-90.04805
NAM,Memphis,2,2,u,Memphis_2_2,USA,35.15419,-90.04719
NAM,Memphis,2,3,u,Memphis_2_3,USA,35.15419,-90.04719
NAM,Memphis,2,7,u,Memphis_2_7,USA,35.15419,-90.04719
NAM,Memphis,2,6,u,Memphis_2_6,USA,35.15419,-90.04719
NAM,Memphis,2,12,u,Memphis_2_12,USA,35.15419,-90.04719
NAM,Memphis,2,11,u,Memphis_2_11,USA,35.15419,-90.04719
NAM,Memphis,2,4,u,Memphis_2_4,USA,35.15419,-90.04719
NAM,Memphis,2,15,u,Memphis_2_15,USA,35.15419,-90.04719
NAM,Memphis,3,1,u,Memphis_3_1,USA,35.15156,-90.04777
NAM,Memphis,3,2,u,Memphis_3_2,USA,35.15156,-90.04777
NAM,Memphis,3,5,u,Memphis_3_5,USA,35.15156,-90.04777
NAM,Memphis,3,6,u,Memphis_3_6,USA,35.15156,-90.04777
NAM,Memphis,3,9,u,Memphis_3_9,USA,35.15156,-90.04777
NAM,Memphis,3,15,u,Memphis_3_15,USA,35.15156,-90.04777
NAM,Memphis,3,17,u,Memphis_3_17,USA,35.15156,-90.04777
NAM,Memphis,3,18,u,Memphis_3_18,USA,35.15156,-90.04777
NAM,Memphis,4,18,u,Memphis_4_18,USA,35.14989,-90.04976
NAM,Memphis,4,16,u,Memphis_4_16,USA,35.14989,-90.04976
NAM,Memphis,4,13,u,Memphis_4_13,USA,35.14989,-90.04976
NAM,Memphis,4,10,u,Memphis_4_10,USA,35.14989,-90.04976
NAM,Memphis,4,6,u,Memphis_4_6,USA,35.14989,-90.04976
NAM,Memphis,4,3,u,Memphis_4_3,USA,35.14989,-90.04976
NAM,Memphis,4,1,u,Memphis_4_1,USA,35.14989,-90.04976
NAM,Memphis,5,4,u,Memphis_5_4,USA,35.1483,-90.045
NAM,Memphis,5,19,u,Memphis_5_19,USA,35.1483,-90.045
NAM,Memphis,5,8,u,Memphis_5_8,USA,35.1483,-90.045
NAM,Memphis,5,10,u,Memphis_5_10,USA,35.1483,-90.045
NAM,Memphis,5,16,u,Memphis_5_16,USA,35.1483,-90.045
NAM,Memphis,5,20,u,Memphis_5_20,USA,35.1483,-90.045
NAM,Memphis,43,13,r,Memphis_43_13,USA,35.01499,-90.09714
NAM,Memphis,43,11,r,Memphis_43_11,USA,35.01499,-90.09714
NAM,Memphis,43,3,r,Memphis_43_3,USA,35.01499,-90.09714
NAM,Memphis,43,6,r,Memphis_43_6,USA,35.01499,-90.09714
NAM,Memphis,43,12,r,Memphis_43_12,USA,35.01499,-90.09714
NAM,Memphis,43,14,r,Memphis_43_14,USA,35.01499,-90.09714
NAM,Memphis,44,2,r,Memphis_44_2,USA,35.0108,-90.09649
NAM,Memphis,44,5,r,Memphis_44_5,USA,35.0108,-90.09649
NAM,Memphis,44,6,r,Memphis_44_6,USA,35.0108,-90.09649
NAM,Mexico_City,1,4,u,Mexico_City_1_4,Mexico,19.42319,-99.1828
NAM,Mexico_City,1,6,u,Mexico_City_1_6,Mexico,19.42319,-99.1828
NAM,Mexico_City,1,15,u,Mexico_City_1_15,Mexico,19.42319,-99.1828
NAM,Mexico_City,1,8,u,Mexico_City_1_8,Mexico,19.42319,-99.1828
NAM,Mexico_City,1,10,u,Mexico_City_1_10,Mexico,19.42319,-99.1828
NAM,Mexico_City,1,14,u,Mexico_City_1_14,Mexico,19.42319,-99.1828
NAM,Mexico_City,1,16,u,Mexico_City_1_16,Mexico,19.42319,-99.1828
NAM,Mexico_City,1,18,u,Mexico_City_1_18,Mexico,19.42319,-99.1828
NAM,Mexico_City,2,1,u,Mexico_City_2_1,Mexico,19.41568,-99.19916
NAM,Mexico_City,2,3,u,Mexico_City_2_3,Mexico,19.41568,-99.19916
NAM,Mexico_City,2,7,u,Mexico_City_2_7,Mexico,19.41568,-99.19916
NAM,Mexico_City,2,11,u,Mexico_City_2_11,Mexico,19.41568,-99.19916
NAM,Mexico_City,2,13,u,Mexico_City_2_13,Mexico,19.41568,-99.19916
NAM,Mexico_City,2,19,u,Mexico_City_2_19,Mexico,19.41568,-99.19916
NAM,Mexico_City,2,15,u,Mexico_City_2_15,Mexico,19.41568,-99.19916
NAM,Mexico_City,2,17,u,Mexico_City_2_17,Mexico,19.41568,-99.19916
NAM,Mexico_City,3,3,u,Mexico_City_3_3,Mexico,19.3906,-99.16463
NAM,Mexico_City,3,9,u,Mexico_City_3_9,Mexico,19.3906,-99.16463
NAM,Mexico_City,3,11,u,Mexico_City_3_11,Mexico,19.3906,-99.16463
NAM,Mexico_City,3,13,u,Mexico_City_3_13,Mexico,19.3906,-99.16463
NAM,Mexico_City,3,7,u,Mexico_City_3_7,Mexico,19.3906,-99.16463
NAM,Mexico_City,3,17,u,Mexico_City_3_17,Mexico,19.3906,-99.16463
NAM,Mexico_City,3,19,u,Mexico_City_3_19,Mexico,19.3906,-99.16463
NAM,Mexico_City,28,2,u,Mexico_City_28_2,Mexico,19.40796,-99.15867
NAM,Mexico_City,28,4,u,Mexico_City_28_4,Mexico,19.40796,-99.15867
NAM,Mexico_City,28,8,u,Mexico_City_28_8,Mexico,19.40796,-99.15867
NAM,Mexico_City,28,10,u,Mexico_City_28_10,Mexico,19.40796,-99.15867
NAM,Mexico_City,28,14,u,Mexico_City_28_14,Mexico,19.40796,-99.15867
NAM,Mexico_City,28,18,u,Mexico_City_28_18,Mexico,19.40796,-99.15867
NAM,Mexico_City,28,20,u,Mexico_City_28_20,Mexico,19.40796,-99.15867
NAM,Mexico_City,28,22,u,Mexico_City_28_22,Mexico,19.40796,-99.15867
NAM,Mexico_City,30,1,u,Mexico_City_30_1,Mexico,19.38579,-99.19576
NAM,Mexico_City,30,2,u,Mexico_City_30_2,Mexico,19.38579,-99.19576
NAM,Mexico_City,30,3,u,Mexico_City_30_3,Mexico,19.38579,-99.19576
NAM,Mexico_City,30,4,u,Mexico_City_30_4,Mexico,19.38579,-99.19576
NAM,Mexico_City,30,7,u,Mexico_City_30_7,Mexico,19.38579,-99.19576
NAM,Mexico_City,30,12,u,Mexico_City_30_12,Mexico,19.38579,-99.19576
NAM,Mexico_City,30,14,u,Mexico_City_30_14,Mexico,19.38579,-99.19576
NAM,Mexico_City,18,2,r,Mexico_City_18_2,Mexico,19.1452,-99.16758
NAM,Mexico_City,18,3,r,Mexico_City_18_3,Mexico,19.1452,-99.16758
NAM,Mexico_City,18,4,r,Mexico_City_18_4,Mexico,19.1452,-99.16758
NAM,Mexico_City,18,6,r,Mexico_City_18_6,Mexico,19.1452,-99.16758
NAM,Mexico_City,18,7,r,Mexico_City_18_7,Mexico,19.1452,-99.16758
NAM,Mexico_City,18,11,r,Mexico_City_18_11,Mexico,19.1452,-99.16758
NAM,Mexico_City,18,12,r,Mexico_City_18_12,Mexico,19.1452,-99.16758
NAM,Mexico_City,18,14,r,Mexico_City_18_14,Mexico,19.1452,-99.16758
NAM,Mexico_City,20,3,r,Mexico_City_20_3,Mexico,19.23359,-99.23035
NAM,Mexico_City,20,6,r,Mexico_City_20_6,Mexico,19.23359,-99.23035
NAM,Mexico_City,20,18,r,Mexico_City_20_18,Mexico,19.23359,-99.23035
NAM,Mexico_City,20,10,r,Mexico_City_20_10,Mexico,19.23359,-99.23035
NAM,Mexico_City,20,13,r,Mexico_City_20_13,Mexico,19.23359,-99.23035
NAM,Mexico_City,20,17,r,Mexico_City_20_17,Mexico,19.23359,-99.23035
NAM,Mexico_City,22,16,r,Mexico_City_22_16,Mexico,19.21224,-99.22568
NAM,Mexico_City,22,3,r,Mexico_City_22_3,Mexico,19.21224,-99.22568
NAM,Mexico_City,22,4,r,Mexico_City_22_4,Mexico,19.21224,-99.22568
NAM,Mexico_City,22,8,r,Mexico_City_22_8,Mexico,19.21224,-99.22568
NAM,Mexico_City,22,9,r,Mexico_City_22_9,Mexico,19.21224,-99.22568
NAM,Mexico_City,22,14,r,Mexico_City_22_14,Mexico,19.21224,-99.22568
NAM,Mexico_City,22,17,r,Mexico_City_22_17,Mexico,19.21224,-99.22568
NAM,Mexico_City,24,20,r,Mexico_City_24_20,Mexico,19.22734,-99.22981
NAM,Mexico_City,24,1,r,Mexico_City_24_1,Mexico,19.22734,-99.22981
NAM,Mexico_City,24,3,r,Mexico_City_24_3,Mexico,19.22734,-99.22981
NAM,Mexico_City,24,5,r,Mexico_City_24_5,Mexico,19.22734,-99.22981
NAM,Mexico_City,24,7,r,Mexico_City_24_7,Mexico,19.22734,-99.22981
NAM,Mexico_City,24,11,r,Mexico_City_24_11,Mexico,19.22734,-99.22981
NAM,Mexico_City,24,13,r,Mexico_City_24_13,Mexico,19.22734,-99.22981
NAM,Mexico_City,24,17,r,Mexico_City_24_17,Mexico,19.22734,-99.22981
NAM,Mexico_City,24,19,r,Mexico_City_24_19,Mexico,19.22734,-99.22981
NAM,Mexico_City,25,4,r,Mexico_City_25_4,Mexico,19.21745,-99.22215
NAM,Mexico_City,25,7,r,Mexico_City_25_7,Mexico,19.21745,-99.22215
NAM,Mexico_City,25,15,r,Mexico_City_25_15,Mexico,19.21745,-99.22215
NAM,Mexico_City,25,17,r,Mexico_City_25_17,Mexico,19.21745,-99.22215
NAM,Mexico_City,25,18,r,Mexico_City_25_18,Mexico,19.21745,-99.22215
NAM,Mexico_City,25,19,r,Mexico_City_25_19,Mexico,19.21745,-99.22215
NAM,Mexico_City,25,20,r,Mexico_City_25_20,Mexico,19.21745,-99.22215
EU,Munich,1,20,r,Munich_1_20,Germany,48.20331,11.33627
EU,Munich,1,18,r,Munich_1_18,Germany,48.20331,11.33627
EU,Munich,1,13,r,Munich_1_13,Germany,48.20331,11.33627
EU,Munich,1,11,r,Munich_1_11,Germany,48.20331,11.33627
EU,Munich,1,9,r,Munich_1_9,Germany,48.20331,11.33627
EU,Munich,1,6,r,Munich_1_6,Germany,48.20331,11.33627
EU,Munich,1,3,r,Munich_1_3,Germany,48.20331,11.33627
EU,Munich,1,2,r,Munich_1_2,Germany,48.20331,11.33627
EU,Munich,2,15,r,Munich_2_15,Germany,48.20217,11.33856
EU,Munich,2,13,r,Munich_2_13,Germany,48.20217,11.33856
EU,Munich,2,11,r,Munich_2_11,Germany,48.20217,11.33856
EU,Munich,2,10,r,Munich_2_10,Germany,48.20217,11.33856
EU,Munich,2,8,r,Munich_2_8,Germany,48.20217,11.33856
EU,Munich,2,7,r,Munich_2_7,Germany,48.20217,11.33856
EU,Munich,2,6,r,Munich_2_6,Germany,48.20217,11.33856
EU,Munich,2,1,r,Munich_2_1,Germany,48.20217,11.33856
EU,Munich,3,19,r,Munich_3_19,Germany,48.1984,11.34624
EU,Munich,3,17,r,Munich_3_17,Germany,48.1984,11.34624
EU,Munich,3,16,r,Munich_3_16,Germany,48.1984,11.34624
EU,Munich,3,9,r,Munich_3_9,Germany,48.1984,11.34624
EU,Munich,3,7,r,Munich_3_7,Germany,48.1984,11.34624
EU,Munich,3,6,r,Munich_3_6,Germany,48.1984,11.34624
EU,Munich,3,3,r,Munich_3_3,Germany,48.1984,11.34624
EU,Munich,4,20,r,Munich_4_20,Germany,48.199,11.35223
EU,Munich,4,16,r,Munich_4_16,Germany,48.199,11.35223
EU,Munich,4,15,r,Munich_4_15,Germany,48.199,11.35223
EU,Munich,4,13,r,Munich_4_13,Germany,48.199,11.35223
EU,Munich,4,11,r,Munich_4_11,Germany,48.199,11.35223
EU,Munich,4,7,r,Munich_4_7,Germany,48.199,11.35223
EU,Munich,4,2,r,Munich_4_2,Germany,48.199,11.35223
EU,Munich,5,18,r,Munich_5_18,Germany,48.19699,11.35865
EU,Munich,5,16,r,Munich_5_16,Germany,48.19699,11.35865
EU,Munich,5,13,r,Munich_5_13,Germany,48.19699,11.35865
EU,Munich,5,12,r,Munich_5_12,Germany,48.19699,11.35865
EU,Munich,5,10,r,Munich_5_10,Germany,48.19699,11.35865
EU,Munich,47,20,u,Munich_47_20,Germany,48.14042,11.5659
EU,Munich,47,18,u,Munich_47_18,Germany,48.14042,11.5659
EU,Munich,47,17,u,Munich_47_17,Germany,48.14042,11.5659
EU,Munich,47,16,u,Munich_47_16,Germany,48.14042,11.5659
EU,Munich,47,15,u,Munich_47_15,Germany,48.14042,11.5659
EU,Munich,47,11,u,Munich_47_11,Germany,48.14042,11.5659
EU,Munich,47,8,u,Munich_47_8,Germany,48.14042,11.5659
EU,Munich,47,1,u,Munich_47_1,Germany,48.14042,11.5659
EU,Munich,48,20,u,Munich_48_20,Germany,48.14144,11.56973
EU,Munich,48,18,u,Munich_48_18,Germany,48.14144,11.56973
EU,Munich,48,15,u,Munich_48_15,Germany,48.14144,11.56973
EU,Munich,48,13,u,Munich_48_13,Germany,48.14144,11.56973
EU,Munich,48,7,u,Munich_48_7,Germany,48.14144,11.56973
EU,Munich,48,4,u,Munich_48_4,Germany,48.14144,11.56973
EU,Munich,49,20,u,Munich_49_20,Germany,48.14024,11.57252
EU,Munich,49,19,u,Munich_49_19,Germany,48.14024,11.57252
EU,Munich,49,18,u,Munich_49_18,Germany,48.14024,11.57252
EU,Munich,49,17,u,Munich_49_17,Germany,48.14024,11.57252
EU,Munich,49,12,u,Munich_49_12,Germany,48.14024,11.57252
EU,Munich,49,10,u,Munich_49_10,Germany,48.14024,11.57252
EU,Munich,49,8,u,Munich_49_8,Germany,48.14024,11.57252
EU,Munich,49,4,u,Munich_49_4,Germany,48.14024,11.57252
EU,Munich,49,1,u,Munich_49_1,Germany,48.14024,11.57252
EU,Munich,50,1,u,Munich_50_1,Germany,48.13828,11.57638
EU,Munich,50,17,u,Munich_50_17,Germany,48.13828,11.57638
EU,Munich,50,16,u,Munich_50_16,Germany,48.13828,11.57638
EU,Munich,50,14,u,Munich_50_14,Germany,48.13828,11.57638
EU,Munich,50,8,u,Munich_50_8,Germany,48.13828,11.57638
EU,Munich,50,7,u,Munich_50_7,Germany,48.13828,11.57638
