continent,country,city,latitude_city,longitude_city,sampled_by,human_population_size,area,age,density,slope_rlm,pval_rlm,significant_rlm,freqHCN,num_populations,total_num_plants,transect_length,population,total_plants,annualAI_Mean,annualPET_Mean,DEM_Mean,GMIS_Mean,NDSI_Mean,summerLST_Mean,summerNDVI_Mean,winterLST_Mean,winterNDVI_Mean
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.176,40,724,9.74,Broekergouw10,17,1.27,629,-4,0,0.595,30.503,0.703,1.346,0.132
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.1,40,724,9.74,Broekergouw2,20,1.27,629,-3,0,0.527,29.977,0.654,1.976,0.113
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.35,40,724,9.74,Broekergouw3,20,1.268,630,-1,0,0.582,28.613,0.794,1.679,0.131
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.25,40,724,9.74,Broekergouw4,20,1.268,630,-3,0,0.642,28.868,0.76,1.529,0.096
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.3,40,724,9.74,Broekergouw5,20,1.264,629,-3,0,0.634,28.738,0.804,1.466,0.099
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0,40,724,9.74,Broekergouw6,20,1.267,630,-4,0,0.641,30.344,0.736,1.48,0.127
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.4,40,724,9.74,Broekergouw7,20,1.267,630,-2,0,0.639,29.767,0.767,1.308,0.098
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.1,40,724,9.74,Broekergouw8,20,1.267,630,0,0,0.567,28.749,0.715,1.363,0.111
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.35,40,724,9.74,Broekergouw9,20,1.267,630,0,0,0.592,29.765,0.628,1.384,0.087
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.05,40,724,9.74,Frederiksplein,20,1.285,627,9,39.75,0.162,33.392,0.544,3.033,0.191
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.25,40,724,9.74,Hermitage,20,1.279,630,9,62.083,0.275,31.999,0.449,2.977,0.104
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.05,40,724,9.74,Het Laagt (Plan van Gool),20,1.27,629,1,2.8,0.27,30.174,0.747,1.877,0.297
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.083,40,724,9.74,Hortus,12,1.27,629,2,46.278,0.149,31.226,0.482,2.735,0.183
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.091,40,724,9.74,Jisperveldstraat,11,1.269,629,1,32.629,0.381,30.551,0.608,1.841,0.166
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0,40,724,9.74,Kattenburg,20,1.28,628,5,22.778,0.556,30.389,0.382,2.29,-0.008
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.2,40,724,9.74,Lamenhofstraat,20,1.275,628,3,67.611,0.41,35.78,0.373,2.7,0.06
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.3,40,724,9.74,Leidseplein,20,1.282,628,1,52.886,0.216,34.356,0.439,3.353,0.082
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.1,40,724,9.74,Meeuwenplein,20,1.282,628,4,55.081,0.529,30.433,0.451,2.622,0.083
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.25,40,724,9.74,Molengouw,20,1.265,631,-3,0,0.575,29.427,0.746,1.619,0.132
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.25,40,724,9.74,Nieuwe Gouw,20,1.27,630,-2,0,0.682,30.348,0.664,1.318,0.061
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.111,40,724,9.74,Op camping Vliegenbos,18,1.279,628,6,22.943,0.058,30.666,0.66,1.628,0.423
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0,40,724,9.74,Park Camping (midden),20,1.279,628,10,0.686,0.048,28.647,0.812,1.141,0.578
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.105,40,724,9.74,Park Meeuwenlaan (kop),19,1.279,628,6,29.667,0.267,32.077,0.614,2.328,0.233
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.417,40,724,9.74,Plantage Parklaan,12,1.28,629,7,35.5,0.368,32.273,0.545,2.749,0.088
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.083,40,724,9.74,Sarphatipark,12,1.279,630,3,31.147,0.22,32.718,0.629,3.48,0.179
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0,40,724,9.74,Scheepvaartmuseum,15,1.279,630,5,38.562,0.428,31.369,0.534,2.243,0.095
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.333,40,724,9.74,Sportpark de Weeren,18,1.279,630,0,22,0.517,31.135,0.658,1.582,0.095
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.2,40,724,9.74,Trambaan Broek in Waterland,20,1.269,629,0,5.531,0.376,29.694,0.621,1.771,0.152
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.067,40,724,9.74,Werengauw,15,1.269,629,-1,12.853,0.353,30.09,0.708,1.724,0.136
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.333,40,724,9.74,Weteringschans,12,1.287,627,3,42.8,0.239,32.785,0.52,2.853,0.193
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.2,40,724,9.74,Zunderdorp,20,1.269,629,-2,0,0.59,29.622,0.748,1.562,0.116
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.389,40,724,9.74,Zunderdorpergouw,18,1.269,629,-3,0,0.596,29.872,0.716,1.406,0.083
Europe,Netherlands,Amsterdam,52.373169,4.89066,Jacintha Ellers; Janine Marien,1114745,315.54,374,3532.817,0.108,0.169,No,0.1,40,724,9.74,Zwanenplein,20,1.269,629,2,54.667,-0.097,35.02,0.407,2.816,0.284
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.048,44,699,15.2,1,21,1.033,358,33,NA,0.805,35.436,0.267,-11.46,-0.028
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.267,44,699,15.2,2,15,1.05,356,30,NA,0.802,36.632,0.204,-12.346,-0.025
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.176,44,699,15.2,3,17,1.05,356,34,NA,0.826,33.867,0.419,-13.269,-0.038
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0,44,699,15.2,4,20,1.05,356,31,NA,0.807,32.26,0.511,-13.711,-0.013
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.267,44,699,15.2,5,15,1.074,351,32,NA,0.838,35.212,0.42,-13.872,-0.038
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.111,44,699,15.2,6,18,1.08,349,37,NA,0.846,36.331,0.2,-12.849,-0.031
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.056,44,699,15.2,7,18,1.095,348,42,NA,0.814,32.994,0.468,-13.209,0.035
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.053,44,699,15.2,8,19,1.095,348,33,NA,0.81,30.464,0.532,-13.213,0.02
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.05,44,699,15.2,9,20,1.092,348,41,NA,0.834,32.151,0.288,-13.063,-0.031
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.059,44,699,15.2,10,17,1.151,338,38,NA,0.858,34.314,0.41,-13.658,-0.046
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.062,44,699,15.2,11,16,1.151,338,40,100,0.85,33.635,0.359,-13.243,-0.031
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.053,44,699,15.2,12,19,1.195,333,43,98.588,0.849,34.714,0.2,-12.888,-0.035
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.118,44,699,15.2,13,17,1.195,333,43,NA,0.86,34.766,0.207,-13.579,-0.046
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0,44,699,15.2,14,15,1.195,333,41,100,0.855,33.47,0.293,-13.564,-0.028
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.05,44,699,15.2,15,20,1.229,328,35,NA,0.851,33.001,0.333,-13.008,-0.022
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.062,44,699,15.2,16,16,1.202,331,47,NA,0.841,30.025,0.492,-13.337,0.036
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.083,44,699,15.2,17,12,1.232,328,46,97.938,0.679,27.898,0.705,-13.929,0.058
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.2,44,699,15.2,18,20,1.235,327,50,99.25,0.848,32.893,0.533,-13.769,-0.028
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0,44,699,15.2,19,17,1.199,332,53,98.472,0.741,29.344,0.626,-13.448,0.11
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.176,44,699,15.2,20,17,1.199,332,44,100,0.839,31.81,0.482,-13.973,-0.016
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.231,44,699,15.2,21,13,1.214,331,62,96.457,0.833,29.014,0.657,-14.311,0.032
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.067,44,699,15.2,22,15,1.214,331,61,99.083,0.84,30.885,0.544,-14.455,-0.013
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.062,44,699,15.2,23,16,1.333,315,89,89.6,0.875,29.487,0.532,-13.934,0.007
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.214,44,699,15.2,24,14,1.333,315,86,66.188,0.782,26.279,0.595,-13.685,0.107
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.167,44,699,15.2,25,18,1.333,315,98,93.057,0.665,22.434,0.748,-13.113,0.283
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0,44,699,15.2,26,13,1.419,303,111,77.714,0.653,23.091,0.743,-14.139,0.557
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0,44,699,15.2,27,15,1.45,300,97,57.086,0.663,24.481,0.654,-14.198,0.202
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.062,44,699,15.2,28,16,1.45,300,107,79.778,0.701,23.303,0.714,-14.326,0.193
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0,44,699,15.2,29,15,1.508,293,137,53.389,NA,22.855,0.718,-13.953,0.475
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.062,44,699,15.2,30,16,1.508,293,145,69.405,0.65,21.741,0.714,-14.474,0.481
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.083,44,699,15.2,31,12,1.62,282,168,34.286,0.673,23.083,0.695,-13.95,0.313
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.067,44,699,15.2,32,15,1.62,282,186,62,0.881,28.018,0.445,-15.205,0.021
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.067,44,699,15.2,33,15,1.62,282,175,38.114,0.767,24.636,0.63,-14.326,0.175
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.067,44,699,15.2,34,15,1.547,289,209,26.5,0.684,22.895,0.745,-14.427,0.339
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.2,44,699,15.2,35,15,1.39,308,248,22.743,0.895,23.788,0.705,-14.085,0.162
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.133,44,699,15.2,36,15,1.327,315,256,11.838,NA,23.192,0.767,-14.54,0.259
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.071,44,699,15.2,37,14,1.512,293,288,10.697,0.841,23.892,0.72,-14.33,0.202
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.067,44,699,15.2,38,15,1.413,305,306,7.114,0.882,23.474,0.758,-14.245,0.349
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0,44,699,15.2,39,15,1.208,332,460,0,NA,21.737,0.74,-16.99,0.055
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.154,44,699,15.2,40,13,1.181,337,514,5.216,NA,22.001,0.747,-16.574,0.035
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.176,44,699,15.2,41,17,1.122,344,668,28.086,NA,22.553,0.67,-18.129,0.003
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0.167,44,699,15.2,42,12,1.128,344,655,6,0.892,22.378,0.762,-20.811,-0.055
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0,44,699,15.2,43,11,1.097,349,674,0,0.912,22.405,0.765,-18.608,-0.021
North America,USA,Anchorage,61.216313,-149.894852,Justin R Fulkerson; ,NA,NA,NA,NA,-0.011,0.816,No,0,44,699,15.2,44,15,1.082,352,639,0,0.875,21.589,0.839,-17.777,0.013
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.15,20,NA,3.98,1,NA,0.973,865,189,34.333,0.632,33.619,0.513,-18.789,0.019
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.2,20,NA,3.98,2,NA,0.973,865,191,34.278,0.477,31.532,0.6,-17.024,0.048
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.35,20,NA,3.98,3,NA,0.972,865,192,31.656,0.554,29.361,0.632,-14.914,0.167
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.55,20,NA,3.98,4,NA,0.972,865,196,21.441,0.539,28.097,0.663,-14.378,0.25
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.4,20,NA,3.98,5,NA,0.972,865,189,25.086,0.696,29.906,0.673,-12.896,0.074
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.2,20,NA,3.98,6,NA,0.972,865,190,32.833,0.669,31.462,0.61,-12.571,0.103
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.7,20,NA,3.98,7,NA,0.975,865,192,30.839,0.688,31.688,0.621,-12.071,0.066
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.3,20,NA,3.98,8,NA,0.975,865,189,15.97,0.704,32.193,0.583,-11.96,0.031
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.368,20,NA,3.98,9,NA,0.975,865,191,4.657,0.697,31.551,0.477,-13.454,0.024
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.25,20,NA,3.98,10,NA,0.976,864,198,32.486,0.607,31.847,0.57,-13.107,0.145
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.15,20,NA,3.98,11,NA,0.979,863,191,7.943,0.389,27.487,0.734,-13.372,0.225
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.3,20,NA,3.98,12,NA,0.979,863,192,13.286,0.492,27.918,0.702,-13.98,0.242
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.857,20,NA,3.98,13,NA,0.979,863,201,2.029,0.409,27.158,0.739,-14.587,0.313
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.15,20,NA,3.98,14,NA,0.979,863,203,12.971,0.784,29.921,0.625,-15.048,0.031
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.105,20,NA,3.98,15,NA,0.979,863,203,6.029,0.649,28.342,0.638,-14.393,0.099
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.35,20,NA,3.98,16,NA,0.983,863,207,0.861,0.841,28.705,0.504,-14.482,-0.025
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.421,20,NA,3.98,17,NA,0.983,863,209,0,0.788,29.076,0.429,-14.056,-0.013
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.176,20,NA,3.98,18,NA,0.983,863,209,0,0.851,30.658,0.306,-14.392,-0.031
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.474,20,NA,3.98,19,NA,0.984,863,213,0,0.756,29.011,0.559,-14.282,-0.004
North America,Canada,Angus,44.325539,-79.88837,Marc T.J. Johnson; Cindy Prashad,12640,4.74,NA,2666.667,0.032,0.837,No,0.368,20,NA,3.98,20,NA,0.985,862,212,0,0.678,26.372,0.742,-14.643,0.063
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.158,40,697,13.65,1,19,1.081,719,6,75.848,-0.144,36.97,0.143,3.624,0.241
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0,40,697,13.65,2,16,1.085,719,7,83.771,-0.148,37.145,0.127,3.692,0.086
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.125,40,697,13.65,3,16,1.083,720,8,2.944,-0.464,35.916,0.652,3.327,0.553
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.05,40,697,13.65,4,20,1.083,720,15,46.727,-0.42,39.189,0.466,3.977,0.416
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0,40,697,13.65,5,20,1.083,721,12,54.971,-0.353,42.149,0.327,3.861,0.481
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.35,40,697,13.65,6,20,1.083,721,8,40.743,-0.373,41.507,0.375,3.979,0.338
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0,40,697,13.65,7,19,1.085,720,11,44.469,-0.504,38.414,0.486,3.517,0.495
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.2,40,697,13.65,8,20,1.082,721,11,37.031,-0.457,38.248,0.511,3.188,0.55
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.125,40,697,13.65,9,16,1.08,721,10,31.139,-0.483,37.602,0.625,3.582,0.484
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0,40,697,13.65,10,20,1.08,721,13,35.971,-0.383,38.375,0.616,3.728,0.457
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.05,40,697,13.65,11,20,1.076,724,10,16.486,-0.431,39.143,0.581,3.336,0.562
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.105,40,697,13.65,12,19,1.076,724,7,36.5,-0.405,39.853,0.493,3.513,0.521
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0,40,697,13.65,13,18,1.077,724,16,26.486,-0.481,39.399,0.575,3.22,0.587
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0,40,697,13.65,14,18,1.079,724,11,27.5,-0.43,37.491,0.589,3.186,0.534
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.059,40,697,13.65,15,17,1.079,724,13,35.027,-0.434,38.131,0.523,3.495,0.503
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.111,40,697,13.65,16,18,1.074,724,5,70.906,-0.376,38.775,0.359,3.898,0.42
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.125,40,697,13.65,17,16,1.08,724,15,70.556,-0.404,43.238,0.349,3.618,0.405
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.222,40,697,13.65,18,18,1.077,725,12,43.457,-0.432,41.989,0.497,3.288,0.488
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.188,40,697,13.65,19,16,1.076,726,12,39.971,-0.42,39.801,0.518,3.364,0.504
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.111,40,697,13.65,20,18,1.07,729,13,15.686,-0.383,41.26,0.402,3.463,0.476
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.55,40,697,13.65,21,20,1.07,729,14,17.667,-0.378,40.809,0.451,3.609,0.533
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.55,40,697,13.65,22,20,1.07,729,11,4.771,-0.33,40.749,0.482,3.143,0.614
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.583,40,697,13.65,23,12,1.07,729,9,0,-0.349,40.826,0.464,3.009,0.649
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.5,40,697,13.65,24,18,1.07,729,9,0,-0.404,34.371,0.771,3.275,0.446
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.4,40,697,13.65,25,15,1.07,729,15,0,-0.456,35.852,0.662,2.424,0.663
Europe,Belgium,Antwerp,51.219448,4.402464,; ,483505,365.31,161,1323.547,0.333,0.016,Yes,0.133,40,697,13.65,26,15,1.071,729,10,0,-0.395,35.546,0.732,2.882,0.774
