group,continent,city,pop,individual,site,plantID,qubit_1,qubit_2,qubit_3,row_firstPlating,column_firstPlating,row_secondPlating,column_secondPlating,max_qubit,initial_vol,TE_vol,leftover,Bioruptor_label,lane,i5,i7,Date prepped,Qubit1_HS (ng/ul),Qubit2_HS (ng/ul),Qubit3_HS_reEst,Qubit_toUse,Notes
deep3,EU,Antwerp,37,9,r,Antwerp_37_9,5.675,NA,18.4,b,9,h,3,18.4,13.59,11.41,Yes,ANT-73,1,iTru5_01_F,iTru7_102_04,10-Feb-2021,2.1,,2.2,,
deep3,EU,Antwerp,37,19,r,Antwerp_37_19,9.525,NA,0,c,9,a,4,9.525,25,0,No,ANT-74,1,iTru5_01_G,iTru7_102_04,10-Feb-2021,4.1,,4.18,,
deep3,EU,Antwerp,38,17,r,Antwerp_38_17,3.65,NA,35,e,9,c,4,35,7.14,17.86,Yes,ANT-75,1,iTru5_01_H,iTru7_102_04,10-Feb-2021,1.53,,1.17,,
deep3,EU,Antwerp,38,12,r,Antwerp_38_12,13.2,NA,NA,f,9,NA,NA,13.2,18.94,6.06,Yes,ANT-76,1,iTru5_01_A,iTru7_102_05,10-Feb-2021,1.42,,1.36,,
deep3,EU,Antwerp,38,6,r,Antwerp_38_6,24.7,NA,NA,g,9,NA,NA,24.7,10.12,14.88,Yes,ANT-77,1,iTru5_01_B,iTru7_102_05,10-Feb-2021,1.4,,1.25,,
deep3,EU,Antwerp,38,13,r,Antwerp_38_13,22.1,NA,NA,h,9,NA,NA,22.1,11.31,13.69,Yes,ANT-78,1,iTru5_01_C,iTru7_102_05,10-Feb-2021,2.28,,1.4,,
deep3,EU,Antwerp,38,20,r,Antwerp_38_20,14.7,NA,NA,b,10,NA,NA,14.7,17.01,7.99,Yes,ANT-79,1,iTru5_01_D,iTru7_102_05,10-Feb-2021,1.75,,1.36,,
deep3,EU,Antwerp,38,5,r,Antwerp_38_5,3.275,NA,274,c,10,d,4,274,0.91,24.09,Yes,ANT-80,1,iTru5_01_E,iTru7_102_05,10-Feb-2021,0.176,0.122,0.164,,
deep3,EU,Antwerp,38,1,r,Antwerp_38_1,10.9,NA,NA,d,10,NA,NA,10.9,22.94,2.06,No,ANT-81,1,iTru5_01_F,iTru7_102_05,10-Feb-2021,0.796,1.67,1.64,,
deep3,EU,Antwerp,39,13,r,Antwerp_39_13,9.55,NA,187,f,10,e,4,187,1.34,23.66,Yes,ANT-82,1,iTru5_01_G,iTru7_102_05,10-Feb-2021,5.42,,5.46,,
deep3,EU,Antwerp,39,16,r,Antwerp_39_16,15.9,NA,NA,h,10,NA,NA,15.9,15.72,9.28,Yes,ANT-83,1,iTru5_01_H,iTru7_102_05,10-Feb-2021,1.15,,0.944,,
deep3,EU,Antwerp,39,10,r,Antwerp_39_10,6.3,NA,19.1,a,11,g,4,19.1,13.09,11.91,Yes,ANT-84,1,iTru5_01_A,iTru7_102_06,10-Feb-2021,2.32,,0.852,,
deep3,EU,Antwerp,39,3,r,Antwerp_39_3,26,NA,NA,b,11,NA,NA,26,9.62,15.38,Yes,ANT-85,1,iTru5_01_B,iTru7_102_06,10-Feb-2021,2.4,,1.43,,
deep3,EU,Antwerp,39,7,r,Antwerp_39_7,16.4,NA,NA,c,11,NA,NA,16.4,15.24,9.76,Yes,ANT-86,1,iTru5_01_C,iTru7_102_06,10-Feb-2021,0.924,,0.636,,
deep3,EU,Antwerp,39,4,r,Antwerp_39_4,6.575,NA,302,d,11,h,4,302,0.83,24.17,Yes,ANT-87,1,iTru5_01_D,iTru7_102_06,10-Feb-2021,2.04,,1.46,,
deep3,EU,Antwerp,39,2,r,Antwerp_39_2,18.3,NA,NA,e,11,NA,NA,18.3,13.66,11.34,Yes,ANT-88,1,iTru5_01_E,iTru7_102_06,10-Feb-2021,0.776,2.86,2.24,,
deep3,EU,Antwerp,39,6,r,Antwerp_39_6,6.8,NA,0,g,11,a,5,6.8,25,0,No,ANT-89,1,iTru5_01_F,iTru7_102_06,10-Feb-2021,0.316,1.65,2.2,,
deep3,EU,Antwerp,40,1,r,Antwerp_40_1,9.25,NA,1540,a,12,b,5,1540,0.16,24.84,Yes,ANT-90,1,iTru5_01_G,iTru7_102_06,10-Feb-2021,1.1,,0.946,,
deep3,EU,Antwerp,40,8,r,Antwerp_40_8,19.8,NA,NA,b,12,NA,NA,19.8,12.63,12.37,Yes,ANT-91,1,iTru5_01_H,iTru7_102_06,10-Feb-2021,1.27,,0.828,,
deep3,EU,Antwerp,40,3,r,Antwerp_40_3,13.6,NA,NA,c,12,NA,NA,13.6,18.38,6.62,Yes,ANT-92,1,iTru5_01_A,iTru7_102_07,10-Feb-2021,1.29,,1.18,,
deep3,EU,Antwerp,40,4,r,Antwerp_40_4,4.35,NA,155,d,12,c,5,155,1.61,23.39,Yes,ANT-93,1,iTru5_01_B,iTru7_102_07,10-Feb-2021,0.646,3.66,3.64,,
deep3,EU,Antwerp,40,9,r,Antwerp_40_9,4.8,NA,9.2,e,12,d,5,9.2,25,0,No,ANT-94,1,iTru5_01_C,iTru7_102_07,10-Feb-2021,1.54,,1.2,,
deep3,EU,Antwerp,40,7,r,Antwerp_40_7,15,NA,NA,g,12,NA,NA,15,16.67,8.33,Yes,ANT-95,1,iTru5_01_D,iTru7_102_07,10-Feb-2021,1.44,,1.04,,
deep3,EU,Antwerp,40,6,r,Antwerp_40_6,33,NA,NA,h,12,NA,NA,33,7.58,17.42,Yes,ANT-96,1,iTru5_01_E,iTru7_102_07,10-Feb-2021,2.86,,2.64,,
deep3,OCE,Armidale,1,17,u,Armidale_1_17,10,NA,NA,a,1,NA,NA,10,25,0,No,ARM-21,1,iTru5_01_F,iTru7_102_07,12-Feb-2021,1.57,,0.26,,
deep3,OCE,Armidale,1,10,u,Armidale_1_10,8.51,NA,NA,d,1,NA,NA,8.51,25,0,No,ARM-22,1,iTru5_01_G,iTru7_102_07,12-Feb-2021,2.48,,0.57,,
deep3,OCE,Armidale,1,7,u,Armidale_1_7,24.2,NA,NA,e,1,NA,NA,24.2,10.33,14.67,Yes,ARM-23,1,iTru5_01_H,iTru7_102_07,12-Feb-2021,4.66,,1.03,,
deep3,OCE,Armidale,1,6,u,Armidale_1_6,24,NA,NA,f,1,NA,NA,24,10.42,14.58,Yes,ARM-24,1,iTru5_01_A,iTru7_102_08,12-Feb-2021,2.42,,0.488,,
deep3,OCE,Armidale,1,4,u,Armidale_1_4,33.6,NA,NA,g,1,NA,NA,33.6,7.44,17.56,Yes,ARM-25,1,iTru5_01_B,iTru7_102_08,12-Feb-2021,4.48,,1,,
deep3,OCE,Armidale,1,2,u,Armidale_1_2,16.6,NA,NA,h,1,NA,NA,16.6,15.06,9.94,Yes,ARM-26,1,iTru5_01_C,iTru7_102_08,12-Feb-2021,3.36,,0.578,,
deep3,OCE,Armidale,1,12,u,Armidale_1_12,6.72,NA,NA,a,2,NA,NA,6.72,25,0,No,ARM-27,1,iTru5_01_D,iTru7_102_08,12-Feb-2021,15.5,,4.62,,
deep3,OCE,Armidale,2,13,u,Armidale_2_13,10.7,NA,NA,b,2,NA,NA,10.7,23.36,1.64,No,ARM-28,1,iTru5_01_E,iTru7_102_08,12-Feb-2021,19.3,,4.04,,
deep3,OCE,Armidale,2,18,u,Armidale_2_18,3.12,NA,NA,c,2,NA,NA,3.12,25,0,No,ARM-29,1,iTru5_01_F,iTru7_102_08,12-Feb-2021,6.04,,1.29,,
deep3,OCE,Armidale,2,10,u,Armidale_2_10,10.7,NA,NA,d,2,NA,NA,10.7,23.36,1.64,No,ARM-30,1,iTru5_01_G,iTru7_102_08,12-Feb-2021,0.37,11.8,4.38,,
deep3,OCE,Armidale,2,3,u,Armidale_2_3,8.07,NA,NA,e,2,NA,NA,8.07,25,0,No,ARM-31,1,iTru5_01_H,iTru7_102_08,12-Feb-2021,6.7,,1.3,,
deep3,OCE,Armidale,2,7,u,Armidale_2_7,10.6,NA,NA,f,2,NA,NA,10.6,23.58,1.42,No,ARM-32,1,iTru5_01_A,iTru7_102_09,12-Feb-2021,1.09,,0.174,,
deep3,OCE,Armidale,2,6,u,Armidale_2_6,34.5,NA,NA,g,2,NA,NA,34.5,7.25,17.75,Yes,ARM-33,1,iTru5_01_B,iTru7_102_09,12-Feb-2021,13.3,,2.74,,
deep3,OCE,Armidale,2,4,u,Armidale_2_4,4.92,NA,NA,h,2,NA,NA,4.92,25,0,No,ARM-34,1,iTru5_01_C,iTru7_102_09,12-Feb-2021,8.2,,1.53,,
deep3,OCE,Armidale,2,1,u,Armidale_2_1,12.4,NA,NA,a,3,NA,NA,12.4,20.16,4.84,No,ARM-35,1,iTru5_01_D,iTru7_102_09,12-Feb-2021,1.32,,0.21,,
deep3,OCE,Armidale,3,1,u,Armidale_3_1,14.8,NA,NA,d,3,NA,NA,14.8,16.89,8.11,Yes,ARM-36,1,iTru5_01_E,iTru7_102_09,12-Feb-2021,0.17,13.2,3.7,,
deep3,OCE,Armidale,3,10,u,Armidale_3_10,5.84,NA,NA,e,3,NA,NA,5.84,25,0,No,ARM-37,1,iTru5_01_F,iTru7_102_09,12-Feb-2021,0.39,9.76,3.16,,
deep3,OCE,Armidale,3,15,u,Armidale_3_15,15.8,NA,NA,g,3,NA,NA,15.8,15.82,9.18,Yes,ARM-38,1,iTru5_01_G,iTru7_102_09,12-Feb-2021,0.66,3.76,1.36,,
deep3,OCE,Armidale,3,2,u,Armidale_3_2,13.3,NA,NA,h,3,NA,NA,13.3,18.8,6.2,Yes,ARM-39,1,iTru5_01_H,iTru7_102_09,12-Feb-2021,0.83,6.48,3.5,,
deep3,OCE,Armidale,3,6,u,Armidale_3_6,3.82,NA,NA,a,4,NA,NA,3.82,25,0,No,ARM-40,1,iTru5_01_A,iTru7_102_10,12-Feb-2021,0.71,10.5,3.8,,
deep3,OCE,Armidale,3,19,u,Armidale_3_19,5.91,NA,NA,c,4,NA,NA,5.91,25,0,No,ARM-41,1,iTru5_01_B,iTru7_102_10,12-Feb-2021,2.2,,0.57,,
deep3,OCE,Armidale,3,17,u,Armidale_3_17,25.5,NA,NA,d,4,NA,NA,25.5,9.8,15.2,Yes,ARM-42,1,iTru5_01_C,iTru7_102_10,12-Feb-2021,1.13,,0.194,,
deep3,OCE,Armidale,3,15,u,Armidale_3_15,9.01,NA,NA,e,4,NA,NA,9.01,25,0,No,ARM-43,1,iTru5_01_D,iTru7_102_10,12-Feb-2021,3.92,,0.876,,
deep3,OCE,Armidale,4,2,u,Armidale_4_2,8.79,NA,NA,f,4,NA,NA,8.79,25,0,No,ARM-44,1,iTru5_01_E,iTru7_102_10,12-Feb-2021,9.62,,2.44,,
deep3,OCE,Armidale,4,19,u,Armidale_4_19,5.77,NA,NA,a,5,NA,NA,5.77,25,0,No,ARM-45,1,iTru5_01_F,iTru7_102_10,22-Feb2021,14.2,,5.84,,
deep3,OCE,Armidale,4,16,u,Armidale_4_16,14.7,NA,NA,b,5,NA,NA,14.7,17.01,7.99,Yes,ARM-46,1,iTru5_01_G,iTru7_102_10,22-Feb2021,4.28,,3.74,,
deep3,OCE,Armidale,4,12,u,Armidale_4_12,4.81,NA,NA,c,5,NA,NA,4.81,25,0,No,ARM-47,1,iTru5_01_H,iTru7_102_10,22-Feb2021,7.92,,4,,
deep3,OCE,Armidale,4,7,u,Armidale_4_7,4.75,NA,NA,d,5,NA,NA,4.75,25,0,No,ARM-48,1,iTru5_01_A,iTru7_102_11,22-Feb2021,3.5,,2.42,,
deep3,OCE,Armidale,4,5,u,Armidale_4_5,23.5,NA,NA,e,5,NA,NA,23.5,10.64,14.36,Yes,ARM-49,1,iTru5_01_B,iTru7_102_11,22-Feb2021,4.48,,2.98,,
deep3,OCE,Armidale,4,10,u,Armidale_4_10,11.4,NA,NA,f,5,NA,NA,11.4,21.93,3.07,No,ARM-50,1,iTru5_01_C,iTru7_102_11,22-Feb2021,6.04,,5.12,,
deep3,OCE,Armidale,4,3,u,Armidale_4_3,24.5,NA,NA,g,5,NA,NA,24.5,10.2,14.8,Yes,ARM-51,1,iTru5_01_D,iTru7_102_11,22-Feb2021,3.5,,2.64,,
deep3,OCE,Armidale,5,5,u,Armidale_5_5,14.9,NA,NA,h,5,NA,NA,14.9,16.78,8.22,Yes,ARM-52,1,iTru5_01_E,iTru7_102_11,22-Feb2021,8.8,,6.16,,
deep3,OCE,Armidale,5,16,u,Armidale_5_16,4.82,NA,NA,a,6,NA,NA,4.82,25,0,No,ARM-53,1,iTru5_01_F,iTru7_102_11,23-Feb2021,4.42,,4.26,,
deep3,OCE,Armidale,5,4,u,Armidale_5_4,7.53,NA,NA,b,6,NA,NA,7.53,25,0,No,ARM-54,1,iTru5_01_G,iTru7_102_11,23-Feb2021,1.71,,1.44,,
deep3,OCE,Armidale,5,12,u,Armidale_5_12,13.2,NA,NA,c,6,NA,NA,13.2,18.94,6.06,Yes,ARM-55,1,iTru5_01_H,iTru7_102_11,23-Feb2021,2.24,,1.97,,
deep3,OCE,Armidale,5,8,u,Armidale_5_8,10.8,NA,NA,e,6,NA,NA,10.8,23.15,1.85,No,ARM-56,1,iTru5_01_A,iTru7_102_12,23-Feb2021,3.52,,1.61,,
deep3,OCE,Armidale,35,12,r,Armidale_35_12,4.2,NA,NA,b,7,NA,NA,4.2,25,0,No,ARM-57,1,iTru5_01_B,iTru7_102_12,23-Feb2021,1.74,,0.822,,
deep3,OCE,Armidale,35,6,r,Armidale_35_6,5.46,NA,NA,d,7,NA,NA,5.46,25,0,No,ARM-58,1,iTru5_01_C,iTru7_102_12,23-Feb2021,1.28,,0.814,,
deep3,OCE,Armidale,35,5,r,Armidale_35_5,6.33,NA,NA,e,7,NA,NA,6.33,25,0,No,ARM-59,1,iTru5_01_D,iTru7_102_12,23-Feb2021,1.42,,1.2,,
deep3,OCE,Armidale,35,3,r,Armidale_35_3,9,NA,NA,f,7,NA,NA,9,25,0,No,ARM-60,1,iTru5_01_E,iTru7_102_12,23-Feb2021,1.65,,1.37,,
deep3,OCE,Armidale,35,1,r,Armidale_35_1,8.92,NA,NA,g,7,NA,NA,8.92,25,0,No,ARM-61,1,iTru5_01_F,iTru7_102_12,23-Feb2021,5.78,,3.58,,
deep3,OCE,Armidale,35,15,r,Armidale_35_15,3.7,NA,NA,h,7,NA,NA,3.7,25,0,No,ARM-62,1,iTru5_01_G,iTru7_102_12,23-Feb2021,3.28,,2.7,,
deep3,OCE,Armidale,35,20,r,Armidale_35_20,4.93,NA,NA,b,8,NA,NA,4.93,25,0,No,ARM-63,1,iTru5_01_H,iTru7_102_12,23-Feb2021,1.14,,1.31,,
deep3,OCE,Armidale,36,3,r,Armidale_36_3,7.98,NA,NA,c,8,NA,NA,7.98,25,0,No,ARM-64,1,iTru5_01_A,iTru7_103_01,23-Feb2021,6.18,,2.36,,
deep3,OCE,Armidale,36,7,r,Armidale_36_7,3.34,NA,NA,e,8,NA,NA,3.34,25,0,No,ARM-65,1,iTru5_01_B,iTru7_103_01,23-Feb2021,1.8,,0.726,,
deep3,OCE,Armidale,36,5,r,Armidale_36_5,2.84,NA,NA,f,8,NA,NA,2.84,25,0,No,ARM-66,1,iTru5_01_C,iTru7_103_01,23-Feb2021,0.878,,0.548,,
deep3,OCE,Armidale,36,12,r,Armidale_36_12,2.8,NA,NA,g,8,NA,NA,2.8,25,0,No,ARM-67,1,iTru5_01_D,iTru7_103_01,23-Feb2021,3.16,,1.73,,
deep3,OCE,Armidale,36,13,r,Armidale_36_13,7.71,NA,NA,h,8,NA,NA,7.71,25,0,No,ARM-68,1,iTru5_01_E,iTru7_103_01,23-Feb2021,5.2,,2.26,,
deep3,OCE,Armidale,36,15,r,Armidale_36_15,4.38,NA,NA,a,9,NA,NA,4.38,25,0,No,ARM-69,1,iTru5_01_F,iTru7_103_01,24-Feb 2021,0,7.22,0.648,,
deep3,OCE,Armidale,36,17,r,Armidale_36_17,1.52,NA,NA,b,9,NA,NA,1.52,25,0,No,ARM-70,1,iTru5_01_G,iTru7_103_01,24-Feb 2021,0,6.78,3.4,,
deep3,OCE,Armidale,37,12,r,Armidale_37_12,4.45,NA,NA,d,9,NA,NA,4.45,25,0,No,ARM-71,1,iTru5_01_H,iTru7_103_01,24-Feb 2021,0,1.99,4.42,,
deep3,OCE,Armidale,37,11,r,Armidale_37_11,8.14,NA,NA,e,9,NA,NA,8.14,25,0,No,ARM-72,1,iTru5_01_A,iTru7_103_02,24-Feb 2021,0,0.87,4.3,,
deep3,OCE,Armidale,37,16,r,Armidale_37_16,8.97,NA,NA,g,9,NA,NA,8.97,25,0,No,ARM-73,1,iTru5_01_B,iTru7_103_02,24-Feb 2021,0,3.82,10,,
deep3,OCE,Armidale,37,8,r,Armidale_37_8,6.5,NA,NA,h,9,NA,NA,6.5,25,0,No,ARM-74,1,iTru5_01_C,iTru7_103_02,24-Feb 2021,0,1.93,8.14,,
deep3,OCE,Armidale,37,3,r,Armidale_37_3,6.7,NA,NA,a,10,NA,NA,6.7,25,0,No,ARM-75,1,iTru5_01_D,iTru7_103_02,24-Feb 2021,0,7.16,5.96,,
deep3,OCE,Armidale,37,5,r,Armidale_37_5,3.04,NA,NA,b,10,NA,NA,3.04,25,0,No,ARM-76,1,iTru5_01_E,iTru7_103_02,24-Feb 2021,0,7.12,5.42,,
deep3,OCE,Armidale,37,7,r,Armidale_37_7,9.41,NA,NA,c,10,NA,NA,9.41,25,0,No,ARM-77,1,iTru5_01_F,iTru7_103_02,24-Feb 2021,0,1.37,6,,
deep3,OCE,Armidale,37,20,r,Armidale_37_20,6.4,NA,NA,d,10,NA,NA,6.4,25,0,No,ARM-78,1,iTru5_01_G,iTru7_103_02,24-Feb 2021,0,5.66,3.46,,
deep3,OCE,Armidale,37,1,r,Armidale_37_1,3.27,NA,NA,e,10,NA,NA,3.27,25,0,No,ARM-79,1,iTru5_01_H,iTru7_103_02,24-Feb 2021,0,4.08,1.81,,
deep3,OCE,Armidale,39,2,r,Armidale_39_2,2.68,NA,NA,f,10,NA,NA,2.68,25,0,No,ARM-80,1,iTru5_01_A,iTru7_103_03,24-Feb 2021,0,3.84,0.944,,
deep3,OCE,Armidale,39,3,r,Armidale_39_3,4.74,NA,NA,g,10,NA,NA,4.74,25,0,No,ARM-81,1,iTru5_01_B,iTru7_103_03,24-Feb 2021,0,8.78,1.73,,
deep3,OCE,Armidale,39,6,r,Armidale_39_6,5.83,NA,NA,h,10,NA,NA,5.83,25,0,No,ARM-82,1,iTru5_01_C,iTru7_103_03,24-Feb 2021,0,5.48,0.8,,
deep3,OCE,Armidale,39,7,r,Armidale_39_7,3.96,NA,NA,a,11,NA,NA,3.96,25,0,No,ARM-83,1,iTru5_01_D,iTru7_103_03,24-Feb 2021,0,10.7,3.2,,
deep3,OCE,Armidale,39,9,r,Armidale_39_9,3.55,NA,NA,b,11,NA,NA,3.55,25,0,No,ARM-84,1,iTru5_01_E,iTru7_103_03,24-Feb 2021,0,11.3,4.64,,
deep3,OCE,Armidale,39,19,r,Armidale_39_19,5.62,NA,NA,f,11,NA,NA,5.62,25,0,No,ARM-85,1,iTru5_01_F,iTru7_103_03,24-Feb 2021,0,2.86,2.54,,
deep3,OCE,Armidale,40,18,r,Armidale_40_18,2.4,NA,NA,h,11,NA,NA,2.4,25,0,No,ARM-86,1,iTru5_01_G,iTru7_103_03,24-Feb 2021,0,5.92,2.94,,
deep3,OCE,Armidale,40,7,r,Armidale_40_7,2.4,NA,NA,a,12,NA,NA,2.4,25,0,No,ARM-87,1,iTru5_01_H,iTru7_103_03,24-Feb 2021,0,3.86,3.92,,
deep3,OCE,Armidale,40,5,r,Armidale_40_5,8.66,NA,NA,b,12,NA,NA,8.66,25,0,No,ARM-88,1,iTru5_01_A,iTru7_103_04,24-Feb 2021,0,9.4,3.28,,
deep3,OCE,Armidale,40,3,r,Armidale_40_3,5.53,NA,NA,c,12,NA,NA,5.53,25,0,No,ARM-89,1,iTru5_01_B,iTru7_103_04,24-Feb 2021,0,1.47,1.66,,
deep3,OCE,Armidale,40,13,r,Armidale_40_13,9.57,NA,NA,e,12,NA,NA,9.57,25,0,No,ARM-90,1,iTru5_01_C,iTru7_103_04,24-Feb 2021,0,6.2,3.18,,
deep3,OCE,Armidale,40,11,r,Armidale_40_11,3.46,NA,NA,f,12,NA,NA,3.46,25,0,No,ARM-91,1,iTru5_01_D,iTru7_103_04,24-Feb 2021,0,4.32,4.24,,
deep3,OCE,Armidale,40,1,r,Armidale_40_1,4.23,NA,NA,g,12,NA,NA,4.23,25,0,No,ARM-92,1,iTru5_01_E,iTru7_103_04,24-Feb 2021,0,4.16,4.7,,
deep3,OCE,Armidale,40,20,r,Armidale_40_20,5.62,NA,NA,h,12,NA,NA,5.62,25,0,No,ARM-93,1,iTru5_01_F,iTru7_103_04,24-Feb 2021,0,5.34,3.12,,
deep3,NAM,Athens,6,13,u,Athens_6_13,1.46,NA,0,b,1,b,1,1.46,25,0,No,ATH-21,1,iTru5_01_G,iTru7_103_04,5-Mar 2021,20.2,,3.8,,
deep3,NAM,Athens,6,16,u,Athens_6_16,9.92,NA,10.2,c,1,c,1,10.2,24.51,0.49,No,ATH-22,1,iTru5_01_H,iTru7_103_04,5-Mar 2021,15.5,,3.48,,
deep3,NAM,Athens,6,17,u,Athens_6_17,1.31,NA,3,d,1,d,1,3,25,0,No,ATH-23,1,iTru5_01_A,iTru7_103_05,5-Mar 2021,7.2,,2.74,,
deep3,NAM,Athens,6,6,u,Athens_6_6,9.21,NA,4.98,f,1,e,1,9.21,25,0,No,ATH-24,1,iTru5_01_B,iTru7_103_05,5-Mar 2021,4,,4.02,,
deep3,NAM,Athens,6,19,u,Athens_6_19,3.1,NA,2,g,1,f,1,3.1,25,0,No,ATH-25,1,iTru5_01_C,iTru7_103_05,5-Mar 2021,18.9,,0.828,,
deep3,NAM,Athens,6,5,u,Athens_6_5,1.6,NA,3,a,2,h,1,3,25,0,No,ATH-26,1,iTru5_01_D,iTru7_103_05,5-Mar 2021,12.6,,1.8,,
deep3,NAM,Athens,6,1,u,Athens_6_1,4.41,NA,0,b,2,a,2,4.41,25,0,No,ATH-27,1,iTru5_01_E,iTru7_103_05,5-Mar 2021,18.5,,3.2,,
deep3,NAM,Athens,7,13,u,Athens_7_13,6.35,NA,32,c,2,b,2,32,7.81,17.19,Yes,ATH-28,1,iTru5_01_F,iTru7_103_05,5-Mar 2021,16.6,14.1875,4.9,,
deep3,NAM,Athens,7,5,u,Athens_7_5,10.2,NA,NA,d,2,NA,NA,10.2,24.51,0.49,No,ATH-29,1,iTru5_01_G,iTru7_103_05,8-March 2021,11.1,,2.86,,
deep3,NAM,Athens,7,6,u,Athens_7_6,16.9,NA,NA,e,2,NA,NA,16.9,14.79,10.21,Yes,ATH-30,1,iTru5_01_H,iTru7_103_05,8-March 2021,29,,3.22,,
deep3,NAM,Athens,7,14,u,Athens_7_14,14.3,NA,NA,f,2,NA,NA,14.3,17.48,7.52,Yes,ATH-31,1,iTru5_01_A,iTru7_103_06,8-March 2021,29.2,,3.32,,
deep3,NAM,Athens,7,18,u,Athens_7_18,1.13,NA,2.42,h,2,c,2,2.42,25,0,No,ATH-32,1,iTru5_01_B,iTru7_103_06,8-March 2021,47.8,,4.46,,
deep3,NAM,Athens,7,4,u,Athens_7_4,5.13,NA,11.1,a,3,d,2,11.1,22.52,2.48,No,ATH-33,1,iTru5_01_C,iTru7_103_06,8-March 2021,4.48,,0.706,,
deep3,NAM,Athens,7,20,u,Athens_7_20,7.23,NA,2.46,b,3,e,2,7.23,25,0,No,ATH-34,1,iTru5_01_D,iTru7_103_06,8-March 2021,9.7,,2.64,,
deep3,NAM,Athens,8,16,u,Athens_8_16,1.66,NA,13.3,c,3,b,3,13.3,18.8,6.2,Yes,ATH-35,1,iTru5_01_E,iTru7_103_06,8-March 2021,17.9,,2.66,,
deep3,NAM,Athens,8,7,u,Athens_8_7,2.35,NA,0,f,3,a,3,2.35,25,0,No,ATH-36,1,iTru5_01_F,iTru7_103_06,8-March 2021,8.4,,2.2,,
deep3,NAM,Athens,8,20,u,Athens_8_20,2.19,NA,13.4,h,3,c,3,13.4,18.66,6.34,Yes,ATH-37,1,iTru5_01_G,iTru7_103_06,8-March 2021,25.6,,3.78,,
deep3,NAM,Athens,8,3,u,Athens_8_3,4.21,NA,22,a,4,d,3,22,11.36,13.64,Yes,ATH-38,1,iTru5_01_H,iTru7_103_06,8-March 2021,12.7,,3.56,,
deep3,NAM,Athens,8,18,u,Athens_8_18,29.9,NA,NA,d,4,NA,NA,29.9,8.36,16.64,Yes,ATH-39,1,iTru5_01_A,iTru7_103_07,8-March 2021,11.2,,3.66,,
deep3,NAM,Athens,8,2,u,Athens_8_2,2.44,NA,26.4,e,4,g,3,26.4,9.47,15.53,Yes,ATH-40,1,iTru5_01_B,iTru7_103_07,8-March 2021,24.2,,4.74,,
deep3,NAM,Athens,9,18,u,Athens_9_18,2.85,NA,0,g,4,a,4,2.85,25,0,No,ATH-41,1,iTru5_01_C,iTru7_103_07,8-March 2021,7.74,,1.49,,
deep3,NAM,Athens,9,7,u,Athens_9_7,4.6,NA,8.26,h,4,b,4,8.26,25,0,No,ATH-42,1,iTru5_01_D,iTru7_103_07,8-March 2021,20.4,,3.98,,
deep3,NAM,Athens,9,20,u,Athens_9_20,5.52,NA,2.8,a,5,c,4,5.52,25,0,No,ATH-43,1,iTru5_01_E,iTru7_103_07,8-March 2021,5.96,,1.46,,
deep3,NAM,Athens,9,2,u,Athens_9_2,5.14,NA,0,c,5,e,4,5.14,25,0,No,ATH-44,1,iTru5_01_F,iTru7_103_07,8-March 2021,0,,0.11,,
deep3,NAM,Athens,9,12,u,Athens_9_12,0,NA,18.9,d,5,f,4,18.9,13.23,11.77,Yes,ATH-45,1,iTru5_01_G,iTru7_103_07,9-March 2021,9.28,,1.78,,
deep3,NAM,Athens,9,19,u,Athens_9_19,3.16,NA,9.12,e,5,g,4,9.12,25,0,No,ATH-46,1,iTru5_01_H,iTru7_103_07,9-March 2021,20.8,,4.38,,
deep3,NAM,Athens,9,3,u,Athens_9_3,9.98,NA,4.1,f,5,h,4,9.98,25,0,No,ATH-47,1,iTru5_01_A,iTru7_103_08,9-March 2021,5.1,,1.13,,
deep3,NAM,Athens,10,13,u,Athens_10_13,3.36,NA,7,g,5,a,5,7,25,0,No,ATH-48,1,iTru5_01_B,iTru7_103_08,9-March 2021,19.5,,4.2,,
deep3,NAM,Athens,10,4,u,Athens_10_4,4.74,NA,0,h,5,b,5,4.74,25,0,No,ATH-49,1,iTru5_01_C,iTru7_103_08,9-March 2021,18.1,,4.06,,
deep3,NAM,Athens,10,17,u,Athens_10_17,2.79,NA,9.46,a,6,c,5,9.46,25,0,No,ATH-50,1,iTru5_01_D,iTru7_103_08,9-March 2021,19.2,,4.24,,
deep3,NAM,Athens,10,5,u,Athens_10_5,4.37,NA,0,b,6,d,5,4.37,25,0,No,ATH-51,1,iTru5_01_E,iTru7_103_08,9-March 2021,7.32,,1.53,,
deep3,NAM,Athens,10,16,u,Athens_10_16,5.12,NA,6.34,c,6,e,5,6.34,25,0,No,ATH-52,1,iTru5_01_F,iTru7_103_08,9-March 2021,27.4,,5.8,,
deep3,NAM,Athens,10,2,u,Athens_10_2,4.66,NA,27.8,e,6,g,5,27.8,8.99,16.01,Yes,ATH-53,1,iTru5_01_G,iTru7_103_08,9-March 2021,5.54,,1.17,,
deep3,NAM,Athens,10,3,u,Athens_10_3,11.7,NA,NA,g,6,NA,NA,11.7,21.37,3.63,No,ATH-54,1,iTru5_01_H,iTru7_103_08,9-March 2021,9.68,,2.2,,
